"gene_id","DMSO_01","DMSO_02","DMSO_03","Enoxolone_01","Enoxolone_02","Enoxolone_03"
"CDR20291_3232",13836,6447,12176,12151,11507,9993
"CDR20291_3233",12482,14021,24861,9250,21594,16482
"CDR20291_3234",8702,8849,16072,6385,13124,11321
"CDR20291_3235",425,507,810,441,1017,743
"CDR20291_3236",138,211,286,126,402,347
"CDR20291_3237",38,91,144,60,169,112
"CDR20291_3238",211,206,427,181,628,344
"CDR20291_3239",365,320,663,380,845,637
"CDR20291_3240",88,80,154,59,154,147
"CDR20291_3241",11885,6507,12246,13616,13914,11775
"CDR20291_3242",5795,6216,11156,6131,12444,11242
"CDR20291_3243",3654,3958,7413,4528,8423,8183
"CDR20291_3244",14037,6744,12470,13161,13810,12194
"CDR20291_3245",2677,1595,3078,2460,3262,3021
"CDR20291_3246",2489,1800,3352,2732,3964,3642
"CDR20291_3247",5114,3708,6996,4433,7202,6149
"CDR20291_3248",4716,2818,5290,4830,5631,4882
"CDR20291_3249",2709,1381,2920,2553,2900,2437
"CDR20291_3250",3309,2049,4170,2401,3550,3282
"CDR20291_3251",6598,3413,6451,6251,6307,5952
"CDR20291_3252",3020,1180,2527,2249,2456,1948
"CDR20291_3253",7369,2734,5166,5075,4612,3771
"CDR20291_3254",5428,2374,5184,3308,4375,3433
"CDR20291_3255",5669,2990,5902,5247,5404,5019
"CDR20291_3256",13446,5489,9904,10366,9608,7269
"CDR20291_3257",12476,6305,11945,10445,11233,10119
"CDR20291_3258",2613,1992,4631,1831,4143,3506
"CDR20291_3259",1986,1079,2331,1323,2221,1607
"CDR20291_3260",3094,2008,3793,2353,3451,3033
"CDR20291_3261",5634,4166,7448,5775,7566,6675
"CDR20291_3262",3642,1704,3104,2737,3670,2114
"CDR20291_3263",694,440,800,682,960,676
"CDR20291_3264",191,281,431,212,593,493
"CDR20291_3265",340,337,551,313,827,518
"CDR20291_3266",94,92,133,84,175,132
"CDR20291_3267",77,86,120,71,165,163
"CDR20291_3268",113,171,230,117,330,275
"CDR20291_3269",603,354,694,378,612,432
"CDR20291_3270",100,167,251,128,343,263
"CDR20291_3271",137,136,254,157,356,232
"CDR20291_3272",8752,2908,5531,7041,5700,4188
"CDR20291_3273",417,280,546,348,577,516
"CDR20291_3274",2008,1458,2708,2020,3150,2482
"CDR20291_3275",2053,1732,3235,2185,3714,2965
"CDR20291_3276",224,107,153,164,209,103
"CDR20291_3277",109,93,219,63,211,98
"CDR20291_3278",245,222,442,187,589,406
"CDR20291_3279",2202,1449,2716,1888,3087,2073
"CDR20291_3280",272,129,218,251,273,212
"CDR20291_3281",4297,2512,4916,3303,3829,3138
"CDR20291_3282",132,150,281,115,319,258
"CDR20291_3283",88,97,170,64,202,141
"CDR20291_3284",153,119,255,94,338,259
"CDR20291_3285",1045,766,1465,1155,1557,1263
"CDR20291_3286",332,219,432,495,503,499
"CDR20291_3287",187,65,199,103,309,109
"CDR20291_3288",204,153,259,166,228,164
"CDR20291_3289",487,203,387,432,311,269
"CDR20291_3290",397,199,362,296,404,299
"CDR20291_3291",7029,3181,5479,7294,5759,4701
"CDR20291_3292",251,219,385,159,417,328
"CDR20291_3293",87,66,151,78,95,82
"CDR20291_3294",3875,2141,4031,3523,5457,3934
"CDR20291_3295",4617,7134,12057,4822,15489,12999
"CDR20291_3296",3149,6386,11029,3904,13689,11736
"CDR20291_3297",13508,7180,12776,12238,11984,8799
"CDR20291_3298",8547,3152,6769,9100,5786,5671
"CDR20291_3299",5132,4124,7200,6751,9476,8240
"CDR20291_3300",2308,1265,2358,2561,2788,2451
"CDR20291_3301",3214,1412,2593,2857,3101,2017
"CDR20291_3302",1711,980,1928,1435,1991,1613
"CDR20291_3303",9237,7364,13433,14473,19791,20375
"CDR20291_3304",48769,66435,114920,83949,199624,172164
"CDR20291_3305",26437,31233,54391,38252,92261,83865
"CDR20291_3306",57606,49853,86457,83538,150680,127461
"CDR20291_3307",15393,11916,22216,19153,35266,30846
"CDR20291_3308",19849,12667,24641,23492,37645,34088
"CDR20291_3309",4182,1432,2836,4283,4729,3276
"CDR20291_3310",33403,21184,40038,43300,65404,51274
"CDR20291_3311",22030,9356,18375,25575,25313,19681
"CDR20291_3312",8140,3317,7541,6935,8626,5622
"CDR20291_3313",55189,26141,48410,52607,47347,38288
"CDR20291_3314",623,653,1281,741,1694,1558
"CDR20291_3315",18206,11825,20895,19565,25230,19918
"CDR20291_3316",8242,7218,13783,8434,17141,14363
"CDR20291_3317",3768,3622,6680,4013,8709,7051
"CDR20291_3318",5360,6821,12375,6969,16724,15232
"CDR20291_3319",3780,3779,6839,4135,8766,7056
"CDR20291_3320",13044,10696,19851,14507,24938,22546
"CDR20291_3321",5442,3163,6030,5473,8812,7040
"CDR20291_3322",6083,3003,5790,4989,7875,5184
"CDR20291_3323",344867,366623,737277,290566,475476,387312
"CDR20291_3324",59732,27100,45952,67488,57251,44912
"CDR20291_3325",3050,2620,4722,3795,5423,4792
"CDR20291_3326",2669,1096,2290,2056,2697,1743
"CDR20291_3327",973,856,1655,839,2003,1579
"CDR20291_3328",1513,1087,2158,1810,2743,2418
"CDR20291_3329",6534,3230,6845,4618,6518,4545
"CDR20291_3330",2119,751,1949,1683,2515,866
"CDR20291_3331",5838,1948,3812,6280,4104,3626
"CDR20291_3332",4991,1903,4099,5433,4159,3646
"CDR20291_3333",132551,78914,161212,124469,130849,118413
"CDR20291_3334",78996,46242,91508,80389,88244,75885
"CDR20291_3335",14404,13069,23539,17305,33463,25788
"CDR20291_3336",350,217,460,249,461,297
"CDR20291_3337",48985,24809,49242,43586,43297,36411
"CDR20291_3338",12368,7656,14451,14569,20936,16376
"CDR20291_3339",1456,858,1488,1975,2036,1947
"CDR20291_3340",1253,781,1658,1199,1604,1201
"CDR20291_3341",2379,1595,2919,2180,3109,2175
"CDR20291_3342",3599,3207,5945,3638,6286,5636
"CDR20291_3343",5719,2884,6226,3429,6046,4304
"CDR20291_3344",3079,859,1901,1123,1660,1513
"CDR20291_3345",1514,695,1594,902,1460,1154
"CDR20291_3346",1792,921,1947,1029,1891,1376
"CDR20291_3347",5108,2809,5557,2968,4837,3680
"CDR20291_3348",1483,1369,2632,1155,2558,2202
"CDR20291_3349",4668,3860,7577,4254,7014,6561
"CDR20291_3350",70667,31701,75447,16205,14533,14506
"CDR20291_3351",114038,39074,71645,107305,73843,55140
"CDR20291_3352",30785,20330,38720,28570,35855,32894
"CDR20291_3353",5633,3382,7012,2985,3971,3778
"CDR20291_3354",12297,4781,9470,8059,7083,5551
"CDR20291_3355",27583,18707,34710,25364,40182,29822
"CDR20291_3356",6561,6069,12428,4937,10235,7480
"CDR20291_3357",2438,896,1853,2348,2125,1676
"CDR20291_3358",16443,12555,22455,16482,26216,21715
"CDR20291_3359",56,45,117,50,112,93
"CDR20291_3360",19661,7641,13804,17204,14295,10626
"CDR20291_3361",2562,1456,2703,2764,2814,2554
"CDR20291_3362",878,997,1400,1061,2297,1383
"CDR20291_3363",395,408,646,289,689,454
"CDR20291_3364",254,205,365,172,380,182
"CDR20291_3365",110,122,146,92,225,182
"CDR20291_3366",76,76,137,84,163,108
"CDR20291_3367",101,98,161,95,213,179
"CDR20291_3368",48,54,101,52,133,112
"CDR20291_3369",93,106,148,85,166,154
"CDR20291_3370",38,59,86,46,132,89
"CDR20291_3371",54,70,86,84,162,110
"CDR20291_3372",22,17,23,22,45,19
"CDR20291_3373",33,17,31,32,46,42
"CDR20291_3374",7928,6951,11982,12269,18431,14805
"CDR20291_3375",15815,15600,27387,21877,42028,34564
"CDR20291_3376",79,70,121,74,151,93
"CDR20291_3377",48,33,58,37,82,39
"CDR20291_3378",12125,15501,26994,13517,36659,26819
"CDR20291_3379",47339,20360,33432,49340,45962,35187
"CDR20291_3380",13584,5802,11843,7261,5893,4550
"CDR20291_3381",2785,1294,2396,2920,2402,2214
"CDR20291_3382",3062,1403,2456,2924,2335,1952
"CDR20291_3383",13432,6391,11892,12877,12606,10092
"CDR20291_3384",7542,4113,7499,6054,8302,5561
"CDR20291_3385",1189,950,1826,1440,2602,2164
"CDR20291_3386",586,846,1448,688,1995,1503
"CDR20291_3387",613,240,542,404,463,335
"CDR20291_3388",64,68,109,66,150,94
"CDR20291_3389",50695,26378,47063,68517,69563,57550
"CDR20291_3390",14832,7394,12451,16438,15548,13379
"CDR20291_3391",7821,5707,10655,8820,12568,11192
"CDR20291_3392",41882,22252,40214,46786,49858,41671
"CDR20291_3393",13549,11886,20537,21078,30653,24044
"CDR20291_3394",976,1572,2798,1439,4133,3613
"CDR20291_3395",1360,960,1784,1285,2204,1930
"CDR20291_3396",21016,27626,49814,24279,63663,53392
"CDR20291_3397",15894,8044,15515,13416,16983,14336
"CDR20291_3398",9763,5728,10355,8659,9531,7434
"CDR20291_3399",15097,5842,11029,13296,11866,9070
"CDR20291_3400",225,133,238,238,268,195
"CDR20291_3401",91,41,92,68,121,78
"CDR20291_3402",67488,27901,52704,55124,46299,33061
"CDR20291_3403",36843,11350,23559,30083,20525,16368
"CDR20291_3404",1990,1350,2633,2098,2992,2539
"CDR20291_3405",81065,64400,130861,61502,100698,83812
"CDR20291_3406",4197,2398,4780,5677,5686,5523
"CDR20291_3407",3192,1900,3643,4544,4796,4465
"CDR20291_3408",766,811,1570,525,1504,903
"CDR20291_3409",90913,68392,135730,71290,99983,86371
"CDR20291_3410",1807,551,1219,1296,1187,705
"CDR20291_3411",305,259,481,271,462,385
"CDR20291_3412",28,17,48,32,63,40
"CDR20291_3413",259,381,629,367,1051,708
"CDR20291_3414",797,636,1175,806,1833,1149
"CDR20291_3415",547,642,958,632,1557,1099
"CDR20291_3416",11417,4986,9516,11123,9634,7914
"CDR20291_3417",932,770,1386,672,1113,967
"CDR20291_3418",206,162,372,134,301,268
"CDR20291_3419",2429,2322,4198,3284,5751,4806
"CDR20291_3420",3236,1709,3158,3484,4091,3427
"CDR20291_3421",9582,4512,8606,8387,9203,6653
"CDR20291_3422",4375,5840,10102,5316,12703,8710
"CDR20291_3423",1240,1438,2414,1392,3158,2305
"CDR20291_3424",625,1301,2245,843,3129,2297
"CDR20291_3425",471,885,1626,618,2266,1660
"CDR20291_3426",23122,20364,34438,21585,41343,34145
"CDR20291_3427",8162,5300,8949,7805,11237,8885
"CDR20291_3428",7466,7023,12815,6208,13680,10718
"CDR20291_3429",4234,2691,4728,2972,4896,3944
"CDR20291_3430",2455,1721,3132,1639,2865,2517
"CDR20291_3431",4412,3453,5944,4776,7437,6434
"CDR20291_3432",2520,2207,3880,2531,4140,3976
"CDR20291_3433",8256,5531,9152,9055,12537,8645
"CDR20291_3434",11151,7793,13290,17502,25444,21211
"CDR20291_3435",1961,1152,2180,2984,3971,3665
"CDR20291_3436",8333,3426,6973,10565,8849,8354
"CDR20291_3437",6378,1993,4524,4789,3318,2580
"CDR20291_3438",6441,2158,4384,4758,3287,2860
"CDR20291_3439",709,323,556,307,362,271
"CDR20291_3440",3883,2089,3916,2530,3586,2475
"CDR20291_3441",5215,1907,4179,3983,3448,2529
"CDR20291_3442",16203,6174,12383,11283,9423,7360
"CDR20291_3443",5748,3680,7385,4347,5657,4504
"CDR20291_3444",3869,2204,4031,2857,2278,3003
"CDR20291_3445",1589,1072,2083,1644,3098,2496
"CDR20291_3446",14245,9182,16700,17764,18401,15564
"CDR20291_3447",7418,5214,9646,9614,11196,9730
"CDR20291_3448",1708,2244,3932,1640,2530,2677
"CDR20291_3449",3763,1427,3610,3523,2176,2311
"CDR20291_3450",1872,1399,2929,1858,2761,2342
"CDR20291_3451",1114,321,978,573,748,456
"CDR20291_3452",8887,3737,8587,6400,4945,3640
"CDR20291_3453",187,226,270,160,432,223
"CDR20291_3454",15,14,22,12,33,21
"CDR20291_3455",3081,2830,5473,4023,7184,5966
"CDR20291_3456",3104,3920,7230,4740,10085,8058
"CDR20291_3457",8394,5057,8942,8220,11250,8688
"CDR20291_3458",111,146,245,94,379,253
"CDR20291_3459",101,157,210,116,342,249
"CDR20291_3460",22,35,59,30,81,71
"CDR20291_3461",9915,6960,13752,8809,12159,10093
"CDR20291_3462",47,55,70,77,146,104
"CDR20291_3463",85,87,134,108,157,130
"CDR20291_3464",123,132,176,121,306,176
"CDR20291_3465",156,158,240,144,314,198
"CDR20291_3466",38,52,63,30,73,35
"CDR20291_3467",43,40,64,20,70,51
"CDR20291_3468",2154,2203,4322,2325,5601,4904
"CDR20291_3469",22732,8461,15773,16134,15411,10412
"CDR20291_3470",81,148,291,132,354,294
"CDR20291_3471",52,127,229,93,296,231
"CDR20291_3472",70,134,252,65,302,256
"CDR20291_3473",78,156,287,97,393,279
"CDR20291_3474",32,30,35,20,57,34
"CDR20291_3475",139,242,373,128,503,300
"CDR20291_3476",9670,4535,9230,4771,6415,4816
"CDR20291_3477",76167,24664,46928,56248,35651,29618
"CDR20291_3478",0,0,0,0,0,0
"CDR20291_3479",377,355,686,262,668,486
"CDR20291_3480",818,1146,2011,1208,3673,3022
"CDR20291_3481",2175,1546,2984,1268,2254,1603
"CDR20291_3482",8039,4743,11911,6103,6721,7581
"CDR20291_3483",3653,1226,2237,3558,2324,1830
"CDR20291_3484",10472,6395,13048,7344,9526,7530
"CDR20291_3485",404,161,320,275,255,206
"CDR20291_3486",570,198,421,279,433,204
"CDR20291_3487",807,476,734,673,719,563
"CDR20291_3488",156,174,302,204,406,295
"CDR20291_3489",56,70,101,37,146,104
"CDR20291_3490",103,195,273,99,338,257
"CDR20291_3491",36,31,66,23,67,51
"CDR20291_3492",303,222,362,230,414,287
"CDR20291_3493",280,317,572,329,639,565
"CDR20291_3494",66,108,203,103,233,211
"CDR20291_3495",42,66,86,53,147,88
"CDR20291_3496",141,251,449,157,550,408
"CDR20291_3497",129,190,302,119,339,260
"CDR20291_3498",618,332,618,705,763,542
"CDR20291_3499",397,379,637,368,828,617
"CDR20291_3500",333,300,420,331,578,420
"CDR20291_3501",100,111,171,106,240,183
"CDR20291_3502",230,242,312,220,450,298
"CDR20291_3503",68,77,109,83,179,105
"CDR20291_3504",80,106,128,86,216,129
"CDR20291_3505",4643,5436,10452,3685,8340,6732
"CDR20291_3506",1075,494,812,947,953,761
"CDR20291_3507",838,533,834,843,1106,873
"CDR20291_3508",11299,9150,15381,7187,9715,7371
"CDR20291_3509",15541,6591,12954,10954,11620,7360
"CDR20291_3510",28470,7658,15162,20084,12993,9354
"CDR20291_3511",562,718,904,476,1364,692
"CDR20291_3512",3085,2525,4611,2600,5179,3872
"CDR20291_3513",13320,7460,13151,8529,13679,8573
"CDR20291_3514",21567,18024,33471,13256,28702,22716
"CDR20291_3515",203,179,444,136,683,292
"CDR20291_3516",62051,27262,50543,62263,63299,50309
"CDR20291_3517",7327,3478,6753,6868,7488,6798
"CDR20291_3518",28204,13663,27736,27439,35575,28523
"CDR20291_3519",22496,6905,14780,14537,15385,9912
"CDR20291_3520",15738,7979,14404,14228,13943,12140
"CDR20291_3521",90197,74895,131408,81210,133139,97465
"CDR20291_3522",72374,100199,193663,101763,241752,202843
"CDR20291_3523",80204,91489,164787,92607,199258,168630
"CDR20291_3524",156168,77979,140504,166759,169871,137572
"CDR20291_3525",7358,5241,10362,8679,10966,11252
"CDR20291_3526",9104,4678,8835,7718,10095,7246
"CDR20291_3527",23929,10987,23546,15700,26156,17096
"CDR20291_3528",27191,12049,22065,20474,23066,16690
"CDR20291_3529",71924,18349,30533,52257,33433,18630
"CDR20291_3530",25345,8764,15102,24357,19064,15183
"CDR20291_3531",5224,3681,6437,4878,7827,6376
"CDR20291_3532",1587,1964,3482,1726,4584,3676
"CDR20291_3533",15478,8636,16730,12961,16404,13774
"CDR20291_3534",6190,4887,9219,7064,13191,9794
"CDR20291_3535",10693,12309,22722,14653,33246,28479
"CDR20291_3536",14538,7277,13365,14855,18957,15686
"CDR20291_3537",19475,8678,20693,21322,20274,20670
"CDR20291_3538",42841,17738,31917,49247,42568,33284
"CDR20291_3539",4000,2282,5106,3702,6170,4025
"CDR20291_3540",13175,7886,15724,11890,16794,12645
"CDR20291_3541",112883,161809,328563,109095,158022,220510
"CDR20291_3551",6699,1981,4000,7031,4525,4358
"CDR20291_3552",18948,6902,11645,17273,13699,9745
