gene_id,E167sig1,E167sig2,E167sig3,E167rhlR1,E167rhlR2,E167rhlR3
fig|287.13173.peg.3680,4288,1720,1946,1817,2029,2094
fig|287.13173.peg.3681,2580,922,1054,964,1082,1035
fig|287.13173.peg.3682,1076,415,477,488,482,544
fig|287.13173.peg.3683,460,166,198,174,191,225
fig|287.13173.peg.3684,522,162,234,231,220,236
fig|287.13173.peg.3685,483,188,260,182,226,252
fig|287.13173.peg.3686,4407,1617,1992,1841,1879,2144
fig|287.13173.peg.3687,1909,737,909,731,863,856
fig|287.13173.peg.3688,1542,594,792,660,698,731
fig|287.13173.peg.3689,911,330,420,335,406,457
fig|287.13173.peg.3690,1087,413,510,468,511,465
fig|287.13173.peg.3691,1289,548,677,535,641,606
fig|287.13173.peg.3692,243,93,123,97,113,119
fig|287.13173.peg.3693,959,378,443,350,374,385
fig|287.13173.peg.3694,433,160,217,148,170,199
fig|287.13173.peg.3695,1021,389,495,381,480,412
fig|287.13173.peg.3696,561,223,293,192,250,245
fig|287.13173.peg.3697,160,75,93,70,78,138
fig|287.13173.peg.3698,2146,1064,1247,1125,1213,1440
fig|287.13173.peg.3699,886,465,494,461,451,640
fig|287.13173.peg.3700,5995,2908,3431,3132,3120,4645
fig|287.13173.peg.3701,2044,1572,1482,1676,1390,3547
fig|287.13173.peg.3702,4511,4347,4619,4037,3658,5917
fig|287.13173.peg.3703,5714,4933,5264,4617,4169,8286
fig|287.13173.peg.3704,18807,16626,17377,19177,19357,21377
fig|287.13173.peg.3705,638,509,498,518,452,1021
fig|287.13173.peg.3706,944,788,675,838,537,2536
fig|287.13173.peg.3707,429,339,353,319,249,830
fig|287.13173.peg.3708,8330,6328,9448,5584,6850,8033
fig|287.13173.peg.3709,803,637,671,699,587,1465
fig|287.13173.peg.3710,1039,822,750,1060,843,1796
fig|287.13173.peg.3711,16588,15709,16562,16090,15250,22573
fig|287.13173.peg.3712,105,64,70,71,63,40
fig|287.13173.peg.3713,85,64,77,64,58,74
fig|287.13173.peg.3714,274,199,301,184,259,180
fig|287.13173.peg.3715,5,9,8,13,4,15
fig|287.13173.peg.3716,80,46,66,53,52,81
fig|287.13173.peg.3717,132,121,130,81,78,126
fig|287.13173.peg.3718,261,191,235,207,217,305
fig|287.13173.peg.3719,28,17,22,11,26,21
fig|287.13173.peg.3720,185,146,218,200,165,188
fig|287.13173.peg.3721,245,167,177,161,141,241
fig|287.13173.peg.3722,316350,222657,259494,248272,270606,276652
fig|287.13173.peg.3723,7640,5793,6369,6948,6559,9672
fig|287.13173.peg.3724,1962,1571,1916,1634,1851,1849
fig|287.13173.peg.3725,846,579,708,607,750,915
fig|287.13173.peg.3726,1692,1347,1727,1665,1659,1530
fig|287.13173.peg.3727,9478,7906,9052,7422,8813,7317
fig|287.13173.peg.3728,192,194,178,163,124,372
fig|287.13173.peg.3729,19620,16933,18191,16829,15807,28243
fig|287.13173.peg.3730,663,554,488,712,531,1562
fig|287.13173.peg.3731,3939,3091,3322,3562,3516,4499
fig|287.13173.peg.3732,1917,1558,1663,1878,1838,3233
fig|287.13173.peg.3733,6339,5454,6134,5334,5164,7778
fig|287.13173.peg.3734,5959,5324,5404,4985,5244,6943
fig|287.13173.peg.3735,510,460,575,493,493,426
fig|287.13173.peg.3736,310,228,239,197,248,272
fig|287.13173.peg.3737,328,196,303,206,273,197
fig|287.13173.peg.3738,541,387,532,339,435,304
fig|287.13173.peg.3739,1593,750,1391,694,1487,446
fig|287.13173.peg.3740,127,77,96,54,98,67
fig|287.13173.peg.3741,2408,1565,2581,1391,2386,1203
fig|287.13173.peg.3742,6275,3852,6024,4191,6766,2902
fig|287.13173.peg.3743,1651,1457,1687,1437,1396,2024
fig|287.13173.peg.3744,1200,1022,917,1050,748,2544
fig|287.13173.peg.3745,3646,3207,3548,2661,2878,5690
fig|287.13173.peg.3746,2604,2146,2633,2147,2482,1941
fig|287.13173.peg.3747,7583,6210,7688,6396,7011,9177
fig|287.13173.peg.3748,42,40,56,36,46,47
fig|287.13173.peg.3749,1786,1424,1800,1602,1653,1331
fig|287.13173.peg.3750,2109,1942,2462,1841,1869,2253
fig|287.13173.peg.3751,712,644,655,682,642,660
fig|287.13173.peg.3752,5295,4930,4338,4776,3780,10606
fig|287.13173.peg.3753,4420,3713,3727,4078,3469,4228
fig|287.13173.peg.3754,3664,3275,3263,3715,3264,5510
fig|287.13173.peg.3755,949,866,882,747,706,1193
fig|287.13173.peg.3756,2753,2155,3351,1297,1387,1393
fig|287.13173.peg.3757,910,649,988,698,1010,334
fig|287.13173.peg.3758,68,48,62,64,59,70
fig|287.13173.peg.3759,22,22,46,24,18,21
fig|287.13173.peg.3760,11455,7987,11234,9147,13501,5286
fig|287.13173.peg.3761,639,590,604,575,540,766
fig|287.13173.peg.3762,228,202,174,175,124,279
fig|287.13173.peg.3763,102,62,113,87,89,97
fig|287.13173.peg.3764,327,253,288,266,326,261
fig|287.13173.peg.3765,702,568,769,545,664,576
fig|287.13173.peg.3766,474,416,552,383,454,457
fig|287.13173.peg.3767,584,685,689,1022,894,1532
fig|287.13173.peg.3768,322,293,268,348,250,346
fig|287.13173.peg.3769,565,478,526,492,419,524
fig|287.13173.peg.3770,858,727,1089,625,791,589
fig|287.13173.peg.3771,213,195,276,156,205,184
fig|287.13173.peg.3772,285,260,260,262,273,248
fig|287.13173.peg.3773,386,301,361,328,340,287
fig|287.13173.peg.3774,1485,1436,1596,1204,1369,1180
fig|287.13173.peg.3775,3068,2355,3190,2486,3256,1640
fig|287.13173.peg.3776,1631,1336,1572,1576,1200,2596
fig|287.13173.peg.3777,1271,1170,1233,1127,1047,1749
fig|287.13173.peg.3778,115,131,178,71,130,120
fig|287.13173.peg.3779,44,38,77,35,42,32
fig|287.13173.peg.3780,214,204,273,185,226,176
fig|287.13173.peg.3781,172,158,155,124,154,150
fig|287.13173.peg.3782,44,55,61,25,56,55
fig|287.13173.peg.3783,46,62,87,45,48,74
fig|287.13173.peg.3784,166,169,218,117,142,231
fig|287.13173.peg.3785,143,183,271,107,199,211
fig|287.13173.peg.3786,174,172,236,129,160,230
fig|287.13173.peg.3787,513,544,593,396,434,618
fig|287.13173.peg.3788,53,61,61,23,40,55
fig|287.13173.peg.3789,848,954,1306,696,793,1108
fig|287.13173.peg.3790,1020,1140,1404,962,1091,1865
fig|287.13173.peg.3791,240,298,392,246,285,439
fig|287.13173.peg.3792,205,228,296,176,173,219
fig|287.13173.peg.3793,1083,1124,1561,934,1081,1399
fig|287.13173.peg.3794,627,780,1156,466,695,897
fig|287.13173.peg.3795,569,677,1041,508,640,836
fig|287.13173.peg.3796,308,447,561,303,400,492
fig|287.13173.peg.3797,552,767,1080,514,768,936
fig|287.13173.peg.3798,127,151,169,127,139,279
fig|287.13173.peg.3799,81,64,62,58,47,69
fig|287.13173.peg.3800,816,854,1013,755,830,1248
fig|287.13173.peg.3801,22,42,40,30,16,75
fig|287.13173.peg.3802,28,33,45,21,16,66
fig|287.13173.peg.3803,43,44,45,35,36,108
fig|287.13173.peg.3804,21,40,38,26,16,63
fig|287.13173.peg.3805,154,204,231,125,137,656
fig|287.13173.peg.3806,231,335,397,238,234,683
fig|287.13173.peg.3807,104,174,208,104,113,338
fig|287.13173.peg.3808,57,97,94,61,81,95
fig|287.13173.peg.3809,127,189,202,195,184,215
fig|287.13173.peg.3810,130,201,166,135,126,229
fig|287.13173.peg.3811,42,48,59,46,40,66
fig|287.13173.peg.3812,343,294,322,333,305,469
fig|287.13173.peg.3813,189,205,238,196,260,372
fig|287.13173.peg.3814,1718,1415,1456,1739,1592,2306
fig|287.13173.peg.3815,783,722,716,782,678,1102
fig|287.13173.peg.3816,753,596,565,883,610,1690
fig|287.13173.peg.3817,830,753,943,693,826,755
fig|287.13173.peg.3818,176,222,236,159,209,146
fig|287.13173.peg.3819,1282,1175,1347,1154,1091,1359
fig|287.13173.peg.3820,2730,2427,3072,2407,2612,3120
fig|287.13173.peg.3821,852,770,932,784,708,909
fig|287.13173.peg.3822,278,217,259,229,186,310
fig|287.13173.peg.3823,2494,2269,2198,2178,1754,4579
fig|287.13173.peg.3824,319,215,279,263,240,215
fig|287.13173.peg.3825,1200,1070,1340,1079,1120,1019
fig|287.13173.peg.3826,1361,1179,1113,1171,995,1794
fig|287.13173.peg.3827,6742,6063,7345,5812,6652,4460
fig|287.13173.peg.3828,687,499,709,566,522,456
fig|287.13173.peg.3829,893,800,948,710,752,1249
fig|287.13173.peg.3830,7832,7413,6957,7222,5913,11081
fig|287.13173.peg.3831,6439,4993,6464,5365,6556,5651
fig|287.13173.peg.3832,1922,1614,1978,1843,2048,1897
fig|287.13173.peg.3833,285,264,355,216,208,175
fig|287.13173.peg.3834,110,108,108,47,54,53
fig|287.13173.peg.3835,1067,938,1058,732,684,703
fig|287.13173.peg.3836,223,135,185,92,116,91
fig|287.13173.peg.3837,569,410,536,356,388,392
fig|287.13173.peg.3838,115,68,103,36,47,63
fig|287.13173.peg.3839,271,183,248,103,111,81
fig|287.13173.peg.3840,55,28,41,29,31,28
fig|287.13173.peg.3841,235,182,251,73,137,96
fig|287.13173.peg.3842,736,608,772,461,493,538
fig|287.13173.peg.3843,400,331,393,194,200,240
fig|287.13173.peg.3844,852,692,768,395,434,497
fig|287.13173.peg.3845,209,139,144,46,53,78
fig|287.13173.peg.3846,1314,791,1007,361,387,414
fig|287.13173.peg.3847,925,452,561,108,129,175
fig|287.13173.peg.3848,1469,980,1104,258,234,308
fig|287.13173.peg.3849,1336,1220,1225,1068,1236,2213
fig|287.13173.peg.3850,1183,944,1124,974,940,2409
fig|287.13173.peg.3851,251,244,192,242,216,447
fig|287.13173.peg.3852,317,299,304,279,215,402
fig|287.13173.peg.3853,1401,1192,1383,1185,1289,1427
fig|287.13173.peg.3854,716,514,760,553,704,457
fig|287.13173.peg.3855,304,269,297,204,313,242
fig|287.13173.peg.3856,98,100,121,95,83,93
fig|287.13173.peg.3857,657,572,650,572,642,568
fig|287.13173.peg.3858,1074,814,1024,861,905,897
fig|287.13173.peg.3859,345,284,256,297,261,244
fig|287.13173.peg.3860,1200,907,1039,947,1032,1263
fig|287.13173.peg.3861,911,698,1106,654,1028,451
fig|287.13173.peg.3862,903,769,898,785,792,926
fig|287.13173.peg.3863,1708,1540,1764,1282,1238,1870
fig|287.13173.peg.3864,736,579,873,527,691,375
fig|287.13173.peg.3865,2447,2033,2293,2076,2121,2788
fig|287.13173.peg.3866,1122,835,881,894,663,1159
fig|287.13173.peg.3867,418,395,415,388,341,677
fig|287.13173.peg.3868,586,564,649,476,577,569
fig|287.13173.peg.3869,488,466,526,401,447,509
fig|287.13173.peg.3870,30,14,26,28,13,31
fig|287.13173.peg.3871,128,121,126,112,114,144
fig|287.13173.peg.3872,115,75,90,92,83,156
fig|287.13173.peg.3873,5,9,3,2,17,6
fig|287.13173.peg.3874,411,352,441,413,370,413
fig|287.13173.peg.3875,983,938,939,943,1027,934
fig|287.13173.peg.3876,180,157,213,221,196,180
fig|287.13173.peg.3877,313,278,354,250,274,264
fig|287.13173.peg.3878,388,293,332,343,321,424
fig|287.13173.peg.3879,203,193,218,157,158,216
fig|287.13173.peg.3880,454,272,408,315,335,467
fig|287.13173.peg.3881,1128,954,1187,817,853,1025
fig|287.13173.peg.3882,3599,3129,3247,3282,3191,3173
fig|287.13173.peg.3883,428,384,541,362,468,288
fig|287.13173.peg.3884,671,612,704,566,699,676
fig|287.13173.peg.3885,43,46,64,55,38,67
fig|287.13173.peg.3886,238,198,234,163,215,165
fig|287.13173.peg.3887,1909,1705,1951,1676,2147,1167
fig|287.13173.peg.3888,2874,1661,2780,1967,3046,1234
fig|287.13173.peg.3889,455,394,469,461,420,536
fig|287.13173.peg.3890,838,832,997,811,1020,909
fig|287.13173.peg.3891,3148,2473,3031,2271,2241,3263
fig|287.13173.peg.3892,3900,3139,3457,3654,3492,4004
fig|287.13173.peg.3893,704,581,694,806,678,818
fig|287.13173.peg.3894,1755,1404,1478,1902,1767,1691
fig|287.13173.peg.3895,1399,1087,1261,1600,1555,1604
fig|287.13173.peg.3896,2753,2408,2819,2674,2523,3235
fig|287.13173.peg.3897,7009,5805,7060,5626,5914,7761
fig|287.13173.peg.3898,1190,1063,1304,1055,1183,1276
fig|287.13173.peg.3899,1903,1787,1868,1649,1793,2176
fig|287.13173.peg.3900,899,1171,898,1668,753,4971
fig|287.13173.peg.3901,455,377,404,395,342,349
fig|287.13173.peg.3902,1171,1004,1225,1057,1012,1041
fig|287.13173.peg.3903,291,275,331,291,302,365
fig|287.13173.peg.3904,258,200,327,208,278,156
fig|287.13173.peg.3905,659,613,780,569,619,450
fig|287.13173.peg.3906,309,239,325,226,291,143
fig|287.13173.peg.3907,406,299,346,296,334,400
fig|287.13173.peg.3908,545,418,546,382,380,479
fig|287.13173.peg.3909,3260,2716,3956,1760,2513,2799
fig|287.13173.peg.3910,53098,45903,59198,47656,52700,73275
fig|287.13173.peg.3911,359,318,326,359,249,487
fig|287.13173.peg.3912,292,244,258,294,219,431
fig|287.13173.peg.3913,501,459,506,596,466,997
fig|287.13173.peg.3914,42908,28058,42906,25376,33238,19893
fig|287.13173.peg.3915,242,190,204,214,200,235
fig|287.13173.peg.3916,2680,2118,2509,1955,1928,2680
fig|287.13173.peg.3917,20717,18624,20092,21470,22028,28762
fig|287.13173.peg.3918,27235,26659,27454,30829,30108,42668
fig|287.13173.peg.3919,20562,18614,22742,19404,21143,24835
fig|287.13173.peg.3920,12886,11162,14783,12625,14376,14186
fig|287.13173.peg.3921,26551,22730,28772,27573,29582,32009
fig|287.13173.peg.3922,17180,14450,17487,15752,18596,15358
fig|287.13173.peg.3923,22505,19069,23204,18921,19729,24237
fig|287.13173.peg.3924,4369,3888,4642,3391,3425,4586
fig|287.13173.peg.3925,12990,11207,11934,11592,10396,13868
fig|287.13173.peg.3926,24253,21280,23801,23649,23568,28245
fig|287.13173.peg.3927,16642,11253,14394,11596,14194,9107
fig|287.13173.peg.3928,93,91,95,81,69,214
fig|287.13173.peg.3929,215,259,292,223,195,207
fig|287.13173.peg.3930,238,227,237,215,193,362
fig|287.13173.peg.3931,1019,1009,1063,809,837,915
fig|287.13173.peg.3932,550,428,517,414,457,367
fig|287.13173.peg.3933,2665,2692,2155,3268,2515,5048
fig|287.13173.peg.3934,796,652,730,701,755,643
fig|287.13173.peg.3935,1153,981,1077,892,891,944
fig|287.13173.peg.3936,10378,9771,8667,8936,8106,12037
fig|287.13173.peg.3937,275,232,246,266,231,278
fig|287.13173.peg.3938,4,14,11,15,5,7
fig|287.13173.peg.3939,26,16,19,27,20,32
fig|287.13173.peg.3940,155,133,161,134,161,147
fig|287.13173.peg.3941,36,22,29,23,30,25
fig|287.13173.peg.3942,245,201,287,213,238,203
fig|287.13173.peg.3943,33,39,29,34,35,30
fig|287.13173.peg.3944,84,60,89,52,77,78
fig|287.13173.peg.3945,357,271,329,291,276,371
fig|287.13173.peg.3946,1256,1062,1100,1091,1062,1630
fig|287.13173.peg.3947,1239,1134,1098,1210,907,1617
fig|287.13173.peg.3948,6041,4111,6186,3661,4884,3704
fig|287.13173.peg.3949,6866,5737,6873,5874,6699,4420
fig|287.13173.peg.3950,11205,11198,12824,10546,11041,15995
fig|287.13173.peg.3951,490,436,458,351,384,492
fig|287.13173.peg.3952,27,13,19,18,16,30
fig|287.13173.peg.3953,3989,3053,4073,3022,2949,4216
fig|287.13173.peg.3954,1539,1217,1812,998,1084,2078
fig|287.13173.peg.3955,877,706,928,600,583,1044
fig|287.13173.peg.3956,4813,3863,5300,1438,1570,5861
fig|287.13173.peg.3957,4187,4286,4012,4631,3621,10615
fig|287.13173.peg.3958,1367,1422,1319,1662,1112,2780
fig|287.13173.peg.3959,547,636,606,726,538,1254
fig|287.13173.peg.3960,4754,4947,4359,6129,4778,8402
fig|287.13173.peg.3961,2280,1846,2120,1608,1827,2678
fig|287.13173.peg.3962,860,817,865,832,801,1099
fig|287.13173.peg.3963,678,619,667,549,538,757
fig|287.13173.peg.3964,227,186,205,198,182,244
fig|287.13173.peg.3965,159,143,145,126,141,179
fig|287.13173.peg.3966,5334,4231,5918,6032,6333,4591
fig|287.13173.peg.3967,2842,2336,3123,2335,2905,2368
fig|287.13173.peg.3968,9762,8264,10285,8009,7991,9844
fig|287.13173.peg.3969,2228,1914,2186,2006,2039,2589
fig|287.13173.peg.3970,506,399,427,472,461,478
fig|287.13173.peg.3971,292,141,189,123,140,207
fig|287.13173.peg.3972,751,670,731,585,646,718
fig|287.13173.peg.3973,363,262,300,282,319,234
fig|287.13173.peg.3974,251,179,208,164,153,139
fig|287.13173.peg.3975,477,401,453,417,449,527
fig|287.13173.peg.3976,656,577,645,612,705,528
fig|287.13173.peg.3977,624,525,569,611,462,830
fig|287.13173.peg.3978,10803,12122,11530,11440,9727,12492
fig|287.13173.peg.3979,6430,5542,5708,5675,5201,8127
fig|287.13173.peg.3980,796,641,788,679,688,753
fig|287.13173.peg.3981,1171,1089,1130,900,983,1123
fig|287.13173.peg.3982,2974,2433,2892,2369,2357,3076
fig|287.13173.peg.3983,9818,7943,9416,8147,8477,10929
fig|287.13173.peg.3984,7018,5877,7096,6344,6485,6775
fig|287.13173.peg.3985,1765,1328,1564,1566,1458,1603
fig|287.13173.peg.3986,582,461,538,471,538,449
fig|287.13173.peg.3987,3,8,8,6,3,3
fig|287.13173.peg.3988,703,484,649,582,933,283
fig|287.13173.peg.3989,923,644,990,791,1467,511
fig|287.13173.peg.3990,538,462,629,447,479,515
fig|287.13173.peg.3991,542,333,478,226,311,404
fig|287.13173.peg.3992,4773,4151,4904,3745,4688,4639
fig|287.13173.peg.3993,91,77,90,80,90,106
fig|287.13173.peg.3994,270,215,242,248,357,187
fig|287.13173.peg.3995,2270,1729,2326,1848,2831,1621
fig|287.13173.peg.3996,935,591,816,700,925,550
fig|287.13173.peg.3997,240,183,233,204,326,166
fig|287.13173.peg.3998,743,660,844,727,926,557
fig|287.13173.peg.3999,678,600,868,541,951,525
fig|287.13173.peg.4000,1377,1017,1440,961,1472,1058
fig|287.13173.peg.4001,75,81,79,93,87,115
fig|287.13173.peg.4002,32,28,27,21,30,33
fig|287.13173.peg.4003,629,481,533,600,528,512
fig|287.13173.peg.4004,2028,1336,1537,1795,1787,1735
fig|287.13173.peg.4005,2556,1941,2360,2136,2635,2113
fig|287.13173.peg.4006,278,212,265,211,289,210
fig|287.13173.peg.4007,69,41,68,25,47,61
fig|287.13173.peg.4008,446,426,430,419,469,202
fig|287.13173.peg.4009,1435,1033,1330,1088,1515,597
fig|287.13173.peg.4010,233,202,279,211,243,199
fig|287.13173.peg.4011,8751,7815,9037,8570,9903,6005
fig|287.13173.peg.4012,931,927,948,840,782,1845
fig|287.13173.peg.4013,117,110,114,110,92,136
fig|287.13173.peg.4014,425,385,528,344,474,378
fig|287.13173.peg.4015,1660,1533,1781,1504,1712,1565
fig|287.13173.peg.4016,155,133,155,128,120,146
fig|287.13173.peg.4017,74,69,90,48,93,71
fig|287.13173.peg.4018,175,119,137,136,138,167
fig|287.13173.peg.4019,36,34,27,40,28,51
fig|287.13173.peg.4020,269,212,255,249,233,429
fig|287.13173.peg.4021,108,109,97,83,82,124
fig|287.13173.peg.4022,669,430,625,403,430,448
fig|287.13173.peg.4023,13763,12505,13813,11540,12027,19591
fig|287.13173.peg.4024,174,140,148,140,151,201
fig|287.13173.peg.4025,769,541,653,633,664,727
fig|287.13173.peg.4026,413,276,387,372,361,456
fig|287.13173.peg.4027,406,324,365,322,378,290
fig|287.13173.peg.4028,171,106,149,141,174,101
fig|287.13173.peg.4029,165,142,196,153,228,161
fig|287.13173.peg.4030,197,133,201,143,179,94
fig|287.13173.peg.4031,167,101,158,127,147,110
fig|287.13173.peg.4032,685,571,740,650,633,554
fig|287.13173.peg.4033,569,508,650,451,418,492
fig|287.13173.peg.4034,953,1029,882,1056,764,1234
fig|287.13173.peg.4035,755,775,708,805,790,1154
fig|287.13173.peg.4036,618,626,506,691,687,867
fig|287.13173.peg.4037,1313,1425,1362,1484,1197,1853
fig|287.13173.peg.4038,653,584,657,539,545,955
fig|287.13173.peg.4039,155,144,142,147,123,260
fig|287.13173.peg.4040,1093,1099,986,885,795,1543
fig|287.13173.peg.4041,192,173,169,154,144,328
fig|287.13173.peg.4042,512,516,503,497,345,1167
fig|287.13173.peg.4043,1968,1970,2274,1840,2179,1680
fig|287.13173.peg.4044,423,391,483,456,549,299
fig|287.13173.peg.4045,416,335,481,254,433,314
fig|287.13173.peg.4046,496,413,518,348,475,306
fig|287.13173.peg.4047,543,459,550,455,456,361
fig|287.13173.peg.4048,793,620,774,717,671,927
fig|287.13173.peg.4049,892,827,979,758,866,782
fig|287.13173.peg.4050,281,245,253,242,200,248
fig|287.13173.peg.4051,461,470,518,397,429,483
fig|287.13173.peg.4052,2302,2033,2622,1716,1984,2162
fig|287.13173.peg.4053,2899,2612,3209,2118,2333,2182
fig|287.13173.peg.4054,3653,3068,3958,2753,3170,3260
fig|287.13173.peg.4055,1977,1674,2032,1663,1770,1980
fig|287.13173.peg.4056,1629,1225,1470,1155,1141,1338
fig|287.13173.peg.4057,3417,2918,3574,2221,2433,3172
fig|287.13173.peg.4058,7316,6133,7442,5213,5939,7203
fig|287.13173.peg.4059,4957,4334,5520,3939,4362,4991
fig|287.13173.peg.4060,4096,3702,4334,4180,4375,3875
fig|287.13173.peg.4061,6908,5655,6589,6079,6370,6699
fig|287.13173.peg.4062,6255,5165,6281,4711,5260,5669
fig|287.13173.peg.4063,4459,3820,4383,3195,3643,4191
fig|287.13173.peg.4064,3595,2895,3448,3469,3303,4652
fig|287.13173.peg.4065,1038,918,1001,964,829,1276
fig|287.13173.peg.4066,763,634,695,713,554,610
fig|287.13173.peg.4067,698,564,677,672,737,664
fig|287.13173.peg.4068,324,325,302,355,259,465
fig|287.13173.peg.4069,623,536,566,532,560,564
fig|287.13173.peg.4070,1113,1064,1130,1265,1094,1440
fig|287.13173.peg.4071,337,324,326,291,326,392
fig|287.13173.peg.4072,1726,1659,1868,1276,1429,1493
fig|287.13173.peg.4073,3001,2691,2912,2720,2676,3799
fig|287.13173.peg.4074,1712,1372,1451,1563,1378,2237
fig|287.13173.peg.4075,3496,2703,3442,2402,2692,2896
fig|287.13173.peg.4076,8,9,3,5,11,15
fig|287.13173.peg.4077,4549,3612,4084,3578,3897,5504
fig|287.13173.peg.4078,375,244,393,329,335,363
fig|287.13173.peg.4079,1095,920,1074,1071,1068,760
fig|287.13173.peg.4080,1367,1097,1278,1259,1274,1313
fig|287.13173.peg.4081,28,27,31,34,30,32
fig|287.13173.peg.4082,521,496,544,473,447,536
fig|287.13173.peg.4083,127,78,91,99,101,139
fig|287.13173.peg.4084,670,542,631,693,624,722
fig|287.13173.peg.4085,1306,1105,1341,1061,1206,1072
fig|287.13173.peg.4086,1383,1042,1264,444,553,394
fig|287.13173.peg.4087,395,354,390,286,325,233
fig|287.13173.peg.4088,1800,1354,1659,1531,1514,1383
fig|287.13173.peg.4089,10765,8700,9353,10173,11040,8412
fig|287.13173.peg.4090,1825,1545,1983,1674,1716,1559
fig|287.13173.peg.4091,158,128,151,170,136,234
fig|287.13173.peg.4092,624,472,598,471,581,624
fig|287.13173.peg.4093,244,230,276,217,208,354
fig|287.13173.peg.4094,577,461,501,383,423,592
fig|287.13173.peg.4095,383,365,356,323,350,408
fig|287.13173.peg.4096,2544,2008,2814,2299,2813,1849
fig|287.13173.peg.4097,734,500,700,555,658,940
fig|287.13173.peg.4098,273,181,237,213,224,280
fig|287.13173.peg.4099,110,65,115,84,87,74
fig|287.13173.peg.4100,133,95,117,111,112,115
fig|287.13173.peg.4101,155,110,159,98,124,117
fig|287.13173.peg.4102,76,36,49,50,39,79
fig|287.13173.peg.4103,205,155,197,205,153,222
fig|287.13173.peg.4104,404,293,425,279,293,246
fig|287.13173.peg.4105,4105,3746,5446,2205,2906,3815
fig|287.13173.peg.4106,521,417,477,443,427,411
fig|287.13173.peg.4107,38,32,42,23,21,37
fig|287.13173.peg.4108,200,190,209,200,197,256
fig|287.13173.peg.4109,136,100,171,135,119,95
fig|287.13173.peg.4110,385,313,419,338,350,334
fig|287.13173.peg.4111,928,717,959,693,885,558
fig|287.13173.peg.4112,152,114,148,89,145,129
fig|287.13173.peg.4113,246,185,252,185,231,240
fig|287.13173.peg.4114,1386,1127,1301,1318,1281,1430
fig|287.13173.peg.4115,195,159,221,129,207,93
fig|287.13173.peg.4116,212,194,219,149,201,190
