gene_id,PA_DP08,PA_DP09,PA_DP12,PA_RP01,PA_RP04,PA_RP06,PAEF_DP44,PAEF_DP45,PAEF_DP47,PAEF_RP37,PAEF_RP39,PAEF_RP41,PALDH_DP55,PALDH_DP58,PALDH_DP60,PALDH_RP49,PALDH_RP52,PALDH_RP53
PA1758,11,5,4,6,2,7,0,0,0,4,7,1,2,2,6,10,8,2
PA1759,10,11,6,9,10,7,0,0,0,10,7,5,4,4,4,13,10,3
PA1760,2,14,12,7,6,14,0,0,0,7,11,7,8,5,3,19,14,9
PA1761,2,4,0,4,0,2,0,0,0,2,2,2,1,0,0,2,4,0
PA1762,1,2,1,1,1,1,0,0,0,0,1,0,0,2,0,3,1,1
PA1763,2,1,0,3,3,1,0,0,0,0,3,0,1,0,0,0,0,0
PA1764,0,1,2,3,0,0,0,0,0,1,1,0,1,1,0,3,0,1
PA1765,3,0,2,4,1,3,0,0,0,12,2,1,4,1,1,7,1,4
PA1766,15,22,13,7,13,9,0,0,0,10,10,14,11,7,3,8,5,5
PA1767,13,16,18,8,18,11,0,0,0,4,13,9,7,13,9,12,9,3
PA1768,21,29,22,12,14,18,0,0,0,9,12,8,11,18,19,11,11,7
PA1769,15,16,20,16,22,8,0,0,0,20,13,10,20,18,11,22,14,8
PA1770,48,68,54,48,47,67,0,0,0,41,45,30,43,45,26,31,38,29
PA1771,3,0,1,0,1,2,0,0,0,1,1,2,1,0,1,3,2,2
PA1772,10,11,9,6,10,5,0,0,0,7,8,3,6,4,2,5,4,5
PA1773,9,6,15,6,6,6,0,0,0,5,8,3,5,5,4,7,6,3
PA1774,0,1,1,1,2,2,0,0,0,3,3,5,0,2,1,1,0,0
PA1775,12,21,24,14,15,22,0,0,0,10,21,20,21,25,9,14,22,21
PA1776,166,205,226,147,188,215,0,0,1,106,174,132,175,182,150,132,152,124
PA1777,946,1105,1045,750,971,1072,1,1,0,652,812,472,682,578,443,576,544,499
PA1778,0,1,0,2,4,2,0,0,0,1,0,0,0,0,0,1,0,1
PA1779,1,0,3,1,3,0,0,0,0,0,1,1,1,1,1,8,4,0
PA1780,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
PA1781,1,0,1,0,1,0,0,0,0,1,1,0,3,0,0,3,1,0
PA1781.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA1782,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,1,0
PA1783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1
PA1784,16,14,19,21,23,16,0,0,0,17,17,11,10,4,5,15,16,6
PA1785,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PA1786,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
PA1787,129,153,132,74,94,103,1,0,1,43,77,37,106,77,76,51,44,42
PA1788,0,2,4,0,2,2,0,0,0,2,3,3,1,0,3,2,2,5
PA1789,15,14,13,52,50,49,0,1,1,40,37,27,7,9,13,28,24,29
PA1790,3,0,4,0,0,1,0,0,0,0,1,3,0,1,0,0,3,1
PA1791,3,7,3,4,2,3,0,0,0,5,3,5,4,3,1,4,2,1
PA1792,2,4,5,2,2,2,0,0,0,2,3,2,2,4,0,4,2,0
PA1793,62,75,65,43,26,45,0,0,1,34,46,20,51,41,25,36,34,23
PA1794,24,33,39,15,26,23,0,0,0,15,31,16,16,17,12,15,17,8
PA1795,24,20,20,17,19,10,0,0,0,21,26,20,20,17,10,14,16,12
PA1796,8,11,7,1,7,5,0,0,0,7,10,9,0,2,3,3,5,6
PA1796.1,8,16,19,12,18,19,0,1,0,19,29,19,5,10,8,16,15,16
PA1796.2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
PA1796.3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
PA1796.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA1797,1,1,2,1,3,1,0,0,0,1,1,1,2,3,0,3,0,0
PA1797a,1,0,1,0,1,0,0,0,0,0,1,3,1,0,0,0,1,1
PA1798,0,2,2,2,4,0,0,0,0,2,3,0,2,1,1,2,1,1
PA1799,1,3,2,2,4,3,0,1,0,2,3,1,3,0,1,3,1,0
PA1800,80,80,70,51,55,62,0,1,1,28,46,31,38,51,30,41,27,32
PA1801,25,23,30,15,21,19,0,0,0,10,31,20,20,14,12,18,16,8
PA1802,167,234,181,160,164,164,0,0,1,145,195,120,201,112,78,150,147,94
PA1803,456,552,593,360,349,405,1,2,1,282,390,295,506,307,312,357,345,305
PA1804,83,94,73,51,52,76,0,1,0,37,72,26,65,32,22,53,30,38
PA1804.1,2,1,2,0,3,1,0,0,0,2,4,1,1,3,0,2,3,0
PA1805,44,57,58,31,37,36,0,0,0,27,27,25,46,32,22,32,28,27
PA1806,2,1,3,3,2,3,0,0,0,1,0,0,2,1,0,3,2,0
PA1807,7,6,8,4,5,5,0,0,0,2,3,0,3,9,3,1,4,3
PA1808,5,8,4,3,1,7,0,0,0,0,3,1,2,5,0,2,2,0
PA1809,1,3,2,2,1,1,0,0,0,1,3,2,2,1,2,2,3,0
PA1810,8,8,9,5,8,8,0,0,0,2,4,3,6,3,3,4,9,5
PA1811,4,4,10,4,3,5,0,0,0,4,6,2,4,1,2,3,1,4
PA1812,32,50,41,26,28,43,0,0,0,24,29,22,23,25,25,22,24,18
PA1813,2,4,0,6,6,4,0,0,0,4,3,6,8,2,2,2,4,0
PA1814,5,4,5,4,8,11,0,0,0,12,9,5,10,9,5,14,8,8
PA1815,2,4,6,4,3,10,0,0,0,3,4,3,2,4,2,2,2,3
PA1816,1,4,2,2,8,3,0,0,0,2,2,8,5,1,2,5,1,0
PA1817,1,2,1,2,0,2,0,2,2,1,3,2,5,1,0,5,4,2
PA1818,7,11,10,3,13,3,0,0,0,4,3,8,12,9,3,9,4,0
PA1819,3,7,8,5,3,7,0,0,0,5,6,6,7,3,1,8,6,4
PA1820,3,3,4,4,3,1,0,0,0,4,10,5,3,0,2,16,5,5
PA1821,14,15,21,26,25,34,0,0,0,22,24,20,26,12,8,24,30,25
PA1822,10,11,13,11,13,20,0,0,0,8,13,7,4,10,2,14,3,11
PA1823,5,6,6,4,4,7,0,0,0,0,3,1,2,1,1,2,5,4
PA1824,4,1,2,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2
PA1825,0,1,0,0,2,2,0,0,0,0,0,1,0,0,1,2,1,1
PA1826,1,0,2,2,1,0,0,0,0,1,4,0,1,1,2,3,0,0
PA1827,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
PA1828,3,8,2,4,2,1,0,0,0,2,1,0,4,3,4,3,0,1
PA1829,5,7,4,8,6,6,0,0,0,3,6,3,8,1,3,8,2,5
PA1830,18,29,18,16,18,23,0,0,0,16,12,11,22,15,10,16,18,19
PA1831,13,23,14,15,7,8,0,1,0,8,13,5,10,4,5,10,4,4
PA1832,9,17,21,14,20,15,0,1,0,10,15,12,17,17,4,14,14,10
PA1833,11,15,4,6,7,10,0,0,0,7,7,6,5,6,2,5,4,6
PA1833a,3,2,1,0,5,1,0,0,0,1,1,2,5,2,2,1,2,1
PA1835,0,2,3,2,3,0,0,0,0,0,2,1,0,0,0,3,0,0
PA1836,0,1,0,0,1,0,0,0,0,1,1,0,3,1,0,1,1,0
PA1837,2,3,3,3,1,3,0,0,0,4,5,2,3,2,2,6,5,1
PA1837a,11,13,9,30,18,20,0,0,0,17,25,10,12,3,3,20,17,11
PA1838,15,20,24,10,26,18,0,0,0,11,10,4,11,15,6,9,8,9
PA1839,0,2,1,1,1,1,0,0,0,0,2,0,1,1,0,4,1,1
PA1840,0,3,1,1,0,3,0,0,0,2,0,3,1,0,0,1,1,1
PA1841,3,7,5,5,3,7,0,0,0,0,1,2,3,3,0,1,0,0
PA1842,3,4,2,2,0,1,0,0,0,1,2,2,1,2,0,2,1,0
PA1843,21,21,35,7,18,23,0,1,1,13,28,20,13,15,7,10,14,10
PA1844,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0
PA1845,1,1,1,6,0,1,0,0,0,2,3,1,5,2,1,4,2,0
PA1846,4,4,6,3,5,7,0,1,0,3,10,0,2,6,3,6,2,3
PA1847,23,23,18,19,26,15,0,0,0,13,19,11,22,10,10,11,8,3
PA1848,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0
PA1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA1850,1,0,3,0,1,2,0,0,0,0,0,0,0,0,2,6,0,1
PA1851,2,3,4,0,2,4,0,0,0,1,0,1,1,1,1,7,2,2
PA1852,26,17,25,12,15,16,0,0,0,12,14,9,26,16,9,17,13,12
PA1853,6,0,7,2,3,2,0,0,0,2,0,6,3,2,0,2,1,2
PA1854,0,0,1,1,0,2,0,0,0,1,0,2,2,1,0,6,0,1
PA1855,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0
PA1856,2,2,5,2,5,1,0,0,0,3,0,0,2,1,2,1,1,1
PA1857,0,5,5,2,5,1,0,0,0,0,2,1,3,2,2,1,3,2
PA1858,3,0,1,0,0,1,0,0,0,2,0,1,1,2,0,5,2,3
PA1859,0,3,1,1,1,3,0,0,0,3,1,4,2,2,2,3,1,2
PA1860,2,2,2,3,4,1,0,0,0,9,9,3,6,2,1,5,4,1
PA1861,1,1,4,2,2,6,0,0,0,7,4,4,3,0,1,6,5,0
PA1862,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
PA1863,0,2,1,1,3,2,0,0,0,1,2,2,0,0,2,1,0,1
PA1864,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0
PA1865,2,7,2,1,0,3,0,0,0,1,1,1,4,2,0,3,3,0
PA1866,4,7,6,3,2,2,0,0,0,5,3,4,9,6,4,21,9,3
PA1866a,5,7,6,0,3,4,0,0,0,3,6,1,2,2,1,2,5,2
PA1867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
PA1868,0,0,1,0,0,0,0,0,0,3,1,0,0,4,0,14,1,0
PA1869,28,32,50,46,55,58,0,0,0,34,54,20,24,26,5,41,37,28
PA1870,4,5,7,3,4,7,0,0,0,4,6,3,13,4,7,18,10,6
PA1871,46,38,30,104,99,100,0,0,0,85,92,48,35,16,7,87,47,34
PA1872,4,6,4,13,10,10,0,0,0,10,15,4,3,3,2,12,8,9
PA1873,0,2,3,3,1,0,0,0,0,1,3,1,1,0,0,5,0,0
PA1874,26,44,49,133,133,154,0,0,0,109,117,87,34,17,13,161,96,60
PA1875,12,12,13,53,31,43,0,0,1,60,70,69,12,16,10,80,57,35
PA1876,8,8,3,12,17,12,0,0,0,13,20,18,4,2,1,24,14,8
PA1877,5,7,6,17,9,22,0,0,0,15,19,17,8,3,1,17,16,4
PA1878,0,3,7,8,3,7,0,0,0,8,11,11,2,2,0,15,7,4
PA1879,3,2,3,4,4,7,0,0,0,7,7,7,2,2,1,9,6,4
PA1880,5,4,8,5,9,11,0,0,0,12,11,9,4,3,0,13,9,2
PA1881,0,2,1,2,3,3,0,0,0,1,3,0,4,3,1,1,1,2
PA1882,2,2,2,0,2,0,0,0,0,1,2,1,0,0,1,2,1,1
PA1883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
PA1884,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1
PA1885,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,6,1,0
PA1886,2,4,4,0,3,4,0,0,0,4,3,6,3,4,1,10,4,1
PA1887,1,2,0,0,1,1,0,0,0,0,1,1,1,1,0,3,0,3
PA1888,3,2,0,6,6,5,0,0,0,3,3,1,2,2,0,9,1,0
PA1889,6,10,5,11,12,4,0,0,0,5,6,4,6,7,0,4,2,3
PA1890,1,5,7,2,1,2,0,0,0,4,2,1,3,2,2,3,1,1
PA1891,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,1
PA1892,3,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
PA1893,4,4,4,2,3,1,0,0,0,4,2,2,3,3,1,3,3,3
PA1894,4,9,4,4,2,4,0,0,0,0,3,1,3,3,0,0,1,0
PA1895,6,6,2,8,3,6,0,0,0,1,1,6,8,2,1,5,4,2
PA1896,0,4,0,1,1,0,0,0,0,0,2,2,1,0,1,3,1,0
PA1897,0,2,3,1,0,3,5,0,1,0,0,1,3,3,1,3,2,1
PA1898,3,3,4,6,6,5,0,0,0,0,4,5,1,2,0,11,3,2
PA1899,9,12,9,12,10,5,0,0,0,2,5,5,11,5,9,4,5,3
PA1900,12,16,12,18,12,18,0,0,0,3,8,2,9,13,8,4,2,3
PA1901,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0
PA1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA1905,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA1906,2,1,3,4,5,5,0,0,0,2,0,2,3,1,2,5,1,0
PA1907,3,1,2,0,0,0,0,0,0,2,1,0,1,0,1,4,2,1
PA1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
PA1909,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0
PA1910,1,0,3,1,1,2,0,0,0,0,0,0,2,1,0,7,1,1
PA1911,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,8,0,1
PA1912,1,3,0,0,0,1,0,0,0,2,0,3,1,0,1,0,0,0
PA1913,2,1,4,1,1,0,0,0,0,0,1,0,2,3,2,0,1,0
PA1914,5,4,7,13,5,7,0,0,0,12,11,4,8,2,1,14,7,0
PA1915,8,5,8,5,2,3,0,0,0,7,3,6,4,2,3,8,5,3
PA1916,1,1,0,4,4,2,0,0,0,0,2,3,4,1,0,1,0,0
PA1917,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
PA1918,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0
PA1919,3,5,7,3,1,0,0,0,0,1,4,2,3,3,2,8,2,3
PA1920,6,5,5,1,2,5,0,0,0,1,1,2,4,3,2,5,3,2
PA1921,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,7,1,0
PA1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
PA1923,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,24,2,1
PA1924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PA1925,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
PA1926,2,4,6,3,2,6,0,0,0,4,2,5,8,3,5,2,2,0
PA1927,4,7,20,0,1,0,0,0,0,0,2,0,8,7,2,7,0,2
PA1928,1,1,0,2,2,1,0,0,0,1,0,1,1,0,0,2,1,0
PA1929,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PA1930,9,17,14,20,12,23,0,0,0,22,19,7,16,5,6,21,20,12
PA1931,2,1,2,5,5,3,0,0,0,1,2,2,1,1,0,5,1,1
PA1932,2,4,4,1,3,1,0,0,0,3,2,3,1,1,1,1,1,1
PA1933,17,15,14,13,13,12,0,0,0,11,22,16,18,13,14,29,18,7
PA1934,2,7,1,1,5,5,0,0,0,5,1,4,0,0,1,3,4,3
PA1937,3,2,0,2,0,6,0,0,0,1,0,1,8,0,0,6,0,2
PA1938,3,2,2,2,0,1,0,0,0,3,1,1,0,0,1,1,1,0
PA1939,36,38,59,40,35,52,0,0,0,48,46,26,48,31,27,44,52,36
PA1940,4,14,7,7,9,11,0,0,0,12,12,5,9,2,2,7,6,4
PA1941,6,7,8,7,7,3,0,0,0,7,4,0,7,6,4,3,2,2
PA1942,1,2,2,2,1,0,0,0,0,2,1,2,2,0,0,4,1,1
PA1943,4,7,6,8,9,3,0,0,0,6,5,2,5,4,1,6,6,5
PA1944,12,9,9,5,10,5,0,0,0,13,11,11,10,3,5,7,6,4
PA1945,1,0,3,1,2,1,0,0,0,3,3,2,0,0,2,9,2,1
PA1946,8,16,11,12,10,14,0,0,1,15,32,14,15,2,4,21,15,12
PA1947,0,1,1,2,2,0,0,0,0,2,1,2,0,0,1,11,5,3
PA1948,2,4,3,3,3,0,0,0,0,5,3,3,4,0,1,3,2,3
PA1949,0,1,8,4,2,3,0,0,0,1,3,3,6,2,2,6,4,2
PA1950,4,8,10,6,10,9,0,0,0,10,10,11,3,4,4,18,13,6
PA1951,5,5,8,4,2,5,0,0,0,6,3,4,3,1,0,6,2,5
PA1952,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0
PA1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA1954,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,2,2,0
PA1955,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
PA1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA1957,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,0
PA1958,0,2,1,1,2,0,0,0,0,0,4,0,1,1,1,3,3,0
PA1959,2,1,4,2,0,4,0,0,0,1,1,1,3,2,3,0,0,3
PA1960,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0
PA1961,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,2,1
PA1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA1963,2,1,2,3,0,3,0,0,0,1,4,2,3,1,1,1,2,1
PA1964,3,3,6,2,5,11,0,0,0,1,2,3,1,6,3,1,4,4
PA1965,0,1,0,1,0,2,0,0,0,1,2,0,0,2,0,2,0,0
PA1966,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,3,0,0
PA1967,1,2,0,1,3,0,0,0,0,0,1,3,1,4,2,3,1,1
PA1968,0,1,1,2,3,0,0,0,0,3,1,1,1,2,2,1,1,0
PA1969,5,1,4,1,5,2,0,0,0,2,2,0,4,0,1,5,2,0
PA1970,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
PA1971,1,4,4,2,3,2,0,0,0,1,0,0,2,1,1,6,1,1
PA1972,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0
PA1973,1,1,0,2,1,1,0,0,0,2,1,1,1,3,3,15,2,0
PA1974,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
PA1975,0,5,3,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0
PA1976,2,7,4,5,0,0,3,2,5,1,0,0,7,1,2,10,3,1
PA1977,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,3,0,0
PA1978,4,5,5,1,3,3,1,0,0,1,0,1,4,4,1,2,2,1
PA1979,0,2,1,0,1,0,0,0,0,0,0,0,3,2,0,4,0,0
PA1980,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,0
PA1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
PA1982,0,37,15,4,1,2,0,0,0,1,0,1,16,0,1,3,1,0
PA1983,0,11,5,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0
PA1984,1,27,12,0,1,0,0,0,0,1,1,0,7,1,0,5,2,0
PA1985,24,32,20,20,26,21,0,0,0,23,24,16,21,10,5,8,19,10
PA1986,5,10,8,3,7,8,0,0,0,3,4,3,14,4,8,5,7,3
PA1987,6,12,6,4,4,1,0,0,0,2,7,1,10,3,4,3,1,3
PA1988,2,1,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
PA1989,4,7,10,8,5,5,0,0,0,4,6,9,8,2,2,7,2,3
PA1990,10,9,17,8,5,6,0,0,0,11,8,5,21,9,8,19,15,9
PA1991,2,5,4,1,4,2,0,0,0,1,1,1,1,1,0,1,1,0
PA1992,0,4,1,1,2,5,0,0,0,1,0,1,0,2,0,6,0,0
PA1993,0,0,1,0,0,1,0,0,0,1,1,0,2,1,2,2,0,2
PA1994,1,3,2,3,5,2,0,0,0,3,2,2,2,0,0,6,2,1
PA1995,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PA1996,0,0,1,3,0,2,0,0,0,2,2,0,2,1,1,0,2,0
PA1997,2,2,3,6,5,1,0,0,0,4,3,4,1,0,1,9,1,1
PA1998,2,1,1,2,2,3,0,0,0,3,0,1,0,1,0,5,2,0
PA1999,16,14,7,22,19,16,0,0,0,10,18,14,11,4,2,8,17,8
PA2000,10,6,8,8,13,6,0,0,0,7,13,5,5,5,0,5,6,0
PA2001,4,11,6,16,19,13,0,0,0,13,9,10,6,5,4,16,7,4
PA2002,3,1,2,3,2,10,0,0,0,2,1,3,4,1,0,8,1,0
PA2003,4,5,9,6,7,6,0,0,0,4,6,4,6,2,1,4,3,0
PA2004,9,8,7,5,5,9,0,0,0,6,7,5,5,1,0,8,6,3
PA2005,2,0,2,1,1,1,0,0,0,0,1,3,1,0,0,3,5,2
PA2006,0,0,1,2,2,2,0,0,0,1,2,0,2,0,0,4,0,1
PA2007,2,4,3,10,6,1,0,0,0,3,9,6,2,1,2,4,5,3
PA2008,7,9,11,16,14,17,0,0,0,12,5,3,2,3,0,12,3,2
PA2009,10,10,22,18,21,29,0,0,0,18,16,13,6,3,1,14,8,7
PA2010,0,5,3,3,4,3,0,0,0,2,1,4,4,1,0,6,4,3
PA2011,1,2,6,6,4,4,0,0,0,2,5,4,4,3,1,2,6,2
PA2012,14,16,24,20,11,32,0,0,0,11,16,15,15,14,11,22,11,13
PA2013,2,8,6,5,3,11,0,0,0,8,5,3,1,4,4,3,5,4
PA2014,10,10,14,3,5,8,0,0,0,4,10,7,7,5,6,12,7,5
PA2015,18,22,26,9,11,17,0,0,0,11,11,9,11,16,10,11,9,8
PA2016,8,13,21,10,16,29,0,0,0,12,14,10,13,10,13,11,7,8
PA2017,6,3,8,5,4,2,0,0,0,3,4,2,2,1,1,3,1,1
PA2018,5,9,3,8,2,4,0,0,0,2,5,2,2,2,0,8,3,1
PA2019,1,1,1,2,0,1,0,0,0,0,0,0,3,0,1,7,1,0
PA2020,10,11,16,1,2,1,0,0,0,4,4,1,8,10,4,3,4,2
PA2021,7,5,5,3,5,3,0,0,0,3,4,0,6,0,5,2,6,8
PA2022,2,0,0,0,1,0,0,0,0,2,2,0,0,0,2,3,2,0
PA2023,19,16,26,17,17,27,0,0,0,13,19,22,16,22,15,14,17,17
PA2024,6,5,7,5,1,5,0,0,0,8,9,4,3,0,1,6,4,3
PA2025,14,23,6,11,22,9,0,0,0,13,11,8,14,9,3,16,11,9
PA2026,0,3,1,2,1,1,0,0,0,0,1,2,0,1,0,1,0,0
PA2027,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
PA2028,0,0,0,1,1,3,0,0,0,2,1,0,3,1,1,0,1,1
PA2029,2,2,2,1,2,3,0,0,0,3,2,3,2,3,2,6,4,1
PA2030,0,1,0,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0
PA2031,0,2,0,2,0,0,0,0,0,2,1,1,3,0,0,1,0,1
PA2032,3,2,4,3,1,7,0,0,0,1,5,1,5,2,2,7,1,1
PA2033,13,21,12,1,5,0,0,0,0,2,2,4,19,6,2,6,0,1
PA2034,2,4,5,1,1,1,0,0,0,0,2,0,7,0,1,2,0,0
PA2035,4,5,6,1,0,4,0,0,0,2,5,1,10,2,2,7,1,3
PA2036,0,1,3,0,1,0,0,0,0,1,2,1,1,0,0,2,0,0
PA2037,4,10,14,10,13,9,0,0,0,9,16,3,18,7,8,15,11,4
PA2038,1,2,3,0,1,0,0,0,0,0,1,1,0,2,0,2,0,2
PA2039,4,3,1,1,5,2,0,0,0,0,1,0,0,1,1,2,0,0
PA2040,4,7,9,8,14,8,0,0,0,9,10,6,3,5,2,7,13,7
PA2041,2,7,4,2,8,6,0,0,0,9,8,5,3,1,2,6,4,4
PA2042,9,15,14,9,14,9,0,0,0,9,9,10,3,5,7,7,4,7
PA2043,0,2,0,0,1,2,0,0,0,1,0,0,0,3,0,3,2,1
PA2044,11,14,12,7,9,8,0,0,0,2,5,2,3,6,5,15,7,7
PA2045,2,2,4,0,1,2,0,0,0,4,1,0,1,0,1,2,0,2
PA2047,2,2,4,1,3,5,0,0,0,0,0,0,4,1,2,5,1,0
PA2048,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0
PA2049,3,1,5,5,5,5,0,0,0,2,4,1,3,4,1,9,7,2
PA2050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA2051,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0
PA2052,1,0,4,0,1,1,0,0,0,2,2,1,1,0,0,0,0,2
PA2053,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA2054,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,6,0,2
PA2055,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,5,1,0
PA2056,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,0,0
PA2057,1,0,0,1,0,1,0,0,0,0,4,1,0,0,2,9,2,0
PA2058,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
PA2059,3,0,1,1,0,1,0,0,0,0,3,0,0,1,0,0,1,1
PA2060,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
PA2061,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,8,2,2
PA2062,2,6,4,7,1,4,0,0,0,5,4,1,7,1,1,11,3,1
PA2063,0,2,1,0,1,0,0,0,0,1,1,0,0,2,2,4,2,1
PA2064,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0
PA2065,2,1,1,2,0,0,0,0,0,2,1,1,0,1,1,4,2,2
PA2066,3,7,4,4,4,8,0,0,0,8,3,7,3,2,3,6,5,2
PA2067,1,3,0,4,4,0,0,0,0,3,2,1,2,2,1,7,3,2
PA2068,6,5,13,9,13,11,0,0,0,7,9,6,5,3,6,7,9,5
PA2069,28,44,49,56,71,67,0,0,0,54,51,46,33,21,16,49,36,29
PA2070,2,6,4,2,6,3,0,0,0,3,2,2,2,4,2,6,3,1
PA2071,17,27,26,31,28,44,0,0,0,44,30,22,14,18,14,43,23,25
PA2072,8,11,11,8,10,17,0,0,0,8,12,14,11,4,3,19,4,8
PA2073,3,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,2,2
PA2074,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0
PA2075,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,4,0,1
PA2076,3,2,1,1,0,2,0,0,0,0,2,1,1,2,1,6,2,0
PA2077,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,1
PA2078,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,1
PA2079,2,0,2,2,1,3,0,0,0,0,1,2,1,3,1,5,1,0
PA2080,5,7,15,3,4,3,0,0,0,5,3,1,3,4,1,8,5,4
PA2081,3,0,3,3,5,5,0,0,0,5,2,2,2,0,1,10,2,1
PA2082,1,0,2,1,0,2,0,0,0,1,1,3,4,2,0,1,2,0
PA2083,2,3,0,3,3,1,0,0,0,4,1,0,2,0,0,1,1,0
PA2084,3,7,2,3,2,3,0,0,0,3,3,1,1,1,1,20,3,2
PA2085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PA2086,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0
PA2087,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
PA2088,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,2,1,0
