"gene_id","PAO1161.EV_1.GSM4975402.","PAO1161.EV_2.GSM4975403.","PAO1161.EV_3.GSM4975404.","PAO1161_PA3973oe_1","PAO1161_PA3973oe_2","PAO1161_PA3973oe_3","PAO1161_WT_1","PAO1161_WT_2","PAO1161_WT_3","PAO1161_dPA3973_1","PAO1161_dPA3973_2","PAO1161_dPA3973_3"
"D3C65_25915",8464,9003,9227,5308,4827,4715,14389,14628,20303,16535,16309,20150
"D3C65_25920",825,875,811,791,726,747,2047,2068,2935,2745,2663,2833
"D3C65_25925",1275,1455,1304,1450,1338,1155,1535,1365,1989,1725,2288,2944
"D3C65_25930",499,479,494,539,434,375,1978,1809,2906,2221,1793,1859
"D3C65_25935",1573,1436,1782,1234,1077,903,4935,4817,6813,5018,4473,5486
"D3C65_25940",6010,6043,6367,3581,3357,3252,20531,19381,28794,23751,17921,19627
"D3C65_25945",349,369,315,297,269,261,1983,1698,2435,1985,1550,1365
"D3C65_25950",1858,1956,2065,1567,1313,1310,8328,7096,9323,7337,5689,5883
"D3C65_25955",1555,1352,1465,575,436,462,4200,4268,5898,4440,4065,4418
"D3C65_25960",3320,3032,3198,1195,962,976,7098,6877,9962,7258,6713,7498
"D3C65_25965",27941,24999,28390,7988,6938,7480,42265,46622,62967,51999,48048,56866
"D3C65_25970",3248,2723,2887,1276,1056,1212,6089,7870,10247,7995,7743,8959
"D3C65_25975",9,12,9,13,7,6,10,12,19,12,16,19
"D3C65_25980",796,860,892,834,733,689,1441,1536,1976,1514,1558,1989
"D3C65_25985",1738,1837,1943,2271,2121,1891,4732,4196,6432,4899,5134,5615
"D3C65_25990",2265,2563,2396,2454,2152,2143,3996,3962,5015,4202,4642,5781
"D3C65_25995",206,185,135,182,125,107,381,410,499,319,339,438
"D3C65_26000",809,898,816,663,529,575,1784,1628,2357,1800,1918,2266
"D3C65_26005",1096,1257,1042,1521,1270,1091,2955,2756,3688,2563,2812,3585
"D3C65_26010",572,645,585,532,471,401,1089,1038,1253,843,1181,1525
"D3C65_26015",3027,3385,1318,3373,3066,3072,3099,4413,6205,4434,8436,11966
"D3C65_26020",2257,2174,1104,2964,2488,2466,2370,2874,3378,1862,4194,6989
"D3C65_26025",3178,3446,1532,4963,4271,3985,3950,4811,5117,3191,6408,10886
"D3C65_26030",164,178,159,191,172,163,3016,3263,4461,3244,3469,3929
"D3C65_26035",102,105,128,227,209,179,3564,4417,5474,4005,4342,4978
"D3C65_26040",92,119,100,112,98,95,1696,2016,2327,1821,1779,2175
"D3C65_26045",113,123,137,97,92,73,739,896,957,740,824,983
"D3C65_26050",90,93,99,86,77,96,788,926,1014,789,888,1115
"D3C65_26055",980,1066,906,870,785,792,1460,1651,1921,1515,1481,1896
"D3C65_26060",48,65,55,69,58,47,104,114,149,108,113,148
"D3C65_26065",72,66,76,65,87,52,141,144,192,145,169,228
"D3C65_26070",407,388,318,447,371,352,960,723,971,570,754,1115
"D3C65_26075",247,258,246,104,80,100,435,507,668,506,554,659
"D3C65_26080",273,281,270,123,99,87,623,682,987,722,916,1050
"D3C65_26085",411,423,384,194,144,147,438,435,685,545,505,541
"D3C65_26090",87,100,106,67,36,61,181,179,268,210,195,284
"D3C65_26095",170,168,186,146,116,107,270,291,361,251,230,311
"D3C65_26100",177,192,221,105,73,84,294,324,392,366,327,405
"D3C65_26105",788,795,985,531,496,552,2618,2838,3775,3267,2685,3117
"D3C65_26110",45,57,50,27,20,25,38,71,73,59,58,74
"D3C65_26115",128,154,137,96,97,98,295,281,451,236,316,419
"D3C65_26120",173,180,198,224,166,186,417,469,515,352,400,576
"D3C65_26125",147,192,150,179,129,135,223,326,363,321,268,462
"D3C65_26130",270,291,267,143,92,117,359,406,518,444,353,454
"D3C65_26135",353,397,371,211,227,263,630,798,939,731,840,1141
"D3C65_26140",122,139,142,112,116,110,283,331,376,307,368,479
"D3C65_26145",193,187,137,70,98,81,262,393,444,385,394,483
"D3C65_26150",215,186,209,85,116,93,346,430,724,569,604,653
"D3C65_26155",161,179,181,190,136,125,430,375,598,445,435,579
"D3C65_26160",78,92,74,43,36,51,107,160,161,108,153,191
"D3C65_26165",42,46,38,51,26,37,104,90,107,109,100,123
"D3C65_26170",153,158,135,114,89,96,250,241,322,213,294,361
"D3C65_26175",166,197,172,181,182,172,498,495,578,429,376,599
"D3C65_26180",57,60,48,47,52,59,158,163,148,151,168,195
"D3C65_26185",52,65,76,27,37,34,119,273,364,195,272,380
"D3C65_26190",90,135,136,77,69,90,181,263,355,310,310,395
"D3C65_26195",180,169,148,92,68,98,217,207,279,191,235,296
"D3C65_26200",30,46,44,38,26,26,106,84,127,95,97,138
"D3C65_26205",80,79,92,53,56,51,214,252,326,276,227,288
"D3C65_26210",843,848,777,694,574,523,1785,1999,2195,1726,1548,2314
"D3C65_26215",1246,1303,1216,885,770,797,2100,2316,2705,2311,2160,2987
"D3C65_26220",652,606,552,376,332,361,595,651,730,522,575,812
"D3C65_26225",1137,1080,986,660,538,461,763,714,1056,739,743,929
"D3C65_26230",3362,3502,2959,1395,1218,1197,1934,1817,2383,1753,1947,2805
"D3C65_26235",20503,21653,18965,6102,5980,6275,12984,14009,21277,16618,18524,23326
"D3C65_26240",21,20,19,14,8,19,30,39,36,38,35,62
"D3C65_26245",4,11,8,5,10,9,18,19,13,14,16,16
"D3C65_26250",150,138,132,128,82,107,366,380,495,344,403,529
"D3C65_26255",371,440,347,248,221,199,522,590,676,513,580,714
"D3C65_26260",45,47,27,63,47,48,100,59,72,60,80,123
"D3C65_26265",20,26,27,18,7,15,67,59,67,78,40,69
"D3C65_26270",21,15,16,11,12,12,40,44,50,36,41,49
"D3C65_26275",6,10,3,4,4,5,10,16,22,15,9,7
"D3C65_26280",144,165,117,183,145,129,357,353,394,278,327,491
"D3C65_26285",6,6,2,2,1,0,11,22,29,28,26,23
"D3C65_26290",29,18,34,24,15,21,120,132,177,107,96,133
"D3C65_26295",0,3,7,2,2,2,7,10,14,5,6,5
"D3C65_26300",35,28,44,17,15,14,69,86,93,56,68,96
"D3C65_26305",549,648,631,115,126,134,443,498,621,386,535,716
"D3C65_26310",1384,1626,1293,706,529,515,1393,1121,1441,957,1022,1356
"D3C65_26315",145,162,184,95,78,92,280,336,440,411,329,400
"D3C65_26320",15,21,26,11,7,9,15,28,41,42,34,38
"D3C65_26325",199,229,201,113,89,78,381,403,530,445,418,489
"D3C65_26330",61,48,51,35,34,32,142,167,232,179,202,240
"D3C65_26335",258,261,298,151,134,153,610,751,921,720,740,965
"D3C65_26340",49,54,49,47,38,34,117,153,245,160,182,213
"D3C65_26345",192,198,194,98,79,102,287,372,608,552,471,533
"D3C65_26350",17,17,21,9,15,11,39,46,59,53,49,66
"D3C65_26355",48,45,40,52,41,37,119,116,126,81,114,143
"D3C65_26360",39,34,34,23,18,20,62,68,98,72,75,88
"D3C65_26365",61,84,65,65,54,57,150,156,185,132,153,214
"D3C65_26370",100,96,108,84,96,100,294,323,466,343,376,448
"D3C65_26375",2638,2759,2225,2246,1912,1996,2623,2919,3572,2474,3811,6048
"D3C65_26380",804,815,582,747,528,553,1246,1255,1550,947,1305,2105
"D3C65_26385",259,267,227,259,209,223,676,723,973,681,678,825
"D3C65_26390",1385,1523,1536,912,854,823,2610,3032,4068,3174,3253,4050
"D3C65_26395",109,129,131,120,148,142,473,628,928,666,845,822
"D3C65_26400",2300,2395,2337,1982,1819,1911,3777,4076,5209,5136,4840,5677
"D3C65_26405",128,146,125,187,157,153,235,226,232,185,206,308
"D3C65_26410",744,827,703,696,522,610,1657,1682,2113,1762,1722,2261
"D3C65_26415",1278,1437,1089,2010,1877,1626,3189,2625,3202,2726,3236,3526
"D3C65_26420",4762,4707,4458,4883,4572,4519,7879,8042,11019,8819,8978,10038
"D3C65_26425",12586,12086,11662,14354,12518,12122,25032,24867,33764,27688,26712,31764
"D3C65_26430",163,165,98,351,261,249,277,280,384,254,318,499
"D3C65_26435",2026,2314,1864,1848,1599,1641,2871,2945,3184,2697,2983,4650
"D3C65_26440",1664,1811,1450,2429,2029,1825,4290,4383,4719,3613,4221,6000
"D3C65_26445",3829,4350,3094,4330,3582,3022,6803,5582,6430,4626,6493,9204
"D3C65_26450",1125,1269,966,1413,1367,1350,1959,1827,1817,1280,2256,3307
"D3C65_26455",4235,4214,3780,4826,4420,4716,6269,6391,7947,6036,8270,11936
"D3C65_26460",2633,2491,2269,2882,2549,2458,4741,4842,5937,4756,5925,8572
"D3C65_26465",1641,1788,1577,2158,1808,1786,4716,4920,5669,4757,4991,6474
"D3C65_26470",67,66,70,56,46,54,201,177,166,177,145,202
"D3C65_26475",25,41,42,28,26,14,48,43,49,31,40,75
"D3C65_26480",15,16,12,6,6,8,27,28,32,26,23,34
"D3C65_26485",10,11,3,5,5,6,13,17,24,20,20,17
"D3C65_26490",18,11,9,10,8,3,35,40,31,44,45,40
"D3C65_26495",24,39,25,10,18,10,56,56,80,50,40,71
"D3C65_26500",181,143,122,145,92,127,369,360,462,399,445,567
"D3C65_26505",92,99,78,122,103,92,275,321,307,259,237,318
"D3C65_26510",50,49,46,69,68,56,126,145,155,109,113,187
"D3C65_26515",90,65,84,127,100,97,292,325,333,269,320,451
"D3C65_26520",44,49,61,73,66,57,143,127,209,126,157,235
"D3C65_26525",312,452,394,408,402,358,948,1058,1207,871,1020,1505
"D3C65_26530",265,259,235,311,280,285,549,487,652,534,570,748
"D3C65_26535",43,49,39,26,35,26,153,138,169,184,179,197
"D3C65_26540",59,72,48,70,54,55,146,165,203,147,147,180
"D3C65_26545",914,878,943,650,575,664,2091,2061,2818,2193,2206,2824
"D3C65_26550",282,276,205,372,303,280,421,363,425,270,419,675
"D3C65_26555",358,412,390,293,290,230,1016,1068,1501,1081,986,1399
"D3C65_26560",122,146,128,79,87,105,271,326,400,319,281,391
"D3C65_26565",211,265,204,214,201,149,386,392,580,431,380,534
"D3C65_26570",41,47,50,33,23,28,83,100,111,96,109,124
"D3C65_26575",142,146,156,137,114,109,324,368,431,332,358,415
"D3C65_26580",474,489,492,297,238,281,624,636,884,685,744,901
"D3C65_26585",180,222,208,168,134,177,253,273,325,255,278,392
"D3C65_26590",73,83,54,43,39,27,67,128,92,80,90,167
"D3C65_26595",38,38,37,30,29,25,59,75,92,77,78,113
"D3C65_26600",4,6,4,4,3,4,6,13,12,7,11,10
"D3C65_26605",7,9,10,1,8,5,12,24,28,27,18,32
"D3C65_26610",140,149,131,79,86,104,318,326,401,365,390,438
"D3C65_26615",142,163,131,103,75,71,288,348,402,335,338,389
"D3C65_26620",365,354,284,400,334,297,1318,1217,1580,1106,1254,1507
"D3C65_26625",824,810,800,556,431,353,2984,2768,3531,2528,2732,3250
"D3C65_26630",1154,1100,955,495,338,343,3228,2976,3051,2138,2190,2784
"D3C65_26635",516,566,543,481,443,433,1312,1279,1572,1012,1152,1717
"D3C65_26640",85,79,75,56,53,55,239,282,302,209,224,307
"D3C65_26645",23,33,30,19,15,18,136,137,151,131,117,163
"D3C65_26650",61,79,75,36,47,47,209,215,281,236,239,291
"D3C65_26655",52,39,57,36,33,23,143,214,191,160,147,187
"D3C65_26660",5,12,10,21,15,16,47,55,85,50,59,103
"D3C65_26665",20,24,15,33,28,34,102,93,133,95,106,165
"D3C65_26670",18,30,33,23,34,31,112,104,147,118,151,173
"D3C65_26675",34,20,27,6,14,15,43,46,55,36,46,59
"D3C65_26680",89,106,86,56,48,66,221,246,303,225,206,268
"D3C65_26685",47,48,39,28,30,34,86,91,142,128,105,142
"D3C65_26690",65,51,68,38,39,39,116,142,139,124,103,166
"D3C65_26695",89,76,71,61,68,59,238,284,325,269,251,358
"D3C65_26700",33,29,28,19,19,19,63,86,78,79,57,73
"D3C65_26705",31,10,31,26,20,16,83,74,107,98,89,124
"D3C65_26710",6,8,8,7,7,2,20,33,27,38,31,37
"D3C65_26715",527,626,567,621,524,534,934,1073,1193,1046,980,1294
"D3C65_26720",1030,1041,1009,710,677,638,1973,2275,2803,2260,2165,2667
"D3C65_26725",30,26,31,14,15,18,50,45,63,47,59,65
"D3C65_26730",54,50,37,33,44,26,73,97,133,96,107,101
"D3C65_26735",14,18,13,14,16,9,43,42,60,44,40,49
"D3C65_26740",11,8,12,8,6,4,17,21,34,17,22,34
"D3C65_26745",9,11,12,13,6,11,25,18,31,26,22,43
"D3C65_26750",111,124,142,74,73,64,173,151,221,191,204,216
"D3C65_26755",88,81,94,55,38,61,156,242,254,243,232,277
"D3C65_26760",175,165,210,107,121,118,377,456,555,485,528,701
"D3C65_26765",1495,1711,1458,265,233,236,676,1007,1648,1322,1034,1146
"D3C65_26770",1371,1691,1382,279,296,302,661,1183,2026,1859,1435,1600
"D3C65_26775",3502,4004,4228,345,552,911,1613,4291,7051,7634,6002,5852
"D3C65_26780",5891,7968,6718,868,885,972,2490,4570,9223,8598,6358,5635
"D3C65_26785",4359,4950,4272,1173,1000,1097,3761,4509,6131,4641,3713,5021
"D3C65_26790",449,514,415,274,180,212,770,861,1131,791,761,944
"D3C65_26795",11847,14523,14257,3059,3612,4155,7933,10447,14317,12348,12061,13930
"D3C65_26800",436,439,430,365,294,299,1007,1068,1419,994,1174,1734
"D3C65_26805",303,320,264,332,245,255,697,589,777,619,613,809
"D3C65_26810",68,66,63,30,27,31,69,82,84,93,93,127
"D3C65_26815",65,59,80,92,83,63,190,215,286,230,223,305
"D3C65_26820",151,157,141,246,184,179,444,494,561,398,470,602
"D3C65_26825",2379,2427,2057,2838,2441,2238,5219,4731,5608,4114,5094,6989
"D3C65_26830",94,100,97,51,49,49,134,172,214,193,170,195
"D3C65_26835",870,871,847,868,688,666,1475,1392,1940,1399,1448,1856
"D3C65_26840",2776,2746,2415,3079,2607,2468,3978,3765,5268,4231,5179,7167
"D3C65_26845",20863,20014,18110,17868,15475,14980,13557,14904,19090,14283,16468,19862
"D3C65_26850",18730,17629,14652,14232,10957,11013,14975,15333,21467,15889,17643,19885
"D3C65_26855",15542,17377,13988,12276,11017,10510,6775,6920,8720,6835,8608,9560
"D3C65_26860",26797,30417,23811,21501,20420,18996,16090,15525,20934,15956,19439,22072
"D3C65_26865",742,804,799,846,790,730,1697,1783,2389,1825,1758,2363
"D3C65_26870",4142,4413,4652,4073,4076,4048,9201,9479,12148,9966,10089,12625
"D3C65_26875",2699,3420,2564,4304,3287,2773,2529,1769,3039,2495,2518,2656
"D3C65_26880",2766,3207,2646,4189,2758,2576,1779,1424,2440,1653,1780,2047
"D3C65_26885",8111,9104,8798,9256,8322,8416,15730,16337,23033,17066,17338,20103
"D3C65_26890",2882,2923,2716,2750,2140,2275,4782,4356,5791,3941,4338,5237
"D3C65_26895",612,794,645,757,550,512,1046,825,1141,853,968,1017
"D3C65_26900",5167,5455,5377,5381,4358,4077,8531,8047,11394,8649,9194,10578
"D3C65_26905",5278,5571,5280,6255,5405,4963,11734,11012,15078,11489,11885,14599
"D3C65_26910",6085,6329,5253,7505,6122,5585,13163,12900,17184,13809,13738,16143
"D3C65_26915",4156,4956,4400,4252,3821,3497,4971,5062,8041,5960,6546,6477
"D3C65_26920",3545,4574,3729,3670,3089,2992,4724,4351,6386,5166,5716,5760
"D3C65_26925",2096,1958,1923,2822,2128,2012,7158,7133,8802,6646,6501,7787
"D3C65_26930",1895,2006,1696,2047,1699,1707,5285,5123,6331,5036,4950,6361
"D3C65_26935",274,324,264,264,225,249,639,595,881,626,749,853
"D3C65_26940",1108,1000,993,843,674,642,2143,2113,2846,2269,2016,2530
"D3C65_26945",446,381,344,376,316,321,995,924,1167,1073,1066,1368
"D3C65_26950",871,1095,1048,869,836,836,1858,2162,2649,2323,2276,2908
"D3C65_26955",760,777,726,939,776,724,2120,2015,2705,1966,2066,2475
"D3C65_26960",906,1064,856,1069,932,770,2644,2556,3394,2659,2773,3623
"D3C65_26965",1058,1156,1084,1002,838,863,2280,2015,3025,2399,2597,3004
"D3C65_26970",419,454,433,376,343,386,933,1086,1154,967,989,1287
"D3C65_26975",1207,1313,1169,923,856,890,2316,2451,2907,2030,2322,3101
"D3C65_26980",1726,1842,1663,1602,1414,1321,3652,3844,5101,3957,4043,5117
"D3C65_26985",2,3,3,5,6,11,12,10,13,14,18,11
"D3C65_26990",892,892,917,820,744,679,1889,2387,2610,2276,2174,2869
"D3C65_26995",2303,2437,2287,3518,3000,2808,7100,6766,8050,6387,6605,8777
"D3C65_27000",2456,2672,2575,1998,1662,1683,3973,3940,5788,4350,4524,5990
"D3C65_27005",1158,1187,1131,1833,1653,1536,3934,3679,4469,3649,3794,5018
"D3C65_27010",67,59,79,200,117,118,268,220,283,229,251,276
"D3C65_27015",1806,1861,1587,1800,1495,1351,3338,2973,3720,2652,3253,4425
"D3C65_27020",4170,4327,4256,4171,3727,3724,9680,10280,13393,9871,10585,13528
"D3C65_27025",448,416,377,584,399,375,1123,1194,1381,1030,1137,1568
"D3C65_27030",837,866,771,927,781,762,2139,2329,2840,2180,2165,2903
"D3C65_27035",3217,3036,3269,3392,2934,2907,7278,7549,9854,7160,8149,10459
"D3C65_27040",629,736,549,973,838,882,2090,1805,2185,1979,2113,2392
"D3C65_27045",553,485,542,689,521,542,1721,1966,2492,2225,2055,2542
"D3C65_27050",381,506,448,452,382,396,1094,1135,1383,1128,1208,1471
"D3C65_27055",1394,1484,1463,1218,1006,971,2581,2824,3927,3210,2984,3517
"D3C65_27060",601,662,590,692,633,583,1313,1206,1590,1122,1258,1727
"D3C65_27065",489,542,535,332,295,298,1233,1304,1634,1297,1309,1837
"D3C65_27070",3041,3225,2900,2979,2777,2850,6040,6171,6585,5299,5798,8155
"D3C65_27075",91,73,142,84,79,81,318,308,453,327,298,353
"D3C65_27080",132,166,171,85,65,74,344,500,593,443,408,492
"D3C65_27085",123,132,176,96,81,76,469,514,606,480,430,517
"D3C65_27090",163,142,200,99,87,76,593,620,812,586,550,675
"D3C65_27095",130,128,175,48,37,51,369,374,424,370,345,415
"D3C65_27100",114,120,118,36,42,57,226,301,340,260,296,313
"D3C65_27105",34,26,23,25,11,23,50,58,72,52,78,79
"D3C65_27110",60,55,69,62,47,58,355,351,456,348,263,327
"D3C65_27115",57,59,80,33,30,26,175,211,306,232,194,217
"D3C65_27120",372,350,413,191,171,179,781,938,1194,1062,900,1170
"D3C65_27125",134,143,135,111,87,99,261,280,389,361,294,392
"D3C65_27130",131,98,116,130,104,97,455,439,580,407,442,547
"D3C65_27135",134,136,163,82,77,71,377,497,553,466,498,569
"D3C65_27140",89,119,104,126,84,105,394,378,406,358,339,429
"D3C65_27145",626,538,491,703,498,503,1792,1922,2246,1586,1576,2013
"D3C65_27150",93,95,83,81,70,71,193,235,278,210,180,264
"D3C65_27155",16,16,21,18,18,18,24,38,43,33,43,43
"D3C65_27160",1368,1367,1351,899,665,611,2374,2458,3132,2626,2646,3536
"D3C65_27165",598,650,584,453,388,373,1077,1160,1461,1097,1185,1551
"D3C65_27170",196,201,228,202,136,192,447,480,557,478,487,622
"D3C65_27175",78,75,79,59,50,54,138,124,179,134,160,198
"D3C65_27180",603,584,580,276,226,185,407,328,446,371,491,526
"D3C65_27185",4091,3983,4038,2722,2385,2136,6240,5864,7827,6563,6389,7938
"D3C65_27190",2279,2312,2365,3135,2681,2486,6164,5442,7633,5526,6309,7395
"D3C65_27195",449,535,435,673,502,485,1274,1303,1691,1291,1418,1604
"D3C65_27200",343,362,330,719,678,630,1494,1273,1921,1534,1698,2043
"D3C65_27205",1171,1303,1218,1694,1523,1386,3389,3071,5026,3663,4298,4720
"D3C65_27210",1010,1142,1192,1965,1700,1505,3152,2864,4082,3127,3756,4271
"D3C65_27215",1087,1045,1007,2460,1946,1662,4413,3725,4725,3757,4165,4993
"D3C65_27220",902,909,884,1648,1236,1164,2858,2715,3629,2701,3045,3640
"D3C65_27225",2897,2893,2734,3064,2320,2156,5533,5291,7371,5806,6112,7479
"D3C65_27230",10310,11111,10298,7958,7130,6677,14010,13487,18919,13878,16335,19896
"D3C65_27235",1524,1596,1463,1808,1409,1379,2986,2840,3625,3078,3537,4403
"D3C65_27240",476,529,455,953,767,761,1451,1549,1816,1264,1772,2287
"D3C65_27245",530,556,469,1145,809,737,1723,1652,2110,1576,2181,2637
"D3C65_27250",498,498,412,909,768,721,1427,1409,1759,1314,1790,2491
"D3C65_27255",1239,1355,1163,2081,1750,1596,3369,3494,4219,3282,4152,5706
"D3C65_27260",1158,1083,880,1481,1158,1106,2429,2473,3214,2328,2934,4004
"D3C65_27265",2015,1806,1611,1825,1370,1364,2640,2682,3385,2481,3221,4607
"D3C65_27270",7179,7725,6804,4866,4563,4191,8162,8064,11025,8113,9486,12258
"D3C65_27275",3086,3107,2876,2406,2006,2036,5056,4732,6305,5253,5363,6561
"D3C65_27280",33778,40093,29213,23549,19420,20010,40657,43792,62375,49078,48358,57186
"D3C65_27285",707,758,442,590,444,399,1076,1002,1444,1030,1350,1561
"D3C65_27290",16920,17939,11920,10987,9052,8629,21116,20483,26436,20249,20317,26458
"D3C65_27295",26,30,22,39,29,36,33,25,23,24,40,46
"D3C65_27300",1260,1528,1379,1195,1020,1034,2621,2771,3335,2928,2914,3766
"D3C65_27305",556,657,717,502,461,478,1352,1536,2074,1805,1630,2086
"D3C65_27310",1018,1084,748,868,632,649,1223,1185,1335,989,1395,2107
"D3C65_27315",136,134,129,84,74,84,320,385,454,326,377,462
"D3C65_27320",0,0,1,0,3,0,1,6,4,2,5,4
"D3C65_27325",1044,1029,943,904,674,734,2262,2183,2753,2393,2282,2932
"D3C65_27330",1026,1109,1101,2001,1990,2088,4167,4310,4905,3896,4479,6330
"D3C65_27335",216,224,177,373,267,250,470,445,498,439,514,602
"D3C65_27340",43,80,65,1379,676,774,1066,1773,2560,2325,617,655
"D3C65_27345",779,800,731,258,239,255,522,718,987,1030,855,1094
"D3C65_27350",94,118,104,43,31,27,64,89,83,104,119,131
"D3C65_27355",3421,3837,3995,103,245,413,662,2037,3025,3744,2989,3429
"D3C65_27360",776,866,805,701,613,687,1542,1650,2166,1673,1875,2331
"D3C65_27365",232,255,211,199,139,164,424,471,672,619,584,730
"D3C65_27370",1085,1217,813,876,758,758,609,683,913,770,786,1186
"D3C65_27375",16,16,15,7,7,11,31,30,47,29,42,37
"D3C65_27380",18,10,16,13,10,14,35,42,36,46,23,36
"D3C65_27385",297,310,284,172,156,188,639,693,842,636,632,809
"D3C65_27390",1188,1379,1170,957,794,867,2537,2290,2730,1804,2354,3141
"D3C65_27395",770,800,852,853,723,684,2031,2005,2679,1998,2181,2778
"D3C65_27400",2362,2700,2477,2582,2226,1998,5566,4856,6282,4743,5527,7391
"D3C65_27405",3501,3593,3349,3210,2828,2790,7106,7723,9774,7607,8068,10217
"D3C65_27410",1264,1339,1220,1172,1110,967,2286,1996,2625,1974,2485,2799
"D3C65_27415",1021,1093,1112,1131,991,921,2669,2565,3389,2793,2714,3339
"D3C65_27420",7939,8714,8225,5556,5152,4744,17120,17662,25257,20089,18924,22718
"D3C65_27425",1767,2166,1705,1267,1057,863,3062,2609,3972,3005,2941,3554
"D3C65_27430",1494,1797,1570,792,691,584,2668,2567,3947,2976,2908,3324
"D3C65_27435",2647,2932,2565,1107,1014,919,3523,3754,5155,4024,3971,4539
"D3C65_27440",6895,7549,7452,2437,2110,1973,7873,8593,13877,12262,11180,11526
"D3C65_27445",1519,1597,1451,1600,1524,1439,3417,3166,3971,3022,3666,4881
"D3C65_27450",8345,9011,7862,7630,6959,6829,12305,12056,17187,12374,15146,20057
"D3C65_27455",674,738,618,1068,825,762,2426,2237,2878,2293,2377,2918
"D3C65_27460",544,522,445,690,556,444,1475,1236,1594,1135,1196,1565
"D3C65_27465",9886,12059,9212,10074,8468,7605,6179,6446,8633,5882,7633,8304
"D3C65_27470",446,426,410,674,546,566,1592,1620,1804,1418,1590,2312
"D3C65_27475",6826,6958,6658,2996,2567,2524,6670,6855,8715,7377,8267,10948
"D3C65_27480",1031,1080,877,964,865,785,1848,2021,2247,1759,2100,2985
"D3C65_27485",657,655,693,620,496,519,2378,3144,4312,3751,3444,4117
"D3C65_27490",2805,2768,2754,1501,1168,1272,7273,8356,10677,8977,8165,10476
"D3C65_27495",250,270,276,277,218,245,713,769,947,810,869,1051
"D3C65_27500",47,50,34,15,6,6,48,62,116,119,100,106
"D3C65_27505",398,425,470,283,250,244,895,894,1136,953,996,1229
"D3C65_27510",5,13,4,7,4,4,11,14,21,21,16,21
"D3C65_27515",170,162,165,138,134,113,371,422,525,367,369,544
"D3C65_27520",192,192,156,115,103,115,151,170,224,216,171,264
"D3C65_27525",31,31,27,43,31,26,40,42,46,42,46,46
"D3C65_27530",4438,4798,4565,2669,2342,2160,4555,4831,6193,5020,4744,5802
"D3C65_27535",876,1134,1026,580,544,514,1192,1159,1832,1277,1629,1730
"D3C65_27540",324,396,340,288,344,306,689,747,891,742,820,1020
"D3C65_27545",2104,2372,2043,1550,1525,1521,2903,3076,4160,3046,3423,4258
"D3C65_27550",354,410,351,464,378,359,891,993,1066,871,856,1155
"D3C65_27555",589,521,508,946,826,813,2066,1973,2565,1889,2067,2532
"D3C65_27560",896,980,962,836,729,808,1662,1585,2081,1658,1961,2312
"D3C65_27565",1172,1429,1224,973,880,833,2000,1900,2230,1954,2185,2636
"D3C65_27570",902,1111,924,848,883,798,1671,1807,2307,1646,1903,2557
"D3C65_27575",655,777,664,833,784,731,1887,1965,2091,1823,1809,2493
"D3C65_27580",296,286,300,842,692,656,1826,1740,2322,1824,2061,2351
"D3C65_27585",145,121,128,412,311,310,718,673,733,511,617,798
