"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit4_NI_1","pit4_NI_2","pit4_NI_3","empty_I_1","empty_I_2","empty_I_3","pit4_I_1","pit4_I_2","pit4_I_3"
"PA3702",984,1316,1858,1104,846,1335,1523,1280,1062,734,1961,1579
"PA4665",3207,4269,5450,3252,2762,4420,4343,3306,2919,2018,4661,4048
"PA3700",4093,4496,6056,3612,2942,5073,5382,3614,3146,2323,5526,5097
"PA3699",580,809,1079,792,508,892,798,640,489,327,842,740
"PA3698",838,1260,1620,965,777,1067,1156,1055,902,489,1322,1119
"PA3697",1829,2140,2778,1673,1186,2116,2712,1775,1612,1118,2478,2075
"PA3696",541,841,1159,697,544,802,747,763,701,425,1163,1023
"PA3695",581,1126,1627,965,756,1171,1450,923,880,442,1092,1028
"PA3694",313,520,520,289,241,392,328,266,255,138,346,299
"PA3693",257,476,571,374,289,446,376,295,218,119,374,334
"PA3692",11106,14938,20618,12776,11316,18974,8528,9062,6132,6179,13491,13162
"PA3691",7976,13328,16841,11124,9282,15459,5947,5764,5398,4603,11089,10156
"PA3690",991,1685,2094,1882,1560,2443,1475,1367,1049,695,1789,1613
"PA3689",530,599,703,423,340,452,352,408,351,206,455,423
"PA3688",720,1225,1639,1174,897,1268,1728,1410,1092,797,1981,1675
"PA3687",1494,2469,3164,2213,1635,2564,2251,2443,1774,1134,3649,3275
"PA3686",5008,7179,8794,5915,4856,6817,4910,4586,4192,2756,5483,5075
"PA3685",176,302,392,294,227,271,201,185,132,101,261,225
"PA3684",88,189,219,243,195,302,352,174,103,63,198,227
"PA3683",355,476,554,401,294,446,308,326,298,176,439,369
"PA3682",212,369,527,363,322,482,315,269,190,206,491,554
"PA3681",146,307,355,278,207,221,215,175,137,106,311,273
"PA3680",152,341,416,312,298,345,274,252,190,133,372,369
"PA3679",293,451,518,432,321,449,331,337,223,150,428,431
"PA3678",1420,1951,2406,2276,1743,2547,2027,1484,1429,954,2544,2239
"PA3677",586,1166,1364,1759,1256,1800,890,798,618,532,1697,1574
"PA3676",2760,3669,4412,4495,3607,5277,2736,2558,2245,2180,5485,4430
"PA3675",843,1123,1375,911,619,947,928,864,710,382,1152,1036
"PA3674",1194,1743,2368,1493,1115,1636,1758,1749,1379,859,1856,1747
"PA3673",1704,2131,2613,1668,1327,1996,1773,1644,1416,887,2339,1854
"PA3672",496,878,1064,719,490,783,729,705,538,430,904,768
"PA3671",327,362,468,274,196,349,333,319,254,178,472,400
"PA3670",505,821,1040,672,502,782,699,612,584,328,1073,931
"PA3669",309,568,682,498,369,497,414,502,434,254,764,620
"PA3668",35,81,88,69,57,65,60,75,31,29,91,82
"PA3667",605,983,1215,794,625,1033,999,970,681,502,1212,1160
"PA3666",2008,2985,3791,2070,1783,2804,2445,2201,2014,1307,3476,3227
"PA3665",74,230,204,169,129,162,118,105,82,70,174,212
"PA3664",692,1074,1310,881,637,915,717,715,631,448,896,774
"PA3663",326,267,382,249,157,201,189,205,158,132,291,254
"PA3662",498,968,1079,947,597,822,904,647,630,93,183,159
"PA3661",105,115,159,74,64,112,134,44,63,36,78,51
"PA3660",489,642,799,430,330,608,565,528,454,227,632,485
"PA3659",642,757,922,631,385,648,779,630,500,397,881,887
"PA3658",1945,1825,2419,1498,1026,1797,2028,1554,1433,1097,2275,2093
"PA3657",5147,5430,7060,4493,3654,5788,5595,4210,3756,2500,6632,5350
"PA3656",25360,23977,34652,19359,15716,27221,26004,19574,15347,12037,30641,26061
"PA3655",13103,15698,21167,11633,9353,15203,13317,11649,9454,6881,20354,16790
"PA3654",4218,4934,7223,3766,3519,5881,6379,4107,3279,2457,7433,6311
"PA3653",4973,6464,8786,4757,4199,6835,7419,5350,4642,3399,9192,7588
"PA3652",2787,4637,5946,3127,2744,4525,3517,3590,2676,2256,6149,5406
"PA3651",783,1455,1662,1130,797,1192,822,1091,792,637,1761,1478
"PA3650",1710,2621,3334,2293,1738,2842,2744,2069,1367,1247,3618,3119
"PA3649",2513,3012,3781,2507,1761,2734,2623,1860,1618,947,3262,2312
"PA3648",11452,11384,15676,9498,7026,11864,12081,8007,7612,5401,12359,10860
"PA3647",4318,4961,6213,3965,3236,4607,3996,3832,3007,2454,6027,5172
"PA3646",4863,6662,8742,5064,4225,6512,5851,5321,4136,3454,8109,7076
"PA3645",2180,2174,2660,1643,1248,2064,1855,1547,1278,1021,2185,1992
"PA3644",3563,4055,5143,3090,2477,3720,3308,3194,2667,2158,4413,3890
"PA3643",979,1544,1900,1219,987,1374,1088,1205,978,759,1813,1590
"PA3642",408,624,698,510,304,482,465,362,340,255,774,537
"PA3641",1316,1491,1953,1174,939,1293,1114,1056,840,537,1666,1409
"PA3640",6209,7985,10634,6211,5146,7781,7397,6123,5230,3423,9376,8182
"PA3639",4023,4928,6443,4243,3168,5077,4045,3538,2983,2176,5637,5006
"PA3638",192,370,402,286,296,333,263,245,181,118,400,319
"PA3637",15168,19281,25792,14433,11973,19701,17376,16371,13504,10590,24545,22190
"PA3636",5566,5415,7161,3989,3615,5611,5189,4510,3575,2936,7045,6430
"PA3635",12786,17021,23379,13504,10763,17888,14443,14085,10964,7758,24551,20300
"PA3634",300,607,909,431,352,694,498,490,423,380,690,564
"PA3633",373,436,540,351,230,491,351,287,218,231,493,447
"PA3632",272,243,332,201,213,297,405,205,183,106,296,249
"PA3631",409,681,771,498,447,632,603,475,375,309,710,615
"PA3630",140,195,217,127,105,165,157,147,128,65,173,142
"PA3629",1879,2614,3370,1891,1458,2323,2319,2324,2050,1463,3618,3227
"PA3628",890,1272,1586,986,766,1220,1127,1173,922,544,1709,1546
"locus_tag=BPMHFNII_02010",393,34,75,40,14,42,27,26,11,11,51,52
"PA3626",1176,2094,2530,1566,1179,1681,1279,1421,1246,763,2254,1996
"PA3625",1623,2522,3123,2041,1396,2464,1866,2029,1653,1212,2667,2270
"PA3624",1691,2315,3222,1959,1545,2535,2763,1930,1783,1017,2819,2369
"PA3623",7826,9123,12050,7375,5738,8932,10395,6703,6355,3775,9687,8057
"PA3622",31654,23108,33308,17735,15788,27336,35561,22788,18482,12264,26538,24597
"PA3621",3988,3802,4707,3794,2477,3834,3229,2848,2341,2178,4212,3741
"PA3620",2366,3052,4032,2491,1869,3083,2612,2320,2001,1446,3437,3176
"PA3619",583,598,792,548,456,631,485,423,401,243,645,502
"PA3618",223,401,385,413,189,333,278,177,169,90,316,282
"PA3617",5136,6775,9124,5781,4590,6683,5564,5855,5073,2897,6650,5644
"PA3616",349,589,729,464,312,505,370,449,272,163,492,427
"PA3615",2505,2857,3647,1836,1442,2370,3986,3358,3095,1355,3685,3108
"PA3614",4617,6501,9132,3986,3599,5756,8982,8720,7200,3693,8697,8558
"PA3613",5870,9327,12001,4454,3925,5978,10279,11850,9313,3924,10867,9749
"PA3612",703,400,571,325,206,423,440,268,222,175,339,266
"PA3611",1796,1956,2735,1743,1450,2342,2388,1359,1206,708,1949,1524
"PA3610",166,57,83,60,26,48,37,37,22,13,42,41
"PA3609",78,15,22,17,13,23,19,10,16,1,7,19
"PA3608",72,22,21,33,12,20,12,17,15,4,30,8
"PA3607",119,62,47,35,17,55,40,37,23,19,47,65
"PA3606",180,369,342,304,211,311,339,212,211,124,381,296
"PA3605",216,169,163,118,90,135,92,64,62,41,121,80
"PA3604",799,1212,1524,1192,885,1349,1121,803,768,472,1310,1125
"PA3603",219,184,256,176,125,200,137,110,121,90,207,150
"PA3602",2810,3305,4392,2722,2184,3576,3463,3316,2727,2274,5510,5325
"PA3601",87,82,85,44,22,48,125,32,35,17,62,45
"PA3600",19,26,26,10,2,7,4,8,13,2,20,10
"PA3599",239,354,417,269,237,316,231,242,237,131,357,356
"PA3598",171,205,302,175,175,230,202,133,119,77,172,143
"PA3597",155,48,60,39,23,50,61,45,26,12,45,50
"PA3596",122,174,198,153,124,156,184,170,99,88,220,208
"PA3595",81,73,78,30,44,48,63,34,42,18,47,48
"PA3594",143,141,205,125,75,108,154,146,136,54,188,133
"PA3593",57,76,79,34,40,83,55,54,44,17,87,55
"PA3592",21,30,26,27,7,28,28,27,19,7,55,36
"PA3591",4,9,10,8,2,16,15,14,9,2,24,4
"PA3590",48,86,102,89,46,78,81,61,47,39,77,51
"PA3589",11,11,17,18,13,17,13,19,3,10,15,9
"PA3588",56,48,36,38,43,39,52,29,29,16,39,37
"PA3587",281,432,503,330,225,341,342,337,349,110,359,323
"PA3586",68,58,47,33,24,43,20,24,32,17,47,30
"PA3585",138,210,228,144,106,142,148,144,119,81,155,154
"PA3584",289,406,539,270,221,336,280,307,221,118,305,301
"PA3583",564,576,731,592,334,561,647,373,379,230,539,476
"PA3582",518,663,935,526,412,571,665,686,533,366,778,682
"PA3581",113,150,176,128,72,152,185,113,126,30,140,93
"PA3580",243,407,491,379,287,415,324,347,245,132,298,283
"PA3579",305,497,618,351,245,420,310,336,266,90,321,345
"PA3578",331,491,630,354,296,465,464,284,284,176,470,331
"PA3576",350,607,758,561,378,608,663,516,452,269,596,560
"PA3575",889,1501,1749,1101,896,1196,934,1037,876,488,1291,1064
"PA3574.1",43,164,179,173,101,149,136,96,122,54,162,120
"PA3574",773,935,1131,722,536,816,1160,824,691,440,1062,973
"PA3573",428,238,285,205,132,222,193,157,122,112,229,202
"PA3572",634,1432,1679,1220,772,1121,2041,1336,1278,671,1589,1395
"PA3571",158,261,329,220,185,264,383,242,169,95,269,278
"PA3570",8406,12763,16316,9608,7766,12370,9505,9983,8028,6704,18936,17068
"PA3569",1848,3194,3972,2527,1907,3371,2813,2235,1866,1541,4658,4012
"PA3568",854,1405,1785,1016,839,1180,1068,1056,881,683,2126,1835
"PA3567",294,437,630,349,274,443,415,413,328,236,434,496
"PA3566",158,274,388,210,171,342,593,273,231,105,329,277
"PA3565",97,162,201,147,73,148,156,117,89,35,145,122
"locus_tag=BPMHFNII_02073",7,28,58,20,17,46,20,22,13,12,31,13
"PA3564",43,160,170,112,67,117,110,99,68,41,163,139
"PA3563",321,656,862,637,518,765,678,568,389,265,836,811
"PA3562",262,478,508,356,273,364,363,410,242,188,541,510
"PA3561",81,205,248,123,124,199,174,120,130,57,186,211
"PA3560",100,211,252,142,135,153,99,127,131,52,249,202
"PA3559",349,565,683,570,437,755,856,676,538,299,720,747
"PA3558",10,24,11,26,9,24,29,21,27,16,33,41
"PA3557",6,15,11,31,14,17,21,30,9,3,10,9
"PA3556",78,224,176,200,116,211,150,197,129,79,253,245
"PA3555",25,56,70,63,40,66,44,57,41,31,77,74
"PA3554",348,463,686,445,432,663,777,640,493,294,699,723
"PA3553",90,183,199,212,184,265,271,223,161,93,275,257
"PA3552",132,293,305,295,243,364,431,312,240,105,336,328
"PA3551",303,254,374,232,207,293,350,261,205,129,346,290
"PA3550",76,118,150,101,66,108,153,121,79,43,155,139
"PA3549",21,46,61,31,25,37,57,28,33,22,65,49
"PA3548",123,72,77,58,44,48,50,50,34,21,74,61
"PA3547",42,30,47,26,21,36,37,44,32,11,40,46
"PA3546",34,57,68,30,30,50,57,40,46,24,65,44
"PA3545",411,42,53,11,24,41,64,42,32,40,34,57
"PA3544",85,39,63,48,37,52,60,49,50,25,64,57
"PA3543",30,7,21,13,7,7,15,5,8,6,12,22
"PA3542",55,37,42,25,28,22,35,38,32,33,61,52
"PA3541",115,37,44,20,15,45,30,12,22,16,23,24
"PA3540",146,71,105,71,53,79,82,97,52,18,61,47
"PA3539",1646,1921,2509,1492,1260,1887,1541,1555,1326,904,2188,1981
"PA3538",996,1172,1556,936,663,1172,1143,1037,837,548,1329,1154
"PA3537",407,369,594,337,274,472,535,340,318,169,348,315
"PA3536",367,484,593,425,382,481,432,318,237,131,466,353
"PA3535",2184,3511,4555,2880,2259,3623,3199,2901,2034,1842,4817,4463
"PA3534",188,221,283,192,128,232,236,172,141,98,253,204
"PA3533",1685,2381,2795,2130,1508,2107,1848,1168,1403,947,2340,1802
"PA3532",209,105,148,112,78,104,76,54,85,48,122,91
"PA3531",1854,1762,2249,1569,1239,1974,4188,2737,2462,1476,4046,3226
"PA3530",334,286,387,132,110,164,106,88,44,28,84,55
"PA3529",14728,17166,21243,13986,11783,17464,15163,14332,12587,8579,23392,20421
"PA3528",1153,1477,1759,1034,763,1345,1141,1054,954,611,1559,1285
"PA3527",1301,2174,2718,1782,1455,2210,2118,1680,1344,962,2100,2022
"PA3526",912,1568,1942,1599,1228,1710,1712,1390,945,168,520,457
"PA3525",3690,4671,6179,3625,3158,4895,4092,3496,2718,2455,6311,5263
"PA3524",2453,2924,3473,2487,1724,2730,3000,1984,1855,1456,2605,2465
"PA3523",60,26,35,30,40,32,38,34,22,15,24,8
"PA3522",112,96,136,82,81,103,60,69,77,41,101,72
"PA3521",16,17,40,17,18,26,15,16,13,6,19,27
"PA3520",58,57,86,69,53,56,79,53,56,29,91,72
"PA3519",47,27,32,19,36,43,33,11,33,20,29,38
"PA3518",41,23,11,14,1,23,25,21,9,23,22,30
"PA3517",71,38,64,32,24,45,49,38,23,9,57,60
"PA3516",80,66,81,60,44,59,52,63,46,44,106,97
"PA3515",158,125,143,112,79,108,113,93,98,54,118,119
"PA3514",41,80,77,47,23,70,41,33,37,14,64,37
"PA3513",47,73,65,56,21,64,53,48,24,20,64,74
"PA3512",48,57,82,57,22,85,80,58,36,23,87,89
"PA3511",9,20,20,20,13,19,23,22,11,8,19,22
"PA3510",64,82,140,51,58,86,91,64,57,37,87,95
"PA3509",17,29,45,26,18,36,39,39,16,5,33,29
"PA3508",85,91,105,50,58,78,90,113,51,39,128,112
"PA3507",37,38,54,34,24,84,53,47,47,26,70,46
"PA3506",96,106,143,65,88,115,122,137,93,48,145,150
"PA3505",52,42,63,46,35,45,66,45,40,20,53,44
"PA3504",88,154,172,102,107,121,120,126,88,70,155,142
"PA3503",53,93,93,56,65,67,75,66,68,47,91,67
"PA3502",31,45,37,21,25,52,41,55,29,21,51,47
"PA3501",22,25,41,20,24,18,10,15,27,11,39,31
"PA3500",117,180,177,122,114,169,180,167,107,95,222,209
"PA3499",12,18,36,18,14,22,31,29,18,19,38,22
"PA3498",138,172,221,142,131,125,180,103,140,58,172,164
"PA3497",240,25,33,35,16,26,30,31,29,10,23,19
"PA3496",1422,1491,1625,1380,935,1258,2149,951,806,797,1248,1245
"PA3495",460,473,595,399,335,447,471,309,334,241,478,483
"PA3494",162,243,315,189,153,224,206,156,138,157,270,222
"PA3493",60,137,189,146,100,168,147,81,72,83,191,195
"PA3492",144,245,294,215,150,207,227,197,150,98,234,247
"PA3491",506,895,1063,766,613,889,871,713,582,456,1010,907
"PA3490",76,198,262,177,125,198,165,129,133,120,240,198
"PA3489",358,372,414,294,212,317,267,273,261,156,365,301
"PA3488",1727,1166,1599,808,664,1337,1770,818,760,369,946,843
"PA3487",3360,3814,4851,2837,2459,3933,3453,2854,2440,1061,2728,2512
"PA3486",1486,1941,2365,1501,1120,1664,1393,1319,1110,556,1280,1167
"PA3485",91,162,229,121,90,175,85,116,82,28,101,76
"PA3484",651,943,1267,541,439,774,874,617,530,266,633,525
"PA3483",324,833,1032,669,468,711,503,520,346,227,585,589
"PA3482",4811,6531,8699,5202,3968,6793,6131,4983,4274,2906,6846,6262
"PA3481",1469,2568,3303,1945,1582,2500,2013,1887,1519,950,2792,2618
"PA3480",1963,2040,2763,1565,1294,2090,1966,1501,1247,855,2056,1848
"PA3479",378,438,536,410,255,448,407,462,299,163,429,317
"PA3478",249,219,310,186,151,279,237,228,186,109,211,262
"PA3477",15492,15866,21153,12628,10369,16019,14998,15434,11682,6181,17423,14308
"PA3476",4122,5346,6360,3449,2961,4408,3713,2891,2958,1469,4078,3149
"PA3475",631,679,916,621,446,692,588,494,378,230,660,531
"PA3474",98,150,188,135,81,121,85,82,89,41,124,93
"PA3473",133,110,152,108,73,101,90,83,50,31,100,77
"PA3472",3077,3625,4510,2912,2252,3112,2758,2478,2229,1634,3791,3064
"PA3471",6002,7214,9401,5480,4470,7662,7974,6271,4905,3316,8370,7430
"PA3470",180,274,296,206,195,213,136,132,104,46,238,220
"PA3469",241,422,457,304,258,404,345,329,235,146,401,405
"PA3468",902,1367,1804,1102,898,1560,1083,1115,872,613,1489,1513
"PA3467",77,59,64,54,43,55,31,60,26,12,55,37
"PA3466",846,1179,1453,952,685,1195,1020,817,640,432,1225,1139
"PA3465",1482,2616,2814,1977,1335,1923,2675,2455,2101,1156,2760,2574
"PA3464",137,197,218,157,141,163,165,117,114,40,146,137
"PA3463",84,121,138,121,64,100,97,61,61,53,102,94
"PA3462",320,460,458,372,225,376,440,446,311,195,551,445
"PA3461",426,539,681,448,373,664,464,476,366,252,738,680
"PA3460",524,835,1057,625,584,931,622,562,435,363,921,904
"PA3459",1500,1174,1741,1041,887,1470,1109,851,664,522,1401,1540
"PA3458",707,911,1088,451,383,548,1234,1053,888,275,799,718
"PA3457",158,155,203,153,63,143,94,87,91,34,119,123
"PA3456",422,871,1001,758,520,797,579,633,469,138,475,444
"PA3455",2564,3190,3905,2424,2224,3515,4310,2809,2399,1448,4033,3421
"PA3454",383,468,539,356,213,439,414,380,360,231,486,381
"PA3453",377,766,867,589,401,629,365,427,279,231,669,652
"PA3452",809,924,1275,682,528,897,1192,1069,888,679,1370,1262
"PA3451",400,416,655,422,261,376,540,362,318,179,604,396
"PA3450",746,796,1065,1420,1014,1631,714,457,395,636,1405,1256
"PA3449",40,32,39,82,41,88,47,33,28,17,35,44
"PA3448",10,9,14,5,9,20,2,6,21,2,18,15
"PA3447",29,11,19,40,17,32,17,19,2,6,34,29
"PA3446",327,523,664,1323,932,1389,524,556,420,454,979,888
"PA3445",293,328,416,895,671,1079,423,443,363,335,1017,795
"PA3444",64,121,140,264,198,360,92,109,85,201,476,419
"PA3443",44,34,44,72,91,88,60,35,31,57,179,146
"PA3442",16,9,31,59,67,62,36,19,11,19,98,110
"PA3441",103,13,30,34,25,22,24,23,7,29,139,83
"PA3440.1",1054,1646,2067,1166,901,1407,1174,812,972,442,1322,998
"PA3440",1054,1157,1703,908,869,1402,2187,851,855,448,1179,951
"PA3439",460,485,712,426,379,574,557,537,383,277,561,507
"PA3438",278,343,485,245,242,417,490,304,239,148,337,351
"PA3437",148,191,283,203,100,156,185,113,123,92,135,139
"PA3436",36,42,52,46,30,48,54,42,31,9,44,42
"PA3435",738,1485,1584,1129,789,1061,911,820,763,522,1472,1282
"PA4797",313,374,510,262,184,354,290,263,267,203,452,386
"PA3433",145,157,178,149,101,116,108,128,102,79,134,115
"PA3432",41,92,83,101,65,103,113,50,53,56,164,98
"PA3431",103,140,126,144,90,123,79,75,48,44,184,126
"PA3430",415,503,655,417,284,599,552,526,540,387,640,761
"PA3429",113,162,144,102,85,139,114,123,103,83,238,231
"PA3428",12,12,20,22,10,11,11,13,6,11,19,24
"PA3427",234,396,437,276,263,378,402,235,249,69,329,301
"PA3426",291,835,1027,746,647,923,859,810,532,381,1178,1000
"PA3425",80,102,141,96,69,135,66,100,45,39,126,106
"PA3424",95,78,99,67,61,76,80,44,37,30,75,89
"PA3423",187,206,288,171,120,172,196,121,129,51,153,98
"PA3422",123,87,126,48,57,67,97,52,64,32,66,75
"PA3421",95,94,121,68,63,111,96,102,97,51,139,114
"PA3420",41,51,52,72,42,58,41,30,26,15,50,49
"PA3419",245,489,566,521,328,489,473,354,342,147,417,496
"PA3418",1255,2015,2559,1840,1320,1876,2568,2376,2024,1205,3005,2633
"PA3417",205,426,451,347,273,397,476,442,361,189,587,604
"PA3416",263,541,609,418,362,488,741,709,565,286,1115,1030
"PA3415",223,425,425,308,239,404,488,459,320,172,768,640
"locus_tag=BPMHFNII_02225",50,101,107,85,57,101,79,64,42,17,71,55
"PA3414",127,289,333,292,275,420,296,231,165,110,185,154
"PA3413",751,960,1397,987,789,1204,1257,913,702,352,744,760
"PA3412",4788,7011,8556,7961,4758,7213,7439,6356,5288,2549,7997,6539
"PA3411",186,200,239,221,154,179,136,194,138,76,203,160
"PA3410",139,261,325,204,171,255,224,160,149,80,178,183
"PA3409",27,39,57,26,22,29,15,27,10,11,31,35
"PA3408",159,67,66,59,35,65,67,45,46,15,51,52
"PA3407",149,66,122,44,40,47,50,61,57,24,74,76
"PA3406",10,6,8,11,0,2,1,5,5,0,9,9
"PA3405",43,8,12,7,6,10,11,7,2,5,6,5
"PA3404",41,13,15,10,9,12,4,5,6,4,9,5
"locus_tag=BPMHFNII_02237",91,271,289,223,177,205,149,119,115,55,164,129
"PA3403",74,56,31,31,14,43,30,23,15,14,26,23
"PA3402",385,556,738,519,407,625,424,457,304,243,658,537
"PA3401",247,279,339,202,214,287,294,238,182,125,303,314
"PA3400",195,257,265,197,184,256,226,252,155,125,280,259
"PA3399",372,932,1204,872,665,857,838,827,695,366,1024,846
"PA3398",463,432,562,372,311,432,411,386,284,171,482,401
"PA3397",5663,6618,8238,6302,5227,8054,5134,4484,4002,2430,5481,4834
"PA3396",23,31,24,23,20,28,16,27,12,4,15,33
"PA3395",43,47,46,41,29,45,35,24,13,9,16,32
"PA3394",25,31,26,28,27,20,41,26,22,6,20,55
"PA3393",115,189,157,122,94,183,148,152,121,52,213,153
"PA3392",927,920,1220,769,742,1049,1201,914,738,496,1232,1055
"PA3391",419,402,556,369,285,479,374,350,256,132,289,257
"PA3389",53,42,65,43,29,51,64,27,36,12,35,39
"PA3390",29,37,57,42,41,43,23,26,31,12,47,36
"PA3388",77,148,179,138,104,130,96,97,50,61,129,123
"PA3387",71,126,176,125,85,137,114,106,67,27,81,65
"PA3386",595,399,418,302,237,347,247,229,202,51,118,98
"PA3385",15227,16499,20823,14739,10992,15784,15248,11884,10761,2743,5859,4896
"PA3384",31,20,37,16,5,17,27,9,18,1,10,23
"PA3383",50,42,66,26,19,32,46,29,35,7,32,47
"PA3382",23,4,14,7,5,7,19,8,10,5,13,8
"PA3381",13,7,20,9,11,10,21,7,7,7,15,19
"PA3380",2,2,5,0,4,2,4,2,0,0,2,7
"PA3379",2,12,18,18,5,19,18,12,3,2,10,15
"PA3378",47,41,48,28,29,35,30,30,46,7,66,46
"PA3377",27,50,30,24,25,30,33,37,30,17,61,36
"PA3376",13,14,8,18,7,13,18,9,7,3,16,17
"PA3375",6,9,17,6,4,16,13,7,10,5,8,13
"PA3374",52,171,152,111,114,145,127,104,66,64,151,129
"PA3373",86,203,289,275,253,288,173,190,128,83,283,294
"PA3372",119,194,231,189,130,225,184,151,102,78,184,206
"PA3371",179,227,282,199,186,235,127,177,124,74,225,159
"PA3370",157,180,262,190,179,202,128,119,127,65,172,153
"PA3369",421,535,781,572,462,742,570,361,344,291,491,440
"PA3368",57,79,90,73,43,93,98,83,64,21,48,53
"locus_tag=BPMHFNII_02274",27,94,82,74,22,50,21,16,33,6,43,15
"PA3367",193,168,229,164,83,151,117,123,92,11,63,65
"PA3366",2674,3210,4233,3717,2982,4503,2741,2624,2455,3164,9886,8160
"PA3365",577,1009,1143,1182,889,1549,829,822,535,1037,3042,2981
"PA3364",680,1073,1415,1292,1042,1384,921,1045,876,1305,3354,3036
"PA3363",369,482,634,617,449,733,709,417,374,567,1727,1385
"PA3362",106,156,154,117,98,113,83,94,94,126,325,300
"PA3361",186,145,149,81,57,85,88,108,89,39,67,62
"PA3360",38,38,38,24,28,26,23,28,29,15,26,22
"PA3359",115,18,33,11,8,21,23,16,13,2,14,15
"PA3358",21,70,86,48,42,67,52,52,30,29,72,90
"PA3357",546,786,1077,701,648,987,636,795,496,415,1054,1179
"PA3356",1808,2435,3248,2221,1642,2489,1935,1892,1386,1045,2916,2862
"PA3355",814,754,929,596,523,704,759,717,669,438,1094,847
"locus_tag=BPMHFNII_02288",306,88,93,85,75,80,107,64,41,24,116,113
"PA3353",2652,3209,4355,2866,2132,3166,3534,2658,2292,737,1635,1340
"PA3352",2449,3680,4698,3482,2622,4298,4610,2791,2055,913,2022,2036
"PA3351",4443,7107,9448,6372,4896,7952,10029,5524,4685,1968,4361,3809
"PA3350",1314,1426,1857,1125,864,1195,1394,1088,823,673,1647,1320
"PA3349",9646,11278,15080,9001,7310,12277,15799,10993,9672,3230,8973,7474
"PA3348",4258,5098,5931,3386,2908,4470,4439,4569,3872,1418,4044,3127
"PA3347",1353,2723,3332,1994,1537,2373,2311,2222,1958,983,2547,2105
"PA3346",2443,3616,4305,2749,2040,3030,2878,2964,2455,1413,3876,3380
"PA3345",292,359,391,242,240,279,287,244,210,153,307,233
"PA3344",2811,4132,5188,3425,2670,4219,3468,3403,2418,2158,5074,4919
"PA3343",931,1251,1517,896,713,1057,1058,987,830,376,1063,808
"PA3342",903,852,1046,703,603,781,1006,840,663,317,765,708
"PA3341",1483,1426,1755,1118,941,1174,1060,918,845,479,1083,1049
"PA3340",657,1150,1292,897,637,1084,1038,985,796,379,1139,951
"PA3339",496,480,566,409,256,466,371,347,275,212,485,424
"PA3338",106,169,164,114,107,111,121,101,101,71,128,96
