gene_id,ALE__1,ALE__2,ALE__3,COL__1,COL__2,COL__3,ctrl__1,ctrl__2,ctrl__3,NV716__1,NV716__2
PA3719,123,235,189,79,38,18,34,39,51,353,162
PA3720,413,1054,685,152,104,69,116,82,96,971,658
PA3721,237,612,459,365,194,177,157,211,256,730,467
PA3722,155,492,334,435,228,197,64,83,95,381,287
PA3723,365,1142,728,1971,1126,1080,404,565,602,609,385
PA3724,87,296,195,4634,2659,2082,567,543,600,135,70
PA3725,256,704,475,865,522,390,155,206,248,180,183
PA3726,23,57,44,101,52,39,31,23,31,31,16
PA3727,54,115,68,749,404,385,139,155,197,105,73
PA3728,297,836,522,2841,1607,1384,507,628,736,534,310
PA3729,478,1177,711,2093,1279,989,676,678,880,518,362
PA3730,113,267,164,265,175,137,117,147,165,246,155
PA3731,486,1134,727,993,607,421,313,410,481,456,313
PA3732,324,1014,690,453,258,204,213,254,255,420,318
PA3733,223,488,312,470,305,303,117,121,139,201,98
PA3734,38,104,56,101,95,61,20,30,23,53,36
PA3735,232,681,457,826,495,398,103,166,172,217,122
PA3736,636,1498,963,1243,762,639,225,254,285,480,369
PA3737,1955,4841,3506,2564,1620,1200,350,536,523,1124,595
PA3738,171,476,329,489,239,225,77,76,87,147,89
PA3739,142,379,251,649,409,215,109,105,163,210,126
PA3740,168,466,273,772,434,401,192,249,318,369,223
PA3741,16,64,56,41,30,18,11,6,23,26,18
PA3742,485,1325,763,2546,1611,1275,225,289,322,611,360
PA3743,1122,3190,2302,2120,1175,988,353,381,512,464,272
PA3744,581,1586,1065,704,476,361,107,121,169,217,166
PA3745,276,896,560,290,177,153,40,71,43,119,93
PA3746,468,1214,879,1121,689,570,148,170,216,317,220
PA3747,144,268,230,335,238,159,29,48,74,137,109
PA3748,294,779,463,953,569,486,160,195,167,437,226
PA3749,54,133,67,128,116,79,22,35,49,112,62
PA3750,93,285,186,689,357,306,118,183,197,138,76
PA3751,164,370,257,604,361,316,122,119,193,163,107
PA3752,33,59,63,101,65,41,33,19,22,52,17
PA3753,370,995,673,1762,1080,802,340,330,443,466,307
PA3754,1153,3027,2260,2677,1470,1501,679,850,953,2078,1255
PA3755,49,138,107,163,120,86,29,43,39,51,47
PA3756,191,554,358,495,260,237,110,149,142,322,196
PA3757,376,1051,572,231,95,118,172,203,250,979,623
PA3758,195,472,342,270,107,116,118,166,212,379,260
PA3759,140,319,186,157,65,59,107,142,206,203,174
PA3760,318,700,494,622,331,238,401,494,593,467,340
PA3761,97,187,166,252,180,127,118,122,135,111,93
PA3762,488,1412,774,1112,607,488,608,658,976,1352,1011
PA3763,729,1852,1360,2500,1387,1125,361,478,499,586,493
PA3764,281,780,502,745,374,316,113,133,149,244,192
PA3765,186,439,306,390,264,222,223,168,275,335,242
PA3766,251,500,382,272,204,199,102,122,155,291,148
PA3767,324,673,455,1601,965,701,229,274,308,330,240
PA3768,429,997,880,1539,955,814,268,370,401,698,366
PA3769,289,637,392,1047,658,554,68,101,145,115,63
PA3770,757,2018,1365,1130,729,643,251,276,283,787,633
PA3771,255,629,342,588,314,289,448,513,656,818,440
PA3772,18,47,23,57,35,23,19,11,15,26,19
PA3773,5,9,2,9,13,8,4,9,8,14,8
PA3774,3,23,4,31,10,10,14,2,4,8,3
PA3775,17,30,18,31,34,32,10,11,17,10,13
PA3776,47,100,55,47,27,17,9,25,30,47,28
PA3777,209,497,383,447,292,228,101,134,126,193,148
PA3778,91,173,115,255,145,112,22,27,47,47,26
PA3779,25,95,42,100,99,59,9,23,25,20,15
PA3780,1,10,4,15,11,6,0,13,2,7,4
PA3781,38,50,26,77,23,40,42,53,90,79,27
PA3782,335,774,462,838,436,377,265,355,435,490,349
PA3783,7,28,9,35,24,21,3,2,16,18,7
PA3784,471,1133,696,2473,1431,1076,452,492,620,548,319
PA3785,259,692,400,1587,806,655,145,232,205,377,245
PA3786,418,1021,767,1145,556,491,193,227,295,562,349
PA3787,177,498,313,480,334,223,79,85,138,156,117
PA3788,162,477,375,395,205,176,117,179,169,373,239
PA3789,324,834,575,2749,1661,1331,301,397,397,515,361
PA3790,476,1178,779,5233,3132,2637,244,271,265,548,316
PA3791,254,690,567,2360,1448,1077,206,178,245,363,208
PA3792,848,2102,1588,2061,1096,1005,337,597,572,1339,838
PA3793,60,122,108,123,91,45,17,19,29,54,54
PA3794,86,156,121,157,89,67,40,33,40,100,63
PA3795,498,1060,757,816,449,464,181,276,276,714,443
PA3796,776,1908,1314,1707,1002,865,1067,1228,1655,2005,1415
PA3797,198,597,387,977,536,508,509,700,775,731,431
PA3798,175,352,304,323,186,130,54,93,68,175,111
PA3799,351,984,593,1611,964,831,252,287,354,421,252
PA3800,618,1547,1086,4692,2654,2059,484,571,747,650,369
PA3801,402,1041,701,1452,942,749,543,627,703,563,369
PA3802,298,781,500,1404,923,827,189,216,208,282,158
PA3803,212,502,381,1054,618,479,111,159,154,222,133
PA3804,247,617,374,772,412,342,108,193,177,238,181
PA3805,233,658,614,729,428,357,125,170,195,342,155
PA3806,602,1479,941,991,587,593,257,373,412,522,340
PA3807,306,812,561,358,209,220,53,104,79,260,152
PA3808,145,266,159,1829,1165,916,288,359,407,181,144
PA3809,13,34,19,211,123,122,45,40,38,25,7
PA3810,334,715,513,1686,1012,804,435,505,591,328,187
PA3811,367,943,671,835,552,424,266,371,398,185,123
PA3812,226,592,458,384,241,194,128,188,196,107,52
PA3813,169,485,339,280,220,152,82,173,210,66,67
PA3814,1054,2650,1821,977,569,552,697,942,1118,293,240
PA3815,715,1734,1220,410,222,199,610,800,830,265,217
PA3816,359,1081,663,1307,699,559,286,283,409,394,280
PA3817,256,617,543,755,439,368,155,207,236,253,200
PA3818,454,1068,595,460,316,288,183,208,223,539,367
PA3819,6641,18815,10761,9707,5577,4552,2589,4571,5289,12130,7013
PA3820,640,1748,1185,1394,869,727,679,868,994,1511,808
PA3821,662,1661,1016,992,604,572,179,186,221,393,264
PA3822,336,733,630,687,363,372,113,109,95,277,174
PA3823,225,541,401,381,224,182,94,112,166,160,99
PA3824,178,398,321,224,121,99,51,73,76,117,93
PA3824.1,134,259,178,135,97,72,87,64,131,58,165
PA3825,172,353,224,549,270,222,170,158,208,273,156
PA3826,70,276,142,154,122,72,42,40,60,93,81
PA3827,265,589,469,644,399,308,65,105,128,208,151
PA3828,501,1144,932,835,551,415,146,216,208,497,362
PA3829,41,135,82,193,97,91,42,64,93,98,46
PA3830,69,213,134,284,166,146,84,98,87,135,97
PA3831,535,1321,946,1488,917,737,179,222,258,478,441
PA3832,40,154,134,205,149,117,40,33,46,67,45
PA3833,158,493,258,461,275,264,95,146,148,261,166
PA3834,527,1294,968,1147,683,586,186,187,299,400,247
PA3835,77,170,123,310,144,102,132,172,176,223,118
PA3836,382,979,618,992,644,507,162,263,255,420,301
PA3837,19,75,53,150,113,60,19,16,17,57,33
PA3838,104,221,129,415,235,163,44,75,71,101,76
PA3839,196,567,434,3268,1918,1539,690,910,1039,571,344
PA3840,46,124,82,616,340,301,76,111,89,49,35
PA3841,225,484,300,1338,744,657,365,446,478,583,363
PA3842,12,45,14,32,18,16,10,6,6,36,10
PA3843,9,25,21,61,45,67,13,8,25,10,31
PA3844,57,188,129,465,317,221,133,140,118,151,113
PA3845,388,1010,622,734,401,355,320,475,470,623,385
PA3846,667,1878,1168,2474,1375,1011,644,899,1172,1167,799
PA3847,65,107,117,156,74,66,25,39,45,53,32
PA3848,105,352,164,467,301,297,75,117,124,129,91
PA3849,154,383,317,340,199,190,50,51,83,107,88
PA3850,400,937,541,1210,658,663,289,421,454,637,394
PA3851,132,372,242,714,335,282,85,113,140,180,110
PA3852,238,556,346,806,432,390,151,223,220,312,189
PA3853,111,208,178,349,165,158,104,126,138,162,101
PA3854,78,151,153,250,160,112,53,61,61,56,49
PA3855,208,530,381,443,296,172,119,122,173,226,142
PA3856,211,451,272,742,475,247,166,243,209,315,163
PA3857,624,1480,1175,1001,611,567,353,449,508,953,618
PA3858,789,1921,1198,2588,1403,1211,786,941,1143,1362,891
PA3859,115,341,216,620,382,321,91,83,92,145,65
PA3860,350,863,571,1702,966,711,140,218,221,336,173
PA3861,633,1563,1157,832,435,448,126,179,212,289,194
PA3862,144,316,264,225,141,116,102,135,150,353,216
PA3863,135,402,283,380,204,173,135,167,225,343,216
PA3864,109,308,204,295,164,122,33,100,87,143,103
PA3865,1234,2901,2106,2177,1097,1041,1434,2078,2277,4064,2683
PA3865.1,230,666,473,1617,1153,877,266,322,406,381,252
PA3866,532,1198,751,2105,1305,1044,297,378,443,741,411
PA3867,63,230,178,194,90,99,91,86,112,154,110
PA3868,115,258,139,324,203,197,95,134,163,242,111
PA3869,39,86,52,52,57,25,20,34,35,88,15
PA3870,72,137,89,188,85,91,68,96,72,143,75
PA3871,27,87,47,101,67,58,36,54,32,63,39
PA3872,17,38,32,44,28,38,17,27,26,36,22
PA3873,6,33,17,51,34,36,14,12,19,26,18
PA3874,70,121,96,188,115,115,44,71,89,133,101
PA3875,64,202,147,418,282,211,66,109,101,214,118
PA3876,10,46,29,158,113,70,9,32,34,31,16
PA3877,12,12,17,133,79,68,13,5,12,10,12
PA3878,424,1031,624,1021,597,488,798,1001,1037,1025,658
PA3879,629,1417,940,2402,1344,1197,1595,2259,2527,2417,1490
PA3880,70,226,175,882,436,418,386,471,523,544,285
PA3881,83,228,175,284,184,179,90,107,119,212,112
PA3882,96,151,153,392,249,180,60,80,100,149,79
PA3883,91,255,165,441,254,232,83,110,162,191,127
PA3884,25,65,30,104,64,31,25,16,45,42,18
PA3885,16,17,25,41,31,19,23,11,10,15,4
PA3886,119,297,233,403,215,182,56,57,83,122,64
PA3887,107,312,231,347,236,184,57,87,100,129,71
PA3888,247,585,436,300,152,148,107,154,131,212,113
PA3889,145,342,311,188,70,120,50,65,84,118,49
PA3890,77,173,127,92,52,39,25,46,38,50,22
PA3891,153,433,264,322,173,177,185,251,321,175,103
PA3892,15,61,38,61,43,31,29,21,37,32,33
PA3893,39,98,47,69,60,65,29,33,27,55,43
PA3894,82,302,150,169,98,46,61,53,64,127,74
PA3895,192,528,447,548,335,266,135,162,175,270,177
PA3896,96,262,142,359,228,133,86,75,92,122,57
PA3897,26,34,33,94,64,27,9,18,21,38,12
PA3898,130,319,190,391,206,209,56,100,97,119,66
PA3899,199,443,327,192,123,112,165,262,209,351,236
PA3900,238,498,339,545,291,236,199,265,347,240,156
PA3901,81,158,158,239,141,95,67,82,95,90,41
PA3902,214,557,311,213,112,141,65,93,103,352,201
PA3903,255,558,438,512,285,227,36,82,69,144,73
PA3904,126,280,166,534,424,230,39,27,40,27,15
PA3905,13,50,36,73,49,34,12,20,9,5,5
PA3906,31,70,43,99,81,60,12,11,16,18,11
PA3907,40,111,82,353,198,149,42,58,67,7,1
PA3908,53,154,78,680,399,336,80,59,86,45,23
PA3909,32,83,68,74,50,27,27,46,32,48,39
PA3910,75,199,116,240,159,142,107,123,122,232,119
PA3911,28,72,56,359,210,169,33,33,39,49,49
PA3912,8,51,45,118,89,69,20,26,30,46,17
PA3913,32,169,72,322,182,156,46,63,79,90,47
PA3914,33,62,63,172,105,84,48,53,77,51,25
PA3915,18,47,14,40,53,37,20,24,32,30,22
PA3916,62,198,162,295,163,127,51,73,100,109,86
PA3917,76,148,97,160,78,66,24,38,49,84,63
PA3918,119,242,186,259,146,140,57,102,97,158,84
PA3919,2796,7358,3862,10694,6477,4887,1953,2811,2725,3609,2126
PA3920,173,416,253,542,310,228,76,157,139,209,185
PA3921,620,1536,895,1637,897,746,335,377,450,686,479
PA3922,23,104,75,787,413,309,33,44,80,61,42
PA3923,61,159,117,1543,788,730,49,50,52,79,42
PA3924,146,239,217,1242,552,482,72,108,137,185,117
PA3925,217,589,454,331,186,148,110,127,140,161,92
PA3926,55,93,93,173,107,68,25,34,40,62,45
PA3927,398,934,593,649,371,297,295,350,399,612,334
PA3928,535,1091,869,3108,1753,1388,402,442,543,1488,710
PA3929,952,2539,1545,2569,1562,1165,1083,1260,1665,2743,1669
PA3930,2046,4933,3740,3712,2151,1695,811,1038,1221,5285,3439
PA3931,41,92,26,124,102,67,2,16,10,79,45
PA3932,154,390,265,740,378,318,270,279,399,471,300
PA3933,143,538,305,570,386,330,176,259,358,463,223
PA3934,295,718,515,1146,610,500,225,297,404,472,313
PA3935,27,79,36,191,64,94,24,44,47,42,28
PA3936,15,39,25,104,66,29,21,8,9,29,11
PA3937,16,38,16,81,53,35,18,11,23,45,41
PA3938,55,233,148,72,25,48,131,288,293,301,176
PA3939,43,120,109,212,142,119,22,54,82,119,91
PA3940,344,742,453,639,350,298,33,56,80,438,295
PA3941,75,245,169,287,127,141,46,61,74,69,37
PA3942,262,573,397,543,290,260,122,146,173,303,179
PA3943,391,903,694,1298,829,539,430,563,640,523,401
PA3944,113,356,237,357,208,177,162,195,223,286,179
PA3945,2845,7777,5094,12068,6622,5818,2087,2719,2740,5723,3656
PA3946,307,808,480,777,493,342,327,469,577,689,455
PA3947,127,377,193,335,213,149,160,201,186,306,238
PA3948,281,690,496,565,367,288,89,143,176,460,334
PA3949,265,566,460,688,431,306,153,144,181,227,134
PA3950,382,939,604,1058,592,540,145,186,227,283,153
PA3951,277,603,410,631,366,316,155,202,214,434,218
PA3952,1226,3231,1621,1784,1005,833,630,885,1028,1414,908
PA3953,21,29,65,53,35,28,16,17,18,32,22
PA3954,14,31,20,21,10,19,2,16,10,7,4
PA3955,54,75,113,77,51,72,21,49,22,66,38
PA3956,63,110,76,175,100,80,23,24,23,90,20
PA3957,397,1057,535,1583,1008,668,752,1042,1282,968,694
PA3958,162,299,221,393,200,175,45,96,81,124,97
PA3959,68,145,105,86,41,32,29,17,21,92,76
PA3960,2,10,16,17,19,17,1,3,10,6,1
PA3961,548,1306,875,1607,944,720,394,485,564,666,403
PA3962,370,862,566,392,226,236,120,209,178,694,402
PA3963,74,169,118,129,135,60,27,17,22,70,41
PA3964,81,170,114,259,136,77,40,46,68,79,58
PA3965,142,433,251,233,188,116,66,66,78,254,196
PA3966,378,747,562,1063,762,527,142,249,269,448,319
PA3967,30,65,46,103,62,52,6,3,10,25,16
PA3968,124,372,332,375,211,178,35,82,62,134,97
PA3969,1004,2443,1558,1771,935,744,458,559,636,1312,914
PA3970,571,1351,907,1460,880,772,401,510,649,598,379
PA3971,251,577,401,1282,732,576,623,740,1031,357,287
PA3972,628,1685,1182,3849,2183,2079,1679,2401,2654,1541,913
PA3973,533,1308,851,2358,1458,1140,1359,1785,2031,1155,807
PA3974,605,1539,965,1371,809,617,375,465,546,787,477
PA3975,301,709,494,509,287,267,121,136,141,221,160
PA3976,128,318,215,333,194,119,52,83,73,75,48
PA3977,228,659,472,1089,603,545,90,128,130,193,94
PA3978,1119,2684,1615,2451,1467,1280,972,1597,1541,2864,2058
PA3979,242,536,337,347,150,152,117,177,153,444,287
PA3980,210,575,418,270,196,150,133,172,160,272,171
PA3981,506,1333,1037,1178,584,597,176,329,276,508,262
PA3982,184,377,271,304,160,175,29,56,84,84,45
PA3983,303,713,570,1017,627,433,114,119,183,139,92
PA3984,177,481,271,622,301,273,82,58,119,123,135
PA3985,149,317,227,462,318,239,178,216,201,177,124
PA3986,311,653,405,1050,582,529,357,367,485,498,324
PA3987,980,2595,1967,2596,1556,1326,323,417,457,719,458
PA3988,166,464,324,723,423,377,51,47,85,114,70
PA3989,122,287,275,720,325,304,45,52,83,57,42
PA3990,68,184,104,57,45,40,7,12,12,148,93
PA3991,54,128,100,93,43,40,85,109,147,221,177
PA3992,400,1091,640,790,505,453,103,159,177,338,248
PA3993,4,12,6,24,6,3,0,2,0,3,4
PA3994,74,170,113,177,103,82,65,107,117,140,111
PA3995,163,358,229,400,183,152,168,243,237,277,203
PA3996,525,1279,856,2453,1483,1376,436,494,532,664,385
PA3997,194,438,339,1159,719,599,162,231,235,330,137
PA3998,88,147,143,346,173,169,53,43,51,79,29
PA3999,553,1348,961,3223,1854,1506,442,456,640,597,383
PA4000,616,1580,969,2425,1367,1115,362,474,524,629,411
PA4001,509,1088,821,1181,672,537,200,269,346,585,414
PA4002,284,669,514,1019,671,481,146,259,260,244,166
PA4003,222,567,414,831,520,410,163,247,251,241,149
PA4004,180,539,278,483,255,216,330,425,497,412,261
PA4005,462,1068,630,436,278,214,1235,1420,1804,1492,948
PA4006,162,497,290,571,282,283,104,172,154,155,92
PA4007,274,699,520,410,227,193,54,54,85,192,144
PA4008,70,241,151,275,198,132,88,168,138,211,111
PA4009,503,1539,932,900,504,432,839,1224,1402,1625,905
PA4010,1490,3230,2376,1722,1130,875,314,301,417,919,675
PA4011,1238,2854,2230,1949,1011,822,161,194,285,606,312
PA4012,191,502,276,793,477,337,172,191,223,208,142
PA4013,61,197,114,174,126,107,42,59,69,61,59
PA4014,99,203,160,190,84,92,87,90,71,108,100
PA4015,120,240,195,627,351,286,65,122,114,171,89
PA4016,291,884,555,944,531,451,202,195,277,512,355
PA4017,699,1875,1132,2427,1426,1184,868,1119,1320,1908,1229
PA4018,334,697,563,762,438,362,202,213,329,279,195
PA4019,218,501,358,624,419,318,125,190,239,263,169
PA4020,396,1107,802,921,584,459,165,230,251,429,284
PA4021,232,700,433,1038,633,521,327,460,428,650,362
PA4022,19,37,34,619,322,248,18,25,20,58,53
PA4023,30,60,43,308,174,155,30,39,28,70,37
PA4024,62,80,56,193,95,93,55,40,55,106,69
PA4025,61,91,82,260,129,142,43,42,54,115,56
PA4026,326,1108,650,886,416,444,172,234,225,455,217
PA4027,401,967,718,1127,519,442,414,581,620,640,370
PA4028,11,53,30,56,30,45,32,46,77,57,26
PA4029,96,225,178,108,80,45,16,18,42,120,73
PA4030,89,253,176,232,147,119,32,40,38,77,53
PA4031,121,437,228,422,178,223,31,32,50,95,50
PA4032,264,688,502,324,222,181,137,126,186,334,207
PA4033,11,35,26,37,27,12,14,19,17,30,13
PA4034,56,194,136,304,207,166,698,669,829,358,240
PA4035,107,301,222,257,149,108,43,35,61,87,72
PA4036,125,274,222,349,188,207,47,64,93,81,67
PA4037,85,181,127,88,57,57,187,265,246,171,110
PA4038,4,10,3,20,5,1,12,17,7,4,7
PA4039,36,28,28,64,38,25,17,39,41,25,19
PA4040,396,1400,800,1783,1048,725,881,1320,1386,1379,813
PA4041,158,414,307,560,298,235,207,274,312,434,264
PA4042,28,83,62,30,16,18,10,8,1,22,25
PA4043,170,315,245,295,156,138,19,37,46,81,53
PA4044,749,1613,1298,1884,1024,986,208,251,311,417,329
PA4045,193,409,312,353,229,154,68,79,138,105,94
PA4046,93,259,190,165,78,98,35,34,49,77,38
PA4047,246,562,482,432,213,235,120,137,150,286,176
