gene_id,E131sig1,E131sig2,E131sig3,E131rhlR1,E131rhlR2,E131rhlR3
fig|287.13133.peg.504,91,87,53,74,56,37
fig|287.13133.peg.505,162,177,105,165,123,130
fig|287.13133.peg.506,1055,1114,700,924,756,821
fig|287.13133.peg.507,411,431,314,370,408,355
fig|287.13133.peg.508,324,363,194,274,270,347
fig|287.13133.peg.509,412,399,359,481,425,373
fig|287.13133.peg.510,160,211,104,114,183,87
fig|287.13133.peg.511,834,702,482,717,588,664
fig|287.13133.peg.512,12916,10767,9997,13355,9963,11736
fig|287.13133.peg.513,1497,845,1003,1044,810,1118
fig|287.13133.peg.514,1720,1295,1474,2375,1125,1667
fig|287.13133.peg.515,2368,2409,1660,2110,1970,1818
fig|287.13133.peg.516,1490,1281,984,1267,1178,1311
fig|287.13133.peg.517,1503,1223,945,1269,1170,1165
fig|287.13133.peg.518,902,754,613,907,725,682
fig|287.13133.peg.519,455,384,217,320,401,274
fig|287.13133.peg.520,1403,887,912,1185,794,990
fig|287.13133.peg.521,826,814,446,712,651,556
fig|287.13133.peg.522,467,436,312,453,426,333
fig|287.13133.peg.523,201,150,113,164,168,112
fig|287.13133.peg.524,436,387,285,409,373,283
fig|287.13133.peg.525,524,502,331,502,450,420
fig|287.13133.peg.526,542,498,372,552,508,369
fig|287.13133.peg.527,1002,795,610,902,827,743
fig|287.13133.peg.528,2342,1730,1415,2024,1619,1767
fig|287.13133.peg.529,2071,1843,1371,2006,1738,1550
fig|287.13133.peg.530,1586,1129,890,1252,1160,1124
fig|287.13133.peg.531,5015,4883,3237,5000,4419,4380
fig|287.13133.peg.532,807,888,481,702,763,632
fig|287.13133.peg.533,437,543,304,517,431,446
fig|287.13133.peg.534,227,264,133,201,220,190
fig|287.13133.peg.535,146,141,90,131,152,123
fig|287.13133.peg.536,7654,3904,4025,5402,3902,4592
fig|287.13133.peg.537,425,259,227,385,204,263
fig|287.13133.peg.538,34738,29923,20416,34567,30522,24398
fig|287.13133.peg.539,976,1090,685,1027,1015,918
fig|287.13133.peg.540,39,40,11,25,30,14
fig|287.13133.peg.541,4900,4161,2812,4746,4709,3493
fig|287.13133.peg.542,363,318,255,343,270,278
fig|287.13133.peg.543,88,101,52,68,80,45
fig|287.13133.peg.544,338,403,180,320,268,174
fig|287.13133.peg.545,185,224,162,182,166,162
fig|287.13133.peg.546,18,19,11,15,16,15
fig|287.13133.peg.547,33,29,25,16,18,20
fig|287.13133.peg.548,96,61,73,97,68,80
fig|287.13133.peg.549,263,263,213,295,210,230
fig|287.13133.peg.550,35,30,31,32,27,41
fig|287.13133.peg.551,61,34,57,86,37,202
fig|287.13133.peg.552,881,803,570,1015,704,1126
fig|287.13133.peg.553,578,487,557,603,430,571
fig|287.13133.peg.554,99,112,85,101,95,50
fig|287.13133.peg.555,60,74,46,61,45,51
fig|287.13133.peg.556,157,154,127,203,140,220
fig|287.13133.peg.557,390,380,218,319,275,241
fig|287.13133.peg.558,240,167,136,168,176,187
fig|287.13133.peg.559,50,60,61,76,50,101
fig|287.13133.peg.560,4233,3926,3391,4266,3066,4145
fig|287.13133.peg.561,907,925,580,867,926,503
fig|287.13133.peg.562,826,701,525,741,769,594
fig|287.13133.peg.563,154,119,87,173,180,83
fig|287.13133.peg.564,487,473,372,450,496,318
fig|287.13133.peg.565,529,481,240,462,484,312
fig|287.13133.peg.566,236,257,156,184,213,173
fig|287.13133.peg.567,1486,1575,1004,1564,1290,1158
fig|287.13133.peg.568,115,114,77,87,108,83
fig|287.13133.peg.569,9003,7159,7104,5808,4912,5172
fig|287.13133.peg.570,3123,2451,2256,2296,1931,1829
fig|287.13133.peg.571,2488,2465,1769,2362,2136,1745
fig|287.13133.peg.572,4056,3662,2519,3576,3068,3076
fig|287.13133.peg.573,1471,1254,936,1238,1148,1172
fig|287.13133.peg.574,912,1063,490,732,712,493
fig|287.13133.peg.575,1297,740,831,1551,809,1126
fig|287.13133.peg.576,2102,1730,1593,1902,1792,2405
fig|287.13133.peg.577,1252,1023,995,1343,876,1796
fig|287.13133.peg.578,1611,1454,863,1401,1178,817
fig|287.13133.peg.579,1375,1207,729,1172,1098,867
fig|287.13133.peg.580,866,984,664,883,709,818
fig|287.13133.peg.581,6353,4363,7125,6889,4640,10584
fig|287.13133.peg.582,3899,2290,4853,4695,2942,5522
fig|287.13133.peg.583,4658,4427,3282,4792,3987,5058
fig|287.13133.peg.584,371,391,283,441,398,353
fig|287.13133.peg.585,351,317,252,297,280,339
fig|287.13133.peg.586,3436,3635,2403,3312,3196,3131
fig|287.13133.peg.587,2339,1992,1623,2336,2264,2350
fig|287.13133.peg.588,1447,958,955,1553,733,1085
fig|287.13133.peg.589,3547,2531,2082,3116,2959,2902
fig|287.13133.peg.590,6113,6489,4334,6189,4774,6993
fig|287.13133.peg.591,518,587,330,455,401,366
fig|287.13133.peg.592,862,723,427,732,715,460
fig|287.13133.peg.593,983,1124,716,1030,870,832
fig|287.13133.peg.594,1789,1984,1088,1644,1553,1297
fig|287.13133.peg.595,942,904,605,857,799,744
fig|287.13133.peg.596,1289,1340,872,1174,1182,1070
fig|287.13133.peg.597,10099,7463,10625,12929,8353,15508
fig|287.13133.peg.598,998,1071,668,888,787,741
fig|287.13133.peg.599,779,610,464,794,1017,695
fig|287.13133.peg.600,659,559,446,550,698,451
fig|287.13133.peg.601,4275,2366,1343,1859,1096,1050
fig|287.13133.peg.602,635,529,458,574,499,556
fig|287.13133.peg.603,269,255,207,252,238,252
fig|287.13133.peg.604,152,173,110,155,120,98
fig|287.13133.peg.605,738,640,541,677,657,596
fig|287.13133.peg.606,1405,1315,769,1044,988,690
fig|287.13133.peg.607,1902,538,525,735,1497,578
fig|287.13133.peg.608,10960,8404,6582,9464,8779,7582
fig|287.13133.peg.609,7810,7188,4467,7039,6684,5333
fig|287.13133.peg.610,21601,22507,13740,21855,20947,14976
fig|287.13133.peg.611,1635,1605,995,1419,1446,1478
fig|287.13133.peg.612,18378,15594,13242,17584,13562,13756
fig|287.13133.peg.613,3939,3226,2560,3370,2647,2619
fig|287.13133.peg.614,29422,35117,21069,34554,29570,26259
fig|287.13133.peg.615,13167,18988,7035,13835,14335,7508
fig|287.13133.peg.616,6330,8806,3886,6929,6048,4695
fig|287.13133.peg.617,11802,11986,8356,10270,9816,16956
fig|287.13133.peg.618,5152,4558,3449,4812,4540,4006
fig|287.13133.peg.619,3389,3042,1971,2919,2881,2438
fig|287.13133.peg.620,870,783,687,994,772,835
fig|287.13133.peg.621,945,1033,685,1025,875,716
fig|287.13133.peg.622,2057,2208,1359,1989,1874,1447
fig|287.13133.peg.623,556,629,317,482,525,380
fig|287.13133.peg.624,6914,5702,4518,6653,4211,4816
fig|287.13133.peg.625,4175,3609,3226,4537,2662,4021
fig|287.13133.peg.626,23722,16444,16329,27292,12456,20773
fig|287.13133.peg.627,689,759,486,659,579,543
fig|287.13133.peg.628,1011,1066,853,1093,840,1025
fig|287.13133.peg.629,518,563,473,575,479,642
fig|287.13133.peg.630,1407,1539,876,1250,1157,1276
fig|287.13133.peg.631,748,583,538,788,559,812
fig|287.13133.peg.632,4122,3624,3083,5225,3409,4387
fig|287.13133.peg.633,22394,16769,14899,23103,18220,24765
fig|287.13133.peg.634,6331,5186,4939,6636,4850,5483
fig|287.13133.peg.635,7265,3828,9331,10393,4142,18264
fig|287.13133.peg.636,2772,2616,1728,2231,2168,2160
fig|287.13133.peg.637,280,316,217,336,245,272
fig|287.13133.peg.638,499,516,393,538,447,479
fig|287.13133.peg.639,1561,1261,1152,1622,1237,1560
fig|287.13133.peg.640,1669,1568,1201,1779,1473,1542
fig|287.13133.peg.641,1202,990,736,1182,1007,890
fig|287.13133.peg.642,2019,1961,1411,2029,1849,1646
fig|287.13133.peg.643,1715,1525,1149,1887,1532,1482
fig|287.13133.peg.644,2048,1885,1260,2595,1977,1949
fig|287.13133.peg.645,1681,1640,981,1561,1254,1236
fig|287.13133.peg.646,1205,1283,670,1152,915,786
fig|287.13133.peg.647,1868,1893,1371,1969,1528,2289
fig|287.13133.peg.648,2744,3052,1434,2351,2012,1726
fig|287.13133.peg.649,10428,12285,7294,10621,8512,10580
fig|287.13133.peg.650,25419,27235,17169,21267,19273,21749
fig|287.13133.peg.651,5701,5545,4125,5307,4514,5297
fig|287.13133.peg.652,6706,2784,3627,4553,3767,4381
fig|287.13133.peg.653,2083,1651,1382,1868,1404,1677
fig|287.13133.peg.654,16890,14940,13139,16828,12911,15169
fig|287.13133.peg.655,8371,8780,5854,7040,5648,6669
fig|287.13133.peg.656,2768,2036,1850,2224,1742,2094
fig|287.13133.peg.657,5511,4473,3440,4106,3237,3448
fig|287.13133.peg.658,1097,882,785,719,620,710
fig|287.13133.peg.659,2528,2510,1685,1944,1475,1487
fig|287.13133.peg.660,80099,67318,56168,66916,46692,61149
fig|287.13133.peg.661,42160,33753,32243,36404,24406,33654
fig|287.13133.peg.662,40512,34063,28016,32304,24132,29396
fig|287.13133.peg.663,60071,54643,41104,50873,34150,39021
fig|287.13133.peg.664,6877,6697,5136,6115,4351,4997
fig|287.13133.peg.665,11226,11355,7346,8554,6561,6608
fig|287.13133.peg.666,8503,9426,5571,6962,5220,4950
fig|287.13133.peg.667,20617,18450,11746,15794,11602,10546
fig|287.13133.peg.668,68123,63042,44279,52382,37800,40929
fig|287.13133.peg.669,10146,6888,6418,7607,4636,5940
fig|287.13133.peg.670,5201,3641,3368,3697,2458,2838
fig|287.13133.peg.671,25266,20431,16574,18934,13108,15517
fig|287.13133.peg.672,7521,5267,4908,5255,3434,4990
fig|287.13133.peg.673,6532,3946,4571,4991,3230,4144
fig|287.13133.peg.674,16818,13256,11930,12928,8574,11223
fig|287.13133.peg.675,2711,2273,1535,1699,1262,1380
fig|287.13133.peg.676,3807,2623,2810,3312,1790,2992
fig|287.13133.peg.677,9274,8352,6405,9177,6885,10180
fig|287.13133.peg.678,7975,7076,5363,8486,6280,7263
fig|287.13133.peg.679,3966,4133,2735,4311,3186,3872
fig|287.13133.peg.680,6746,5554,4850,6262,4966,6255
fig|287.13133.peg.681,3077,2469,1807,2994,2258,3169
fig|287.13133.peg.682,4386,3644,2496,3863,3368,3351
fig|287.13133.peg.683,3342,3229,2023,2993,2532,3223
fig|287.13133.peg.684,1730,1367,927,1689,1135,1032
fig|287.13133.peg.685,5452,5008,4896,5896,4278,5911
fig|287.13133.peg.686,3019,2742,1962,2451,2142,2141
fig|287.13133.peg.687,3380,3141,2337,3298,2556,3082
fig|287.13133.peg.688,2001,1871,1319,2051,1636,1665
fig|287.13133.peg.689,1560,1373,1074,1447,1116,1519
fig|287.13133.peg.690,2241,2055,1686,1961,1895,2236
fig|287.13133.peg.691,2372,2394,1318,2149,1971,1521
fig|287.13133.peg.692,2799,2208,1567,2561,2358,1816
fig|287.13133.peg.693,6013,4939,4312,4292,3890,3821
fig|287.13133.peg.694,4284,4360,2803,3615,3606,2924
fig|287.13133.peg.695,17312,14026,10348,15740,13427,15513
fig|287.13133.peg.696,9326,7820,5185,8561,7108,6383
fig|287.13133.peg.697,3891,3831,2496,3613,3283,2778
fig|287.13133.peg.698,1909,2302,1233,2070,1664,1405
fig|287.13133.peg.699,2247,2208,1275,2389,1886,1473
fig|287.13133.peg.700,27398,25967,22389,34565,27910,39229
fig|287.13133.peg.701,13051,8871,7911,13011,9916,13713
fig|287.13133.peg.702,18989,15864,12316,22656,18067,19992
fig|287.13133.peg.703,32463,28320,19667,30046,29052,31665
fig|287.13133.peg.704,65562,55204,40076,64517,59348,47408
fig|287.13133.peg.705,35398,25421,21765,35745,30390,29836
fig|287.13133.peg.706,39297,28317,31297,41880,34026,48923
fig|287.13133.peg.707,36499,38504,22716,39875,36646,29161
fig|287.13133.peg.708,30570,32705,21339,35997,30241,28103
fig|287.13133.peg.709,16748,9505,14354,17768,13655,25001
fig|287.13133.peg.710,17544,14530,13626,19321,14885,19520
fig|287.13133.peg.711,43612,41435,27445,46494,36448,34023
fig|287.13133.peg.712,6515,6927,5341,9342,6086,8713
fig|287.13133.peg.713,16443,12422,15952,20268,14367,36343
fig|287.13133.peg.714,38703,35686,25834,45260,37373,37933
fig|287.13133.peg.715,30995,33622,19822,35284,30238,27228
fig|287.13133.peg.716,7564,7450,4185,7826,6967,6121
fig|287.13133.peg.717,22416,26023,14442,25906,22355,20940
fig|287.13133.peg.718,11753,9534,5928,11981,11573,8323
fig|287.13133.peg.719,16454,14573,9230,17141,14402,11927
fig|287.13133.peg.720,25125,24205,15003,26623,23028,20992
fig|287.13133.peg.721,13807,13334,9146,16422,13267,12665
fig|287.13133.peg.722,6029,5613,3854,6857,5988,5103
fig|287.13133.peg.723,3452,4393,2122,3965,3474,2935
fig|287.13133.peg.724,17235,14294,10623,21112,17071,15749
fig|287.13133.peg.725,5011,4387,3183,7130,4720,6020
fig|287.13133.peg.726,31585,26962,18753,34744,28273,29150
fig|287.13133.peg.727,17375,18987,13598,23853,16126,21806
fig|287.13133.peg.728,29402,23145,21123,28558,22806,33364
fig|287.13133.peg.729,52123,43090,33096,51330,45277,42466
fig|287.13133.peg.730,19983,20877,12461,21146,19113,16247
fig|287.13133.peg.731,31688,30506,20433,33518,27458,25471
fig|287.13133.peg.732,5146,4863,3334,5176,4416,4006
fig|287.13133.peg.733,30071,28397,21888,30562,26340,26337
fig|287.13133.peg.734,79600,69166,56245,80976,69558,67992
fig|287.13133.peg.735,6484,7387,3729,5811,6217,4354
fig|287.13133.peg.736,7765,6396,5816,9271,7463,9340
fig|287.13133.peg.737,4749,5286,3510,6687,4652,5433
fig|287.13133.peg.738,8331,9701,5349,9945,7967,8235
fig|287.13133.peg.739,12409,13536,8130,15224,11893,12887
fig|287.13133.peg.740,7846,8189,5571,11203,7625,8770
fig|287.13133.peg.741,13838,11269,7684,8807,8811,9809
fig|287.13133.peg.742,2805,2497,2623,2869,2025,5625
fig|287.13133.peg.743,3029,2899,1993,3049,2306,3279
fig|287.13133.peg.744,3492,2690,2246,2955,2670,3489
fig|287.13133.peg.745,3542,3040,2829,3819,2789,4675
fig|287.13133.peg.746,4705,3455,3252,6837,4491,4691
fig|287.13133.peg.747,1994,2265,1027,3113,2288,1281
fig|287.13133.peg.748,1343,1197,761,1489,1248,876
fig|287.13133.peg.749,7120,5850,5029,7894,5827,6411
fig|287.13133.peg.750,3619,2705,2649,3577,2920,3144
fig|287.13133.peg.751,10847,7612,8565,11917,8539,8982
fig|287.13133.peg.752,9696,6868,6217,11026,7639,7859
fig|287.13133.peg.753,1703,1090,867,1370,1165,1027
fig|287.13133.peg.754,2130,1801,1440,2236,1846,1451
fig|287.13133.peg.755,2511,1722,1765,2663,1881,1542
fig|287.13133.peg.756,18378,12214,15501,20401,13743,16906
fig|287.13133.peg.757,385,265,355,576,363,301
fig|287.13133.peg.758,2303,1092,1701,2384,1562,1613
fig|287.13133.peg.759,1404,702,1205,1460,1100,1190
fig|287.13133.peg.760,2643,907,8304,669,552,528
fig|287.13133.peg.761,123,51,206,39,36,49
fig|287.13133.peg.762,0,1,1,0,0,0
fig|287.13133.peg.763,0,2,0,0,0,0
fig|287.13133.peg.764,223,67,639,26,28,12
fig|287.13133.peg.765,689,220,2696,63,100,42
fig|287.13133.peg.766,3526,739,12082,149,192,129
fig|287.13133.peg.767,1677,514,7045,292,313,219
fig|287.13133.peg.768,4168,1807,5100,1103,950,781
fig|287.13133.peg.769,5724,2849,3226,206,201,186
fig|287.13133.peg.770,19933,10896,9320,1400,1351,1029
fig|287.13133.peg.771,10323,6845,5575,699,706,437
fig|287.13133.peg.772,18217,11022,11323,1943,2335,1534
fig|287.13133.peg.773,3495,3103,2083,3073,2844,2678
fig|287.13133.peg.774,656,707,405,625,599,497
fig|287.13133.peg.775,792,739,445,711,699,553
fig|287.13133.peg.776,832,714,658,724,677,758
fig|287.13133.peg.777,499,635,357,429,375,352
fig|287.13133.peg.778,1576,1466,958,1438,1363,1112
fig|287.13133.peg.779,2696,2480,1703,2311,2118,1976
fig|287.13133.peg.780,1073,1002,574,835,843,627
fig|287.13133.peg.781,722,655,422,654,584,561
fig|287.13133.peg.782,2063,1703,978,1911,1221,1364
fig|287.13133.peg.783,864,934,494,790,581,579
fig|287.13133.peg.784,609,506,246,524,372,334
fig|287.13133.peg.785,205,194,96,189,147,84
fig|287.13133.peg.786,167,179,114,160,101,110
fig|287.13133.peg.787,413,290,254,432,329,433
fig|287.13133.peg.788,302,284,186,277,286,202
fig|287.13133.peg.789,159,162,75,105,166,93
fig|287.13133.peg.790,610,530,357,523,467,358
fig|287.13133.peg.791,1450,1350,956,1236,1137,1072
fig|287.13133.peg.792,676,809,485,706,542,670
fig|287.13133.peg.793,692,796,519,716,618,554
fig|287.13133.peg.794,318,304,217,295,290,327
fig|287.13133.peg.795,491,419,404,483,558,526
fig|287.13133.peg.796,235,237,182,210,227,223
fig|287.13133.peg.797,2168,1857,1470,1924,1563,1748
fig|287.13133.peg.798,402,415,275,347,292,286
fig|287.13133.peg.799,137,152,59,105,100,90
fig|287.13133.peg.800,441,349,195,304,327,295
fig|287.13133.peg.801,235,242,214,222,250,164
fig|287.13133.peg.802,1286,944,894,1972,1071,1851
fig|287.13133.peg.803,1429,1475,979,1271,1249,1248
fig|287.13133.peg.804,161,97,82,107,127,89
fig|287.13133.peg.805,681,680,405,648,620,476
fig|287.13133.peg.806,90,79,38,74,71,50
fig|287.13133.peg.807,304,294,159,257,258,131
fig|287.13133.peg.808,540,613,233,457,315,244
fig|287.13133.peg.809,912,800,635,875,789,741
fig|287.13133.peg.810,407,291,288,404,324,339
fig|287.13133.peg.811,1824,1592,1271,1881,1553,1413
fig|287.13133.peg.812,815,647,475,592,530,458
fig|287.13133.peg.813,267,318,132,267,277,177
fig|287.13133.peg.814,493,439,286,402,475,367
fig|287.13133.peg.815,226,231,128,211,187,174
fig|287.13133.peg.816,1339,1323,896,1203,1163,1244
fig|287.13133.peg.817,197,224,139,190,178,159
fig|287.13133.peg.818,139,104,85,101,99,107
fig|287.13133.peg.819,119,128,82,112,83,67
fig|287.13133.peg.820,1507,1728,1005,957,1109,657
fig|287.13133.peg.821,641,602,449,531,522,362
fig|287.13133.peg.822,826,753,482,656,697,643
fig|287.13133.peg.823,6580,6698,3581,4696,4908,2819
fig|287.13133.peg.824,317,333,248,342,244,236
fig|287.13133.peg.825,1061,1074,627,886,955,714
fig|287.13133.peg.826,728,814,445,661,714,1101
fig|287.13133.peg.827,332,441,261,319,323,489
fig|287.13133.peg.828,521,492,335,456,368,811
fig|287.13133.peg.829,542,504,388,489,446,861
fig|287.13133.peg.830,174,136,139,143,139,228
fig|287.13133.peg.831,427,381,253,383,311,535
fig|287.13133.peg.832,1498,1417,1092,1613,1456,3151
fig|287.13133.peg.833,273,289,205,228,231,238
fig|287.13133.peg.834,503,482,452,475,365,529
fig|287.13133.peg.835,386,231,246,96,141,107
fig|287.13133.peg.836,977,763,708,449,462,354
fig|287.13133.peg.837,1672,1194,1054,625,642,516
fig|287.13133.peg.838,178778,46008,108927,1979,1060,2168
fig|287.13133.peg.839,2477,2202,1686,2221,2095,1771
fig|287.13133.peg.840,15074,4631,12664,13028,4445,8604
fig|287.13133.peg.841,2455,2531,1425,2135,2214,1675
fig|287.13133.peg.842,795,836,511,814,753,598
fig|287.13133.peg.843,417,499,270,369,366,341
fig|287.13133.peg.844,998,760,676,1171,854,1145
fig|287.13133.peg.845,331,348,197,253,234,247
fig|287.13133.peg.846,1916,1738,1379,905,948,697
fig|287.13133.peg.847,1692,1462,1312,1198,989,991
fig|287.13133.peg.848,1600,1305,1253,564,520,409
fig|287.13133.peg.849,3420,2689,3144,669,618,602
fig|287.13133.peg.850,573,442,676,84,95,201
fig|287.13133.peg.851,201,158,209,76,57,252
fig|287.13133.peg.852,146,93,189,112,77,497
fig|287.13133.peg.853,487,599,415,405,365,906
fig|287.13133.peg.854,153,123,148,135,120,529
fig|287.13133.peg.855,410,411,334,404,357,1107
fig|287.13133.peg.856,518,523,395,477,466,1501
fig|287.13133.peg.857,234,283,215,260,248,916
fig|287.13133.peg.858,270,314,251,290,309,1571
fig|287.13133.peg.859,513,473,303,447,410,749
fig|287.13133.peg.860,936,842,497,708,709,763
fig|287.13133.peg.861,1854,1616,1091,1508,1535,1504
fig|287.13133.peg.862,3131,2203,2041,2725,2176,2371
fig|287.13133.peg.863,999,791,612,791,682,701
fig|287.13133.peg.864,3782,3393,2760,4063,3005,3624
fig|287.13133.peg.865,333,235,175,280,231,233
fig|287.13133.peg.866,2303,2110,1644,2581,2176,3852
fig|287.13133.peg.867,1447,1430,815,1137,1311,918
fig|287.13133.peg.868,4331,3038,2659,3821,2806,2539
fig|287.13133.peg.869,350,330,255,312,232,260
fig|287.13133.peg.870,561,584,354,575,472,388
fig|287.13133.peg.871,1149,1081,873,1077,946,971
fig|287.13133.peg.872,538,523,339,406,344,359
fig|287.13133.peg.873,2070,1717,1237,1817,1491,1243
fig|287.13133.peg.874,772,703,537,812,713,587
fig|287.13133.peg.875,393,365,185,296,304,232
fig|287.13133.peg.876,49,49,42,72,58,52
fig|287.13133.peg.877,21,33,15,37,46,19
fig|287.13133.peg.878,41,50,18,31,35,19
fig|287.13133.peg.879,90,80,48,52,79,64
fig|287.13133.peg.880,347,320,253,303,247,352
fig|287.13133.peg.881,411,350,342,476,358,510
fig|287.13133.peg.882,84,74,69,102,66,121
fig|287.13133.peg.883,41,42,18,18,29,119
fig|287.13133.peg.884,337,361,291,370,289,1877
fig|287.13133.peg.885,295,225,161,236,193,144
fig|287.13133.peg.886,198,153,113,173,163,125
fig|287.13133.peg.887,94,70,56,55,74,53
fig|287.13133.peg.888,331,339,180,310,304,157
fig|287.13133.peg.889,216,170,127,195,153,154
fig|287.13133.peg.890,2650,1945,1701,2217,2261,2205
fig|287.13133.peg.891,242,191,184,236,230,336
fig|287.13133.peg.892,138,145,118,142,127,457
fig|287.13133.peg.893,983,885,735,893,783,3028
fig|287.13133.peg.894,2318,1307,1490,1351,1120,2011
fig|287.13133.peg.895,178,158,145,138,150,110
fig|287.13133.peg.896,278,245,179,215,251,165
fig|287.13133.peg.897,430,388,284,427,345,277
fig|287.13133.peg.898,31,6,21,23,13,26
fig|287.13133.peg.899,817,696,453,744,667,633
fig|287.13133.peg.900,690,636,427,600,674,445
fig|287.13133.peg.901,964,831,611,992,699,654
fig|287.13133.peg.902,88,75,60,59,85,40
fig|287.13133.peg.903,1038,1064,640,867,856,663
fig|287.13133.peg.904,3133,2796,1962,2861,2706,2139
fig|287.13133.peg.905,1285,1117,778,1243,1077,1005
fig|287.13133.peg.906,2298,1925,1671,2329,1770,2343
fig|287.13133.peg.907,2765,2710,1210,891,924,714
fig|287.13133.peg.908,325,321,232,356,272,252
fig|287.13133.peg.909,770,553,419,726,673,721
fig|287.13133.peg.910,904,703,608,801,716,841
fig|287.13133.peg.911,406,427,316,333,330,669
fig|287.13133.peg.912,686,592,515,643,651,3938
fig|287.13133.peg.913,881,780,545,658,725,1571
fig|287.13133.peg.914,116,161,102,172,121,558
fig|287.13133.peg.915,1120,1124,884,1059,1089,1571
fig|287.13133.peg.916,6859,4676,4843,6323,5120,6388
fig|287.13133.peg.917,760,719,698,768,643,775
fig|287.13133.peg.918,198,230,182,197,168,164
fig|287.13133.peg.919,3708,2139,6039,7576,1995,13530
fig|287.13133.peg.920,364,343,242,361,257,370
fig|287.13133.peg.921,415,368,284,351,350,339
fig|287.13133.peg.922,264,282,200,262,236,273
