"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit2_NI_1","pit2_NI_2","pit2_NI_3","empty_I_1","empty_I_2","empty_I_3","pit2_I_1","pit2_I_2","pit2_I_3"
"locus_tag=AJBOOFMH_00428",60,9,0,46,14,9,20,207,194,21,30,22
"PA5155",127,5,16,249,53,24,62,52,30,82,118,98
"PA5154",123,6,8,253,48,32,43,52,43,64,162,153
"PA5153",2260,273,268,5128,1170,902,1153,408,434,1608,4230,4051
"PA5152",348,74,33,675,239,254,273,601,515,360,461,397
"PA5151",82,10,4,135,52,41,30,50,65,72,34,46
"PA5150",1364,534,378,1344,2388,1734,2427,117,194,1979,313,612
"locus_tag=AJBOOFMH_00435",31,437,68,31,130,77,11,12,22,39,38,91
"PA5149",620,30,24,736,139,118,299,310,378,442,139,211
"PA5148",484,99,76,392,254,259,359,469,673,377,475,636
"PA5147",720,55,30,634,197,145,344,520,575,469,181,327
"PA5146",1393,162,124,2067,770,576,1066,1511,1616,1188,849,1019
"PA5145",128,4,10,192,30,33,99,36,73,137,27,47
"locus_tag=AJBOOFMH_00441",35,0,2,54,19,8,17,11,22,20,13,19
"PA5144",14,1,1,5,1,4,4,1,1,2,5,2
"PA5143",641,104,85,769,283,240,334,1313,1312,310,447,511
"PA5142",414,43,21,618,117,95,170,585,615,162,250,260
"locus_tag=AJBOOFMH_00445",83,11,10,92,13,27,45,300,316,26,63,78
"PA5141",259,17,10,434,113,70,128,709,768,116,266,276
"PA5140",394,30,38,580,154,96,125,662,769,168,252,362
"PA5139",104,8,7,104,73,48,74,665,757,64,70,55
"PA5138",235,41,47,532,253,170,152,631,610,221,372,370
"PA5137",1258,90,123,1795,440,303,410,244,233,506,1736,1784
"PA5136",341,27,20,451,87,56,154,445,393,171,49,73
"PA5135",96,0,4,128,15,15,55,132,128,63,24,35
"PA5134",2252,293,252,3186,1262,1078,1953,1358,1549,1980,1148,1419
"PA5133",710,107,86,922,608,373,547,829,882,637,428,588
"PA5132",38,11,6,82,20,16,39,47,68,45,16,23
"PA5131",1615,122,164,2256,833,596,824,2123,2437,739,697,818
"PA5130",219,44,28,359,181,123,208,585,646,164,176,165
"PA5129",152,31,19,244,143,85,160,540,505,116,98,148
"PA5128",1184,251,256,1555,890,627,840,2518,2923,790,1074,1027
"PA5127",107,14,5,92,61,29,34,117,141,61,54,83
"PA5126",117,38,14,115,84,57,78,46,55,69,62,70
"PA5125",1005,108,94,1251,430,342,653,330,421,671,346,523
"PA5124",152,47,40,186,127,135,130,239,340,114,191,174
"PA5123",132,4,17,163,80,41,55,90,112,74,82,84
"PA5122",316,52,44,481,223,154,184,515,399,191,254,273
"PA5121",687,80,64,788,352,295,544,321,313,488,211,276
"PA5120",48,4,2,48,15,5,16,59,93,24,5,6
"PA5119",10618,2988,2359,14754,8822,8688,8840,9286,10492,7642,7914,8084
"PA5118",320,55,23,445,157,116,184,2015,2149,237,148,208
"PA5117",795,126,104,1450,400,370,476,8519,9920,466,619,569
"PA5116",135,19,11,110,54,33,81,19,6,71,26,38
"PA5115",74,7,10,105,22,36,61,7,13,51,34,42
"PA5114",829,84,60,938,392,255,530,295,397,632,152,249
"PA5113",848,103,68,779,312,314,582,180,196,693,219,262
"PA5112",8397,830,910,14469,4019,3416,4813,565,674,5513,4496,5807
"PA5111",669,120,93,714,330,285,321,328,319,232,249,283
"PA5110",1784,260,160,2646,868,681,723,3935,4290,855,1067,1293
"PA5109",459,16,12,635,193,126,170,549,590,201,119,233
"PA5108",1288,438,241,1241,913,846,730,264,287,733,469,618
"PA5107",1829,383,248,1781,1068,1041,968,198,249,923,459,672
"PA5106",433,158,142,522,555,565,1344,45,52,2130,68,142
"PA5105",771,245,143,979,836,746,911,211,174,1265,235,398
"PA5104",361,39,35,377,139,103,442,33,59,529,34,52
"PA5103",1195,265,118,856,592,538,570,116,191,459,305,464
"PA5102",86,38,7,42,34,40,38,15,24,43,30,44
"PA5101",1242,110,100,1245,457,308,674,13,32,583,186,309
"PA5100",2116,1032,1783,3661,6675,6194,8562,194,310,14411,912,1582
"PA5099",335,178,319,385,991,787,1276,25,53,2244,128,205
"PA5098",488,172,232,991,1027,1032,1288,34,48,3185,220,563
"PA5097",287,141,172,566,609,564,857,19,32,1772,128,282
"PA5096",600,192,219,845,1091,1153,1284,42,81,3270,232,617
"PA5095",433,199,299,622,971,1070,982,69,57,2282,235,482
"PA5094",684,203,337,845,876,988,1369,69,82,3111,246,517
"PA5093",950,175,177,1139,729,740,1890,53,69,4032,215,398
"PA5092",1539,190,215,1681,1167,1222,2562,66,120,5555,174,569
"PA5091",1937,443,414,1833,1764,1811,3342,135,168,7109,436,791
"PA5090",258,60,44,289,177,171,251,118,103,506,87,73
"PA5089",262,61,50,284,180,229,272,71,121,419,97,124
"PA5088",45,13,14,76,75,66,68,23,31,64,35,32
"PA5087",59,21,15,55,57,51,56,74,85,70,57,41
"PA5087",276,72,52,255,190,184,205,125,178,258,164,173
"PA5085",132,20,8,156,64,36,67,63,38,142,48,80
"PA5084",117,29,4,133,31,25,92,13,12,129,18,12
"PA5083",52,11,4,59,24,32,36,13,8,63,30,35
"PA5082",179,40,16,226,117,105,104,41,83,153,206,265
"PA5081",138,17,8,124,59,46,35,33,51,46,36,62
"PA5080",1042,147,177,1917,746,484,796,567,647,821,792,1048
"PA5079",509,43,49,540,215,177,265,140,152,301,223,300
"PA5078",1945,350,334,2439,1328,1075,1228,2539,2858,1176,1242,1424
"PA5077",2374,260,173,2209,1017,785,1278,1804,2093,1118,757,1080
"PA5076",792,96,85,2203,504,320,411,784,799,554,1653,1646
"PA5075",203,16,29,463,113,84,102,418,391,122,443,468
"PA5074",325,25,13,449,99,50,93,251,328,171,196,216
"PA5073",325,51,53,492,237,237,272,173,218,344,206,246
"PA5072",1275,124,92,1541,355,325,662,153,212,1133,309,383
"PA5071",39,5,6,72,9,15,20,111,125,24,22,25
"PA5070",213,43,29,251,136,140,131,510,516,200,187,171
"PA5069",590,39,26,533,175,110,443,307,410,488,135,210
"PA5068",657,207,142,674,513,548,569,356,457,667,498,552
"PA5067",621,151,83,607,541,419,499,496,553,751,360,480
"PA5066",411,131,59,459,351,349,265,381,441,298,260,318
"PA5065",454,41,54,592,241,123,280,544,605,269,258,316
"PA5064",336,12,7,525,70,56,157,212,295,159,106,121
"PA5063",700,99,74,1390,394,392,449,910,1075,612,615,549
"PA5062",91,22,18,82,82,58,40,135,226,70,78,123
"PA5061",6402,2470,2008,5937,5764,5985,5696,656,860,2600,1604,1941
"PA5060",44447,7237,5437,52333,18449,18749,24810,1553,1779,25899,11530,15375
"PA5059",703,69,44,565,175,117,289,4,28,61,52,42
"PA5058",2151,179,263,3238,1049,714,1079,62,105,246,359,387
"PA5057",1826,190,91,1859,634,501,1031,68,91,712,358,582
"PA5056",5117,813,805,7504,2877,2522,3432,231,390,2066,2184,2769
"PA5055",165,37,19,177,128,65,110,626,628,125,126,140
"PA5054",1198,96,60,1013,285,275,449,6502,6654,447,771,916
"PA5053",418,35,20,335,57,54,124,2401,2516,124,235,234
"PA5052",424,18,15,493,74,43,133,485,452,172,131,130
"PA5051",2990,167,185,3395,671,533,712,3159,3414,655,1311,1408
"PA5050",312,22,17,325,85,48,149,416,453,135,73,169
"PA5049",8512,1809,1363,8564,5444,2884,4158,3945,3900,4554,4211,5381
"PA5048",549,188,120,462,335,361,316,378,369,271,142,277
"PA5047",2060,469,272,1491,1098,943,1222,555,744,1126,529,671
"PA5046",3219,443,443,4974,1779,1414,1424,7845,8687,1443,3027,2869
"PA5045",886,154,115,1090,611,503,571,1102,1112,683,562,724
"PA5044",3878,1111,792,3582,3219,2867,3558,3062,3401,3861,2169,3065
"PA5043",1625,422,319,1389,1221,1138,2015,1203,1515,2137,1122,1233
"PA5042",1055,350,248,1057,1036,912,1233,1025,997,1294,744,953
"PA5041",1548,557,393,1386,1383,1358,1865,1114,1258,1923,1204,1425
"PA5040",10200,2833,2209,10444,8724,7974,13298,5508,6246,13752,6636,8563
"PA5039",1064,206,137,749,481,319,555,704,740,847,374,521
"PA5038",1544,255,185,2132,854,718,894,1547,1485,1020,923,1280
"PA5037",3328,362,322,4438,1438,1038,1800,1698,2007,1785,1407,1683
"PA5036",7755,816,800,7860,3238,2228,4083,1859,1861,3111,2503,3804
"PA5035",4250,414,294,3596,1071,848,1784,476,598,1746,1011,1603
"PA5034",339,31,32,497,154,120,120,822,745,190,264,261
"PA5033",242,33,26,349,99,84,197,69,109,90,39,49
"PA5032",57,1,3,46,14,6,12,4,8,38,13,17
"PA5031",50,8,9,70,29,20,41,3,1,36,11,22
"PA5030",82,101,38,80,219,255,299,390,383,602,49,43
"PA5029",106,10,5,129,30,29,67,127,185,105,24,44
"PA5028",1256,270,185,1767,831,695,702,437,471,685,798,949
"PA5027",8821,102,67,5312,185,231,452,1328,1432,361,886,1833
"PA5026",108,8,7,124,38,19,42,37,69,40,53,90
"PA5025",459,21,16,852,97,58,123,409,425,110,218,278
"locus_tag=AJBOOFMH_00563",14,3,5,27,41,8,24,67,63,33,19,14
"PA5023",325,182,126,367,627,471,739,157,155,937,221,256
"PA5022",1486,157,168,1614,654,414,753,955,1099,623,770,764
"PA5021",239,56,22,276,213,149,159,431,450,285,131,157
"PA5020",864,28,40,3948,286,155,174,59,82,240,1189,1500
"PA5019",2280,304,154,1979,879,828,1170,450,478,1390,458,769
"PA5018",2337,287,288,3018,1028,885,1371,378,422,1466,1027,1222
"PA5017",2777,583,522,2643,2314,1804,2694,961,1133,3174,1299,1793
"PA5016",4115,545,462,5622,1913,1680,2282,12535,13544,4231,2849,3446
"PA5015",8746,1153,1128,12846,3852,3773,5213,31041,34726,8802,7810,9123
"PA5014",4350,524,360,4278,1629,1463,2392,1256,1566,2795,1380,1998
"PA5013",5546,833,737,9432,2327,2112,2114,3142,3565,2205,5508,5007
"PA5012",839,40,25,1191,139,108,219,808,832,253,288,312
"PA5011",378,12,17,470,79,72,92,745,710,157,162,210
"PA5010",439,45,23,607,146,108,191,1246,1307,200,290,336
"PA5009",171,20,7,201,41,41,35,518,532,56,87,97
"PA5008",293,28,21,362,99,65,141,569,623,161,139,191
"PA5007",141,12,7,207,71,39,58,433,400,80,60,108
"PA5006",465,53,38,562,150,112,202,632,631,221,173,208
"PA5005",2548,362,274,3070,1083,908,1248,4191,4553,1148,1556,1769
"PA5004",1189,95,77,1069,316,265,556,1263,1404,549,338,434
"PA5003",352,41,39,329,110,83,117,732,765,144,116,125
"PA5002",370,47,53,447,175,124,249,1065,1006,260,159,197
"PA5001",435,108,70,455,310,203,238,1028,1128,237,311,346
"PA5000",1283,426,243,1321,1001,766,881,1110,1339,943,767,962
"PA4999",171,39,29,180,140,69,87,591,533,113,107,127
"PA4998",191,32,13,243,86,67,99,470,538,159,103,90
"PA4997",890,97,98,1138,517,313,385,1600,1821,418,536,681
"PA4996",2103,188,143,2084,694,601,1013,1927,2103,1317,712,1082
"PA4995",176,30,15,237,66,92,109,141,207,141,66,83
"PA4994",287,58,30,274,136,113,151,38,63,132,120,208
"PA4993",455,23,28,752,177,114,199,163,203,234,198,229
"PA4992",416,27,38,494,172,91,201,319,294,242,133,219
"PA4991",528,18,22,793,149,91,342,336,448,373,106,184
"PA4990",29,10,4,37,12,20,14,20,18,33,13,20
"PA4989",80,20,10,106,51,41,78,35,30,86,27,56
"PA4988",297,15,5,343,61,45,206,150,176,151,46,72
"PA4987",70,12,5,116,42,18,48,54,53,78,41,47
"PA4986",53,4,8,106,28,20,28,68,51,26,35,55
"PA4985",75,5,8,103,12,14,35,64,52,55,33,41
"PA4984",302,38,20,359,134,67,158,68,77,242,103,136
"PA4983",173,14,13,262,91,54,112,129,125,148,46,82
"PA2902",76,4,3,102,44,27,41,13,10,58,28,40
"PA4982",223,17,9,244,64,50,98,14,23,89,59,66
"PA4981",56,15,12,93,38,33,34,16,24,29,45,45
"PA4980",56,2,5,61,9,11,23,41,43,39,14,29
"PA4979",133,11,17,255,45,60,37,45,25,50,79,89
"PA4978",222,11,5,269,57,34,103,43,45,112,58,71
"PA4977",289,29,12,276,59,75,144,46,25,228,71,70
"PA4976",680,45,45,870,240,146,409,35,58,422,130,158
"PA4975",331,56,43,327,185,115,212,47,36,177,80,132
"PA4974",1634,128,260,2582,1056,695,1276,1411,1698,676,706,697
"PA4973",8530,2345,2991,9115,13043,10597,13266,545,856,15709,2188,2943
"PA4972",877,123,94,889,445,421,344,518,612,463,503,580
"PA4971",797,221,95,990,673,601,473,703,759,815,490,632
"PA4970",397,44,26,528,173,119,265,347,278,475,158,185
"PA4969",262,40,40,311,155,102,169,480,452,146,114,134
"PA4968",219,25,15,265,103,72,131,638,567,128,99,126
"PA4967",1733,165,170,2316,901,577,895,2606,2761,898,1115,1402
"PA4966",560,16,15,593,111,102,237,469,398,299,105,194
"PA4965",151,22,32,132,61,38,107,161,195,97,45,93
"PA4964",2142,324,222,2587,976,729,1114,2369,2478,1080,1158,1462
"PA4963",944,218,161,1073,623,405,631,628,754,455,382,493
"PA4962",24,4,1,19,17,5,5,43,34,6,6,13
"PA4961",725,115,90,1105,477,397,435,928,1002,499,503,547
"PA4960",771,97,68,1070,338,285,329,1279,1464,545,317,412
"PA4959",1735,234,164,1732,881,680,928,1619,1816,966,657,906
"PA4958",2914,621,354,3316,1988,1706,2409,1319,1411,2182,1013,1474
"PA4957",560,47,47,751,247,159,266,579,731,183,245,328
"PA4956",452,52,22,621,169,92,217,395,463,238,225,287
"PA4955",1299,142,73,1563,446,381,731,288,242,530,246,306
"PA4954",1012,196,97,1365,626,439,462,420,426,716,625,789
"PA4953",920,149,159,1320,727,568,620,382,601,925,554,795
"PA4952",326,45,18,482,140,96,154,321,430,189,165,198
"PA4951",1572,289,186,1635,653,659,672,587,696,833,770,913
"PA4950",548,92,57,402,228,173,390,398,417,469,140,215
"PA4949",840,86,19,1060,205,166,486,211,218,672,161,232
"PA4948",314,79,68,382,230,214,221,189,147,283,135,235
"PA4947",1785,293,303,1879,1245,825,1343,886,1055,1245,963,1059
"PA4946",3238,268,247,2931,1063,779,1681,1182,1205,1573,771,1233
"PA4945",2044,915,511,1613,1842,1636,1370,1414,1596,1723,1123,1349
"PA4944",3699,1262,810,3243,3087,2498,1923,2866,3192,1998,2053,2612
"PA4943",6549,1138,708,6146,3096,2532,3607,8009,8806,3641,1903,2465
"PA4942",6607,1133,845,8923,4357,3817,4291,6229,6910,4033,2869,3708
"PA4941",4938,785,725,6235,2758,2313,2995,3517,4035,2777,2099,2720
"locus_tag=AJBOOFMH_00648",378,68,38,314,266,179,154,445,533,207,186,202
"PA4939",1648,177,88,2079,562,382,1023,1031,1135,1160,385,500
"PA4938",5264,908,813,7611,3331,3084,4078,5920,6413,4282,2905,3403
"locus_tag=AJBOOFMH_00651",108,1033,237,105,464,235,78,169,182,452,270,276
"locus_tag=AJBOOFMH_00652",307,1042,265,320,542,254,152,1232,1359,455,366,306
"PA4937",8078,1252,930,10484,5142,4024,5496,3979,4379,6080,3317,4594
"PA4936",1338,165,101,1512,497,380,631,432,480,807,427,592
"PA4935",18553,4157,3040,19007,10582,9938,11458,20899,23414,13500,8807,10258
"PA4934",10571,1992,1396,10709,4702,4268,5698,9467,11072,6238,3810,4371
"PA4933",17286,1611,1171,18858,5130,4771,8224,11921,12749,9195,3113,4978
"PA4932",14294,1453,863,15438,4403,3983,6036,11440,12459,6978,2795,5065
"PA4931",849,202,184,1231,740,558,696,1450,1782,702,775,736
"PA4930",250,23,27,347,111,83,102,265,303,153,89,117
"PA4929",2501,276,198,2627,1077,755,1439,39,47,1759,1074,1592
"PA4928",575,86,71,824,274,211,269,1574,1657,361,442,496
"PA4927",987,65,53,1028,287,207,480,143,123,407,131,235
"PA4926",368,24,31,440,85,51,150,22,21,174,73,96
"PA4925",5462,735,543,7665,1938,1907,2250,72,120,1641,1646,2391
"PA4924",401,75,31,461,227,149,195,116,109,206,89,203
"PA4923",103,14,18,170,53,39,36,243,271,67,50,75
"PA4922",22645,4014,2818,30106,8982,8952,9304,5546,6298,8136,19890,16425
"PA4921",544,59,30,393,194,123,381,329,305,512,132,207
"PA4920",5349,856,412,4236,2193,1992,4734,1341,1447,6177,1116,1885
"PA4919",4718,1545,1111,4182,3250,2956,5588,2392,2807,6283,1792,2632
"PA4918",2882,438,385,3229,1627,1188,2841,1407,1411,3363,736,1154
"PA4917",931,100,58,696,375,327,771,355,355,1104,139,228
"PA4916",821,85,75,709,296,297,538,213,242,976,101,222
"PA4915",5049,816,607,3500,2501,2095,2574,153,188,2326,1309,1964
"PA4914",158,15,16,296,63,70,70,68,81,129,100,148
"PA4913",7020,634,620,17430,2417,2504,2746,90,138,2862,9005,11379
"PA4912",953,49,85,2904,224,291,339,26,9,468,1528,1708
"PA4911",1087,48,24,3033,237,282,304,14,17,509,1144,1798
"PA4910",1584,139,98,2809,422,549,524,18,27,822,1784,2343
"PA4909",1905,119,95,2549,412,465,521,38,25,810,1156,1888
"PA4908",821,27,24,1118,83,99,195,18,4,325,261,454
"PA4907",396,38,28,771,148,138,237,301,366,315,275,290
"PA4906",368,31,23,415,132,105,331,193,189,404,78,175
"PA4905",58,7,1,55,14,7,13,5,7,15,16,12
"PA4904",45,7,9,64,10,17,21,11,20,28,18,29
"PA4903",32,3,1,40,15,9,39,8,14,38,2,13
"PA4902",78,15,7,117,22,27,49,50,72,45,36,36
"PA4901",51,4,3,85,14,8,27,22,38,54,9,26
"PA4900",55,10,5,60,19,15,44,7,14,73,16,13
"PA4899",774,43,42,828,149,152,332,37,36,524,118,252
"PA4898",82,11,5,69,37,21,34,18,11,97,30,40
"PA4897",146,61,42,77,282,229,367,30,45,278,41,46
"PA4896",202,180,93,146,609,498,574,28,33,1061,37,66
"PA4895",189,42,17,159,162,104,425,11,6,642,6,26
"PA4894",74,10,0,69,17,10,50,16,9,116,9,16
"PA4893",154,24,22,193,95,101,92,75,74,106,161,170
"PA4892",31,3,0,24,4,2,23,5,7,28,6,2
"PA4891",34,4,12,28,17,18,30,46,42,38,11,22
"PA4890",126,6,9,199,22,31,36,218,238,61,39,43
"PA4889",368,19,5,422,81,73,183,397,427,408,17,48
"PA4888",129,38,16,226,75,106,100,846,827,201,70,70
"PA4887",259,29,23,287,128,69,98,308,432,208,80,124
"PA4886",701,58,48,702,190,140,414,32,34,527,164,214
"PA4885",535,70,118,897,467,316,426,55,89,562,469,512
"PA4884",185,7,2,216,33,35,109,11,1,181,24,52
"PA4883",27,0,10,61,8,17,13,11,2,36,19,7
"PA4882",142,20,24,107,66,49,109,14,33,77,26,56
"PA4881",4,2,1,4,21,10,6,4,8,2,9,5
"PA4880",276,87,31,389,145,109,84,76,71,40,74,89
"PA4879",1084,168,113,1301,717,644,754,137,178,678,239,434
"PA4878",285,81,37,304,202,159,174,105,100,224,111,181
"PA4877",140,49,17,109,75,72,101,21,18,74,21,41
"PA4876",1401,447,260,1273,942,738,1022,87,124,439,319,422
"PA4875",226,15,15,309,89,86,125,68,59,113,76,109
"PA4874",4300,851,512,5022,2978,2812,2118,191,337,1815,1755,2805
"PA4873",88,26,9,122,47,34,39,326,336,61,34,34
"PA4872",616,49,45,1010,230,210,276,321,284,437,236,335
"PA4871",42,5,4,60,10,15,20,14,34,26,7,29
"PA4870",492,92,47,311,280,197,326,204,235,292,218,227
"PA4869",392,82,93,528,337,233,339,264,253,48,42,58
"PA4868",796,41,47,1250,239,164,324,176,242,446,658,852
"PA4867",116,7,3,120,23,28,39,38,42,49,63,114
"PA4866",124,0,3,179,44,22,49,74,87,77,49,93
"PA4865",74,12,0,105,12,12,29,29,7,18,35,30
"PA4864",28,1,2,35,3,3,12,19,12,25,10,9
"PA4863",86,4,4,100,21,15,27,104,55,42,31,26
"PA4862",42,19,4,67,27,14,46,15,11,39,13,30
"PA4861",27,0,3,10,18,10,22,14,7,34,5,19
"PA4860",12,1,0,12,3,2,7,7,12,7,2,5
"locus_tag=AJBOOFMH_00731",19,0,0,15,7,3,10,11,7,20,2,6
"PA4858",45,14,11,45,20,27,14,45,26,46,35,34
"PA4857",81,7,2,68,22,19,50,29,38,41,39,40
"PA4856",1971,299,234,1673,1125,848,1347,977,1110,1398,397,499
"PA4855",635,34,25,794,118,106,248,1953,1918,221,216,286
"PA4854",1109,118,83,1407,357,204,469,3381,4242,394,656,756
"PA4853",409,44,46,433,149,128,215,917,852,172,261,268
"PA4852",2274,309,258,2320,977,702,1118,2989,3377,907,1059,1170
"PA4851",408,58,55,531,238,153,277,654,743,288,196,265
"PA4850",463,43,31,729,116,146,276,791,690,287,209,281
"PA4849",43,2,4,38,16,12,13,128,110,26,11,19
"PA4848",9872,506,413,14675,2293,2025,2990,9108,10092,2917,4312,5601
"PA4847",2085,194,142,3069,540,603,607,1892,2158,695,1209,1463
"PA4846",661,101,45,679,244,205,289,1307,1306,326,477,479
"PA4845",378,23,14,519,102,55,165,330,285,113,121,165
"PA4844",91,18,5,83,72,38,77,7,21,177,44,66
"PA4843",6275,1477,919,4219,4276,3547,6068,975,1019,10390,3065,4168
"locus_tag=AJBOOFMH_00748",13,5,3,8,14,22,5,17,4,8,10,10
"PA4842",1768,324,231,2297,1355,1206,1027,1041,1319,1140,979,1334
"PA4841",490,29,14,528,151,116,202,157,145,210,104,154
"PA4840",60,7,0,77,30,29,27,190,202,49,39,31
"PA4839",1711,130,164,2880,817,684,706,1429,1688,588,857,1010
"PA4838",84,7,10,110,41,40,41,88,64,59,40,41
"PA4837",87,23,15,92,70,58,66,79,82,95,25,54
"PA4836",47,6,4,33,25,17,27,15,14,17,6,9
"PA4835",36,5,1,26,20,20,28,14,28,23,7,20
"PA4834",17,12,2,14,16,13,19,14,21,40,10,17
"PA4833",753,217,214,731,1322,781,914,139,110,733,252,423
"PA4832",55,3,2,77,51,9,46,25,54,52,32,19
"PA4831",179,12,16,259,54,72,142,97,109,226,59,86
"PA4830",131,24,8,135,47,35,81,48,66,82,31,50
"PA4829",1492,114,125,1821,544,391,699,95,60,522,310,636
"PA4828",129,10,5,132,19,12,29,0,2,27,14,20
"PA4827",294,38,39,491,118,93,164,96,80,181,139,140
"PA4826",2202,441,361,2408,1405,1105,1059,228,304,1191,1189,1801
"PA4825",352,55,71,326,298,222,204,94,166,228,308,380
"PA4824",23,7,2,19,1,5,16,6,10,11,5,2
"PA4823",0,0,0,1,1,3,0,0,0,1,0,0
"PA4822",34,0,0,37,9,9,16,11,9,20,11,9
"locus_tag=AJBOOFMH_00770",15,2,1,21,0,5,8,0,6,5,0,4
"PA4821",72,4,6,92,42,29,42,63,65,80,25,31
"PA4820",10,0,4,8,1,7,6,0,4,20,3,5
"PA4819",27,2,3,21,12,10,5,0,6,20,5,17
"PA4818",35,7,4,27,9,12,46,6,7,24,11,12
"PA4817",24,6,0,52,17,17,26,23,40,58,9,8
"PA4816",209,32,4,230,47,37,122,66,95,294,29,66
"PA4815",40,8,2,80,31,30,18,110,128,52,42,47
"PA4814",49,6,0,38,7,18,22,0,2,30,4,13
"PA4813",1248,36,52,3561,232,181,324,17,24,39,21,60
"PA4812",1366,156,75,3309,303,349,313,2290,2501,261,2094,2376
"PA4812",2949,100,37,9672,163,176,165,5940,6443,209,4084,5945
"PA4811",1323,18,9,3478,65,67,60,1356,1452,83,1498,2139
"PA4810",493,16,3,1233,16,24,38,506,523,18,491,619
"PA4809",138,5,4,449,21,19,29,345,333,56,125,127
"PA4808",714,105,56,765,336,258,618,303,377,854,243,308
"PA4807",871,71,44,1007,207,150,602,199,139,856,149,245
"PA4806",108,7,11,113,61,37,56,51,38,97,56,54
"PA4805",90,25,2,110,59,53,27,18,45,77,58,67
"PA4804",124,28,12,107,52,54,107,73,67,162,61,81
"PA4803",239,26,25,315,92,85,168,64,60,275,79,128
"locus_tag=AJBOOFMH_00791",35,37,15,37,30,31,21,94,98,55,42,36
"PA4802",55,4,1,91,21,17,25,28,49,53,19,32
"PA4801",96,1,0,87,18,18,40,66,47,77,13,22
"PA4800",59,9,11,65,38,18,31,62,82,59,17,30
"PA4799",43,3,4,45,10,12,18,35,32,30,12,12
"PA4798",608,86,73,1052,308,324,367,187,201,360,444,516
"PA4797",248,34,35,227,129,130,141,114,126,187,97,103
"PA4796",105,16,5,141,48,26,64,65,59,51,47,42
"PA4795",45,1,0,31,9,13,27,23,39,30,8,27
"PA4794",228,32,38,209,119,99,223,60,74,179,74,149
"PA4793",1701,317,199,1730,963,897,1566,404,403,1587,568,813
"PA4792",1676,87,86,1845,437,393,1206,83,108,1216,269,447
"PA4791",300,35,11,330,123,110,255,31,14,255,79,93
"PA4790",104,1,11,140,12,15,55,59,73,51,17,30
"PA4789",28,6,5,34,42,22,8,47,60,4,27,25
"PA4788",369,17,8,557,69,58,128,4,18,97,57,85
"PA4787",2152,137,99,2329,598,457,915,257,185,1074,485,906
"PA4786",984,74,74,1633,339,248,502,46,62,326,256,323
"PA4785",1482,205,181,1945,1000,944,918,97,88,873,463,812
"PA4784",56,8,6,128,32,24,34,46,76,33,49,49
"PA4783",37,19,1,66,22,17,6,64,68,44,12,22
"PA4782",28,6,2,34,21,10,9,229,256,37,5,13
"PA4781",4190,373,256,4634,1169,1031,2156,154,230,1590,469,786
"PA4780",1029,138,96,822,386,372,394,217,216,302,234,462
"PA4779",136,3,9,198,20,38,57,37,17,108,67,60
"locus_tag=AJBOOFMH_00816",86,6,0,125,37,4,53,25,13,72,40,39
"PA4778",1687,197,165,1964,830,607,946,567,668,176,135,172
"PA4777",332,45,30,307,162,131,205,504,593,198,93,181
