gene_id,EV_1(GSM5097993),EV_2(GSM5097994),EV_3(GSM5097995),PA2577_1,PA2577_2,PA2577_3
D3C65_25985,3718,3520,3345,2345,2632,2948
D3C65_25990,4179,3833,4323,3996,3476,3892
D3C65_25995,198,184,198,109,106,126
D3C65_26000,1214,1067,1140,1156,1140,1129
D3C65_26005,3466,2718,2808,2805,2853,2806
D3C65_26010,937,843,791,840,853,860
D3C65_26015,1431,2030,3132,4972,5048,3543
D3C65_26020,1334,1419,2012,3006,3035,2252
D3C65_26025,2136,2397,3155,5314,5237,4091
D3C65_26030,589,462,528,632,596,543
D3C65_26035,625,488,508,634,669,624
D3C65_26040,290,248,258,280,267,244
D3C65_26045,171,141,162,192,174,175
D3C65_26050,180,145,181,188,182,176
D3C65_26055,1509,1194,1362,1186,1378,1413
D3C65_26060,86,91,88,73,82,85
D3C65_26065,214,175,173,163,178,229
D3C65_26070,853,651,721,714,701,683
D3C65_26075,233,207,288,232,224,242
D3C65_26080,170,178,219,141,156,159
D3C65_26085,808,819,963,475,675,713
D3C65_26090,110,115,99,111,85,100
D3C65_26095,436,242,373,620,542,498
D3C65_26100,226,206,251,244,249,286
D3C65_26105,1748,1360,1509,1710,1672,1855
D3C65_26110,35,27,34,51,37,43
D3C65_26115,253,252,204,220,214,206
D3C65_26120,350,323,295,399,383,340
D3C65_26125,278,212,271,300,267,290
D3C65_26130,411,336,368,375,423,366
D3C65_26135,663,582,753,807,775,802
D3C65_26140,118,106,133,135,136,149
D3C65_26145,239,198,197,205,217,193
D3C65_26150,386,282,348,217,307,284
D3C65_26155,264,244,287,213,228,234
D3C65_26160,91,76,81,102,107,87
D3C65_26165,77,78,79,62,85,67
D3C65_26170,248,203,232,233,226,220
D3C65_26175,235,210,228,228,234,232
D3C65_26180,118,82,108,112,122,128
D3C65_26185,146,100,121,116,169,183
D3C65_26190,168,132,223,190,199,200
D3C65_26195,204,213,282,265,264,292
D3C65_26200,60,58,60,71,53,74
D3C65_26205,139,85,115,131,127,133
D3C65_26210,1293,1010,1117,1085,1222,1189
D3C65_26215,1527,1233,1681,1641,1624,1672
D3C65_26220,877,705,868,816,942,912
D3C65_26225,938,854,1065,758,924,996
D3C65_26230,2067,1925,2490,2163,2352,2382
D3C65_26235,15394,14190,18964,15292,16915,16934
D3C65_26240,25,28,20,23,22,20
D3C65_26245,17,16,17,27,16,22
D3C65_26250,320,311,351,289,326,326
D3C65_26255,450,397,551,535,601,684
D3C65_26260,93,81,90,119,103,93
D3C65_26265,39,24,26,24,34,31
D3C65_26270,31,20,26,18,27,23
D3C65_26275,12,7,9,10,13,13
D3C65_26280,266,231,250,259,301,252
D3C65_26285,10,16,10,14,12,20
D3C65_26290,65,58,63,65,61,79
D3C65_26295,5,2,6,5,5,6
D3C65_26300,46,38,33,49,48,44
D3C65_26305,390,360,546,584,545,546
D3C65_26310,738,659,853,1088,908,916
D3C65_26315,247,221,236,208,221,210
D3C65_26320,28,31,40,28,44,45
D3C65_26325,226,154,200,201,205,185
D3C65_26330,82,89,77,75,97,79
D3C65_26335,349,270,332,327,333,314
D3C65_26340,94,93,81,72,65,66
D3C65_26345,273,271,340,264,314,342
D3C65_26350,30,34,32,29,39,33
D3C65_26355,64,72,81,72,73,60
D3C65_26360,66,53,63,47,76,51
D3C65_26365,129,110,122,150,152,164
D3C65_26370,246,184,197,211,229,224
D3C65_26375,4770,3927,4305,4481,4664,4670
D3C65_26380,1365,1077,1121,1093,1050,1097
D3C65_26385,406,345,367,419,478,402
D3C65_26390,1825,1558,2032,1959,2047,1876
D3C65_26395,242,193,344,363,322,262
D3C65_26400,3606,3428,4807,3894,3958,4071
D3C65_26405,251,232,317,228,230,244
D3C65_26410,1357,1167,1397,1269,1275,1460
D3C65_26415,2232,2104,2320,2592,2293,2429
D3C65_26420,9040,7188,7827,8303,8548,8037
D3C65_26425,21874,16290,17055,19414,20044,18184
D3C65_26430,448,355,397,396,373,380
D3C65_26435,2602,2173,2507,3146,2874,2753
D3C65_26440,2914,2341,2636,3012,2707,2911
D3C65_26445,5233,4557,4959,5041,4780,4807
D3C65_26450,1677,1418,1450,1888,1606,1479
D3C65_26455,7603,6011,7016,7285,7202,6942
D3C65_26460,4578,3540,4168,4181,4261,4055
D3C65_26465,2957,2514,2860,3199,2987,3084
D3C65_26470,127,127,141,127,125,129
D3C65_26475,28,34,44,38,46,39
D3C65_26480,19,13,16,18,13,22
D3C65_26485,19,6,17,15,13,17
D3C65_26490,25,19,21,24,17,24
D3C65_26495,42,35,32,30,30,27
D3C65_26500,266,206,244,247,221,240
D3C65_26505,185,128,159,178,154,154
D3C65_26510,88,105,79,98,73,86
D3C65_26515,188,143,137,181,198,182
D3C65_26520,146,88,107,100,96,102
D3C65_26525,559,407,455,527,528,506
D3C65_26530,489,384,413,396,444,482
D3C65_26535,79,70,93,98,92,94
D3C65_26540,141,99,139,114,137,153
D3C65_26545,1549,1237,1487,1492,1451,1525
D3C65_26550,435,389,418,485,492,486
D3C65_26555,456,398,421,397,427,407
D3C65_26560,188,132,166,206,197,192
D3C65_26565,364,324,339,332,402,370
D3C65_26570,57,51,58,73,53,80
D3C65_26575,232,253,270,238,264,289
D3C65_26580,568,506,560,576,618,658
D3C65_26585,260,251,294,346,402,431
D3C65_26590,95,54,68,147,133,105
D3C65_26595,40,36,48,39,40,45
D3C65_26600,12,8,9,16,14,10
D3C65_26605,19,11,20,30,18,33
D3C65_26610,177,176,206,197,217,191
D3C65_26615,216,131,185,143,190,175
D3C65_26620,1066,883,908,855,942,973
D3C65_26625,2701,2349,2774,2248,2597,2736
D3C65_26630,4021,3435,3868,3416,3839,4092
D3C65_26635,1079,828,957,1067,1059,1086
D3C65_26640,241,232,241,287,290,218
D3C65_26645,82,49,97,93,124,114
D3C65_26650,137,145,127,136,134,145
D3C65_26655,153,97,118,141,158,125
D3C65_26660,14,21,14,18,15,15
D3C65_26665,36,15,43,48,37,36
D3C65_26670,48,38,47,54,71,50
D3C65_26675,47,50,55,49,55,60
D3C65_26680,117,93,99,117,90,127
D3C65_26685,55,54,72,64,83,104
D3C65_26690,76,64,85,89,91,62
D3C65_26695,147,106,95,140,162,139
D3C65_26700,61,58,57,53,51,48
D3C65_26705,40,29,35,52,36,39
D3C65_26710,13,16,13,19,15,20
D3C65_26715,685,586,615,668,645,698
D3C65_26720,1846,1536,1674,1669,1680,1706
D3C65_26725,27,28,23,30,28,32
D3C65_26730,45,44,56,44,42,60
D3C65_26735,23,14,13,30,20,17
D3C65_26740,16,19,21,17,23,19
D3C65_26745,43,29,25,41,36,38
D3C65_26750,261,214,249,215,282,268
D3C65_26755,119,150,136,131,123,137
D3C65_26760,269,244,320,278,315,315
D3C65_26765,1142,982,1517,1117,1217,1160
D3C65_26770,1215,1333,1972,1451,1509,1524
D3C65_26775,4360,4550,7334,5330,5516,5686
D3C65_26780,4832,4598,9036,5746,6438,6060
D3C65_26785,4513,3938,6229,4038,4338,4132
D3C65_26790,551,528,720,557,576,616
D3C65_26795,18118,15299,20368,19411,19790,21085
D3C65_26800,851,656,696,803,752,751
D3C65_26805,552,422,403,485,509,520
D3C65_26810,66,44,42,63,55,54
D3C65_26815,147,99,132,147,154,128
D3C65_26820,402,329,385,435,441,431
D3C65_26825,3711,3210,3859,4171,3969,3514
D3C65_26830,115,115,147,117,126,133
D3C65_26835,1516,1280,1241,1205,1251,1243
D3C65_26840,4667,4160,4860,4868,4830,4465
D3C65_26845,28086,23416,24691,23277,25146,23456
D3C65_26850,30719,25723,26740,20555,23540,22179
D3C65_26855,21200,18096,20841,21243,20123,19644
D3C65_26860,45668,39503,43330,42272,41260,38255
D3C65_26865,1637,1287,1337,1110,1217,1341
D3C65_26870,8976,7504,8845,8240,8690,8996
D3C65_26875,1868,2595,3144,2246,1280,2059
D3C65_26880,1132,1302,1478,894,563,871
D3C65_26885,17679,13987,15085,15044,15521,14954
D3C65_26890,4785,4193,4513,3665,4178,4280
D3C65_26895,1049,1058,1204,1049,1116,1114
D3C65_26900,7810,6678,7803,7468,7538,7310
D3C65_26905,10477,8625,9456,9154,9578,8809
D3C65_26910,10157,8267,10337,11257,10745,9900
D3C65_26915,8767,8631,10715,8091,8329,8219
D3C65_26920,5503,5746,7113,6346,6043,6842
D3C65_26925,4529,3792,3803,3476,3643,3757
D3C65_26930,3082,2665,2965,3510,3172,3180
D3C65_26935,327,271,349,322,297,290
D3C65_26940,1314,1073,1162,1021,1084,1146
D3C65_26945,804,729,840,727,789,813
D3C65_26950,1706,1369,1615,1663,1614,1633
D3C65_26955,1159,1003,1098,1196,1191,1178
D3C65_26960,1714,1382,1576,1520,1577,1524
D3C65_26965,2000,1864,2071,1796,1949,2023
D3C65_26970,896,760,917,905,895,969
D3C65_26975,1191,1007,1084,1276,1184,1240
D3C65_26980,2756,2009,2258,2819,2623,2529
D3C65_26985,25,12,21,29,26,19
D3C65_26990,1747,1386,1709,1675,1737,1785
D3C65_26995,4885,4004,4684,4784,4753,4813
D3C65_27000,4386,3630,4207,3665,4022,3953
D3C65_27005,2855,2340,2479,2645,2528,2623
D3C65_27010,196,185,196,163,164,172
D3C65_27015,3166,2625,2969,2814,2839,2903
D3C65_27020,8264,6351,7155,6776,7012,6748
D3C65_27025,664,495,499,467,525,502
D3C65_27030,1762,1400,1457,1363,1528,1511
D3C65_27035,6176,4903,5217,4759,5134,5031
D3C65_27040,1180,1010,1141,1226,1124,1247
D3C65_27045,1009,886,917,986,939,1003
D3C65_27050,719,538,674,786,793,828
D3C65_27055,2356,2091,2307,2166,2436,2419
D3C65_27060,1283,1193,1346,1528,1522,1645
D3C65_27065,619,523,560,596,641,686
D3C65_27070,4083,3190,3707,4955,4393,4423
D3C65_27075,196,176,141,112,133,146
D3C65_27080,254,186,230,254,288,289
D3C65_27085,271,203,215,238,219,258
D3C65_27090,291,271,231,262,290,349
D3C65_27095,210,168,199,193,209,240
D3C65_27100,262,241,224,238,228,291
D3C65_27105,37,32,34,52,55,43
D3C65_27110,157,122,124,134,154,167
D3C65_27115,79,75,58,87,88,101
D3C65_27120,412,417,400,352,399,434
D3C65_27125,233,199,235,176,202,239
D3C65_27130,241,217,220,182,253,211
D3C65_27135,213,195,156,192,201,241
D3C65_27140,195,147,161,215,170,169
D3C65_27145,1285,962,1031,1133,1157,1208
D3C65_27150,211,190,208,194,192,190
D3C65_27155,30,41,39,39,47,37
D3C65_27160,1522,1275,1439,1358,1527,1422
D3C65_27165,781,602,755,678,712,664
D3C65_27170,400,347,388,427,448,445
D3C65_27175,118,131,127,129,144,136
D3C65_27180,552,558,747,602,624,604
D3C65_27185,5596,5063,5990,4967,5660,5670
D3C65_27190,5951,5036,5798,5152,5434,5419
D3C65_27195,1182,986,1122,1226,1169,1184
D3C65_27200,1217,1039,1126,1148,1137,1139
D3C65_27205,2848,2563,2643,2137,2193,2162
D3C65_27210,2721,2371,2431,2054,2202,2034
D3C65_27215,2875,2338,2522,2259,2263,2301
D3C65_27220,2299,1860,2041,1770,1882,1870
D3C65_27225,5645,4785,5367,4593,5179,5108
D3C65_27230,14774,12310,14900,14285,14509,14213
D3C65_27235,2476,2067,2614,2317,2398,2377
D3C65_27240,1291,1049,1150,1244,1201,1169
D3C65_27245,1134,978,1002,1009,1014,994
D3C65_27250,1178,1007,1017,1163,1132,1065
D3C65_27255,3209,2556,2804,3212,3100,2921
D3C65_27260,2264,1727,2006,2297,2154,2084
D3C65_27265,3428,2640,2990,2976,3147,3019
D3C65_27270,7253,6105,7096,7305,7001,7037
D3C65_27275,4183,3806,4359,3614,3846,4176
D3C65_27280,39471,32857,49189,40972,41435,35550
D3C65_27285,264,171,275,192,220,111
D3C65_27290,19260,16129,23106,19122,19156,16086
D3C65_27295,14,19,29,28,23,21
D3C65_27300,2437,2082,2674,2694,2676,2796
D3C65_27305,1094,852,1077,1108,1130,1160
D3C65_27310,1133,947,1094,1165,1134,1152
D3C65_27315,217,193,204,196,224,204
D3C65_27320,0,2,2,3,3,1
D3C65_27325,1938,1710,1896,1954,1868,2012
D3C65_27330,3801,2839,2874,3514,3340,3316
D3C65_27335,319,305,464,287,304,315
D3C65_27340,361,296,209,214,194,169
D3C65_27345,894,735,1012,960,1078,1032
D3C65_27350,100,83,106,104,103,122
D3C65_27355,3776,3198,5223,4061,5037,5238
D3C65_27360,1123,1022,1239,1249,1199,1148
D3C65_27365,355,324,392,417,406,382
D3C65_27370,1114,1076,1464,1104,1209,1207
D3C65_27375,25,22,29,31,27,31
D3C65_27380,36,24,38,52,37,42
D3C65_27385,315,253,303,358,339,282
D3C65_27390,2427,1909,2175,2166,2173,2247
D3C65_27395,1504,1262,1294,1293,1262,1351
D3C65_27400,5332,4520,5067,4916,5203,5350
D3C65_27405,6222,4985,5706,6104,5969,6177
D3C65_27410,2192,2031,2028,1980,2013,2046
D3C65_27415,1538,1463,1543,1672,1463,1502
D3C65_27420,11806,10141,10925,10713,11237,10964
D3C65_27425,2200,1922,2331,2205,2201,2303
D3C65_27430,2325,2132,2374,2002,2131,2217
D3C65_27435,2424,2074,2703,2557,2560,2566
D3C65_27440,8243,8415,10907,7909,8939,9016
D3C65_27445,3165,2887,3303,3175,3149,3185
D3C65_27450,17812,14090,15613,14878,14873,14459
D3C65_27455,1311,1087,1208,1243,1213,1119
D3C65_27460,967,835,806,718,803,788
D3C65_27465,16235,15335,15877,13770,14041,16525
D3C65_27470,1187,895,1060,1186,1087,1106
D3C65_27475,8323,6888,8891,8719,9374,9357
D3C65_27480,1483,1180,1352,1604,1504,1536
D3C65_27485,964,874,1709,2572,2175,1463
D3C65_27490,2909,2509,5652,8855,7148,4200
D3C65_27495,606,512,700,790,744,641
D3C65_27500,116,100,151,91,100,128
D3C65_27505,619,535,685,630,664,714
D3C65_27510,21,16,10,32,22,29
D3C65_27515,278,194,223,308,320,336
D3C65_27520,132,123,161,120,158,165
D3C65_27525,28,26,23,27,29,32
D3C65_27530,7648,6991,7978,7536,8805,9391
D3C65_27535,1806,1745,2074,1686,1687,1765
D3C65_27540,499,481,531,401,419,515
D3C65_27545,2507,2329,2581,2479,2610,2658
D3C65_27550,800,642,652,743,763,727
D3C65_27555,1469,1282,1304,1373,1399,1401
D3C65_27560,1345,1113,1242,1232,1133,1300
D3C65_27565,1204,999,1283,1409,1396,1363
D3C65_27570,1326,1089,1207,1513,1359,1370
D3C65_27575,1212,902,1010,1306,1126,1093
D3C65_27580,1372,1087,1131,1300,1179,1240
D3C65_27585,523,385,393,444,418,454
D3C65_27590,1566,1364,1661,1884,1905,1644
D3C65_27595,424,356,401,397,386,434
D3C65_27600,1137,853,785,886,911,858
D3C65_27605,1352,1044,1096,1404,1287,1263
D3C65_27610,2172,1826,1846,2261,1978,2048
D3C65_27615,7060,5381,5752,6332,6622,6459
D3C65_27620,9299,7558,8409,9487,9425,9015
D3C65_27625,428,327,353,288,348,332
D3C65_27630,1822,1564,1818,1782,1830,1860
D3C65_27635,140,136,143,167,141,162
D3C65_27640,176,113,134,129,166,155
D3C65_27645,22,19,37,35,26,33
D3C65_27650,111,83,92,100,118,105
D3C65_27655,245,208,249,280,261,320
D3C65_27660,489,468,484,412,340,394
D3C65_27665,183,164,200,187,141,146
D3C65_27670,220,157,151,155,128,132
D3C65_27675,168,121,141,131,144,156
D3C65_27680,258,195,241,245,284,269
D3C65_27685,209,170,169,210,188,191
D3C65_27690,236,210,228,239,232,242
D3C65_27695,178,127,177,180,196,225
D3C65_27700,114,102,147,133,172,123
D3C65_27705,102,71,105,103,120,96
D3C65_27710,61,66,80,90,77,87
D3C65_27715,69,56,76,50,79,94
D3C65_27720,280,222,252,200,256,307
D3C65_27725,164,146,179,143,167,302
D3C65_27730,1169,1075,1584,1261,1491,1995
D3C65_27735,31,32,26,42,31,34
D3C65_27740,58,52,61,60,46,44
D3C65_27745,237,220,256,204,217,270
D3C65_27750,309,272,341,226,303,338
D3C65_27755,1283,1242,1804,1276,1568,1750
D3C65_27760,1422,1297,2170,1675,1850,2073
D3C65_27765,808,722,755,606,727,818
D3C65_27770,624,602,621,556,659,760
D3C65_27775,1595,1274,1448,1232,1432,1568
D3C65_27780,8394,6791,7937,8680,8935,8838
D3C65_27785,1473,1164,1218,1209,1260,1351
D3C65_27790,3797,3134,3337,4512,4748,4810
D3C65_27795,1931,1518,1895,1834,1991,2014
D3C65_27800,3867,3216,3736,3478,3848,3907
D3C65_27805,62,61,98,61,57,68
D3C65_27810,77,77,85,72,81,74
D3C65_27815,18190,14745,17646,18574,18532,17728
D3C65_27820,6251,5700,6913,6651,6442,6588
D3C65_27825,16,12,16,19,16,11
D3C65_27830,21637,17896,23873,23486,24833,24783
D3C65_27835,459,352,384,350,383,369
D3C65_27840,921,759,797,830,863,886
D3C65_27845,474,420,634,704,685,714
D3C65_27850,229,181,228,242,262,260
D3C65_27855,660,519,798,827,828,740
D3C65_27860,814,691,871,878,917,1011
D3C65_27865,27,11,23,14,19,29
D3C65_27870,220,178,187,156,169,212
D3C65_27875,465,381,397,483,473,481
D3C65_27880,9614,7426,8002,9843,9164,8710
D3C65_27885,1187,937,1013,1350,1228,1154
D3C65_27890,1834,1546,1663,1929,1919,1838
D3C65_27895,6356,5023,5600,6737,6610,6443
D3C65_27900,226,196,230,248,261,289
D3C65_27905,2215,1944,2196,2514,2332,2442
D3C65_27910,3977,3150,3685,4419,4219,4230
D3C65_27915,627,477,480,680,600,592
D3C65_27920,2238,1884,2243,2147,2167,2187
D3C65_27925,470,473,500,524,542,532
D3C65_27930,1512,1362,1406,1474,1407,1490
D3C65_27935,1250,1173,1235,1256,1299,1357
D3C65_27940,2068,1757,1866,1930,1981,1990
D3C65_27945,2730,2134,2218,2258,2374,2352
D3C65_27950,702,582,663,767,793,694
D3C65_27955,2158,1772,1993,2027,2176,2177
D3C65_27960,2975,2511,2796,2961,2972,2990
D3C65_27965,101,100,121,97,102,114
D3C65_27970,121,107,120,110,120,134
D3C65_27975,273,210,280,329,284,311
D3C65_27980,3721,2984,3522,3870,3834,3635
D3C65_27985,1612,1275,1415,1549,1451,1448
D3C65_27990,1170,871,998,1319,1205,1055
D3C65_27995,1172,925,1022,1160,1150,1111
D3C65_28000,98,135,112,30,34,44
D3C65_28005,300,251,269,208,278,263
D3C65_28010,290,288,319,355,400,359
D3C65_28015,1385,1312,1164,1334,1290,1442
D3C65_28020,1472,1339,1255,1322,1477,1886
D3C65_28025,283,244,196,233,235,321
D3C65_28030,125,118,77,97,107,156
D3C65_28035,641,445,600,793,629,694
D3C65_28040,197,148,197,195,189,159
D3C65_28045,282,226,259,325,325,294
D3C65_28050,270,213,265,298,270,272
D3C65_28055,199,134,139,189,142,171
D3C65_28060,72,103,86,3,20,29
D3C65_28065,5840,5167,6348,6671,6742,6505
D3C65_28070,2785,2328,2868,3339,3268,3193
D3C65_28075,4499,3621,4295,4722,4668,4405
D3C65_28080,2318,1879,2081,2225,2357,2316
D3C65_28085,1177,1071,1303,1502,1334,1495
D3C65_28090,1152,873,1079,1277,1134,1153
D3C65_28095,1039,956,919,885,1025,1218
D3C65_28100,170,157,133,155,144,221
D3C65_28105,291,251,246,220,264,335
D3C65_28110,38076,37026,65413,47939,55824,57772
D3C65_28115,26031,23825,39093,25105,28748,31503
D3C65_28120,10844,11014,17296,10890,12832,13524
D3C65_28125,4782,4851,7032,4404,5217,5596
D3C65_28130,9311,8101,9065,8456,9464,9102
D3C65_28135,920,813,893,824,837,972
D3C65_28140,1171,1045,1125,995,1056,1128
D3C65_28145,527,455,533,524,553,513
D3C65_28150,2356,2068,2219,2353,2493,2435
D3C65_28155,275,200,249,203,224,205
D3C65_28160,89,91,135,108,133,135
D3C65_28165,342,274,321,370,422,430
D3C65_28170,762,705,694,862,873,939
D3C65_28175,272,226,184,251,242,258
D3C65_28180,2893,3212,3690,3124,2553,3193
D3C65_28185,710,554,584,616,598,644
D3C65_28190,59,59,58,49,59,55
D3C65_28195,93,77,86,94,98,88
D3C65_28200,240,197,197,240,241,229
D3C65_28205,233,216,233,186,246,249
D3C65_28210,172,139,191,197,183,208
D3C65_28215,1238,950,1026,922,983,983
D3C65_28220,238,227,248,255,242,262
D3C65_28225,15523,12494,13543,16022,15200,14536
D3C65_28230,7,11,13,9,7,14
D3C65_28235,2059,1674,1877,2101,1991,1930
D3C65_28240,2338,1964,1986,2453,2340,2349
D3C65_28245,200,187,219,182,169,193
D3C65_28250,294,268,328,310,293,301
D3C65_28255,349,264,291,313,345,310
D3C65_28260,1014,861,996,1053,1080,1051
D3C65_28265,1129,947,1068,903,1005,1028
D3C65_28270,2386,2007,2256,2447,2272,2417
D3C65_28275,6761,5513,6127,6823,6766,6461
D3C65_28280,367,339,353,332,349,322
D3C65_28285,2236,1820,2595,3227,3074,2692
D3C65_28290,2056,1826,1768,2134,2204,2204
D3C65_28295,293,215,241,225,222,250
D3C65_28300,921,837,1091,918,1016,1110
D3C65_28305,1250,1019,1386,834,1042,1224
D3C65_28310,3241,3086,4219,2936,3662,4331
D3C65_28315,1602,1375,1750,1875,1754,1846
D3C65_28320,1814,1617,2062,2163,2177,2147
D3C65_28325,179,176,205,122,188,200
D3C65_28330,701,611,691,889,985,1088
D3C65_28335,557,492,534,607,566,601
D3C65_28340,2830,2153,2434,3298,2948,2893
D3C65_28345,3733,3021,3186,3306,3364,3372
D3C65_28350,670,581,596,532,518,604
D3C65_28355,1682,1454,1452,1467,1402,1391
D3C65_28360,307,234,340,359,305,363
D3C65_28365,86,66,83,102,81,96
D3C65_28370,264,212,200,210,250,296
D3C65_28375,1882,1576,1736,1791,1804,1910
D3C65_28380,715,577,619,711,695,648
D3C65_28385,3238,2607,3155,3355,3321,3390
D3C65_28390,5842,4605,5755,5861,5763,5832
D3C65_28395,1483,1252,1512,1507,1692,1619
D3C65_28400,666,659,797,616,582,646
D3C65_28405,818,645,935,811,850,858
D3C65_28410,921,638,558,424,662,696
D3C65_28415,593,529,656,632,650,713
D3C65_28420,412,388,432,577,473,418
D3C65_28425,1647,1613,2011,1395,1538,1582
D3C65_28430,7353,6344,8927,7329,8071,8890
D3C65_28435,8345,8460,12226,8320,10409,11096
D3C65_28440,565,464,561,582,550,618
D3C65_28445,420,367,433,391,365,429
D3C65_28450,3833,3424,3476,3407,3641,3829
D3C65_28455,1551,1253,1278,1153,1239,1394
D3C65_28460,3802,3140,3483,3331,3454,3584
D3C65_28465,162,142,187,184,168,201
D3C65_28470,17477,15584,19240,19226,18141,19007
D3C65_28475,10797,9201,9565,9026,8216,8995
D3C65_28480,4162,3579,3840,4007,4073,4217
D3C65_28485,9970,8501,10779,9927,10087,10191
D3C65_28490,7755,7111,9059,6882,8005,7443
D3C65_28495,1241,1179,1501,1315,1297,1469
D3C65_28500,3432,2703,3011,3415,3225,3327
D3C65_28505,292,215,267,256,275,255
D3C65_28510,615,538,592,559,578,636
D3C65_28515,1363,1210,1310,1146,1153,1159
D3C65_28520,429,445,556,373,427,509
D3C65_28525,2099,1873,1715,1647,1740,1868
D3C65_28530,599,499,528,535,493,532
D3C65_28535,3715,3044,3386,3474,3554,3749
D3C65_28540,506,579,640,541,577,648
D3C65_28545,11913,10176,12141,11427,11635,12566
D3C65_28550,163,164,189,161,154,172
D3C65_28555,4273,3786,4370,4269,3831,4338
D3C65_28560,1005,819,860,758,830,868
D3C65_28565,2777,2256,2457,2349,2482,2525
D3C65_28570,2192,1936,2174,1751,1975,2153
D3C65_28575,868,820,914,778,939,924
D3C65_28580,3420,3045,3839,3855,4009,3939
D3C65_28585,1675,1472,1756,1819,2001,2125
D3C65_28590,851,866,936,758,801,885
D3C65_28595,3443,2756,3293,3600,3623,3649
D3C65_28600,604,575,596,581,544,487
D3C65_28605,341,343,379,346,342,362
D3C65_28610,57,57,57,64,63,62
D3C65_28615,178,106,133,139,118,155
D3C65_28620,790,683,745,818,865,765
D3C65_28625,479,413,552,473,442,527
D3C65_28630,1009,803,1016,1120,1073,1112
D3C65_28635,304,276,262,230,270,297
D3C65_28640,1035,876,1023,1044,1034,1084
D3C65_28645,331,307,345,398,332,327
D3C65_28650,3547,3017,3067,3441,3152,3445
D3C65_28655,86,94,90,48,59,81
D3C65_28660,401,493,636,377,350,416
D3C65_28665,608,588,747,763,606,765
D3C65_28670,5166,4228,4869,4677,4804,4621
D3C65_28675,2753,2211,2370,2127,2283,2217
D3C65_28680,2023,1737,1848,2245,2115,2060
D3C65_28685,768,644,640,710,657,599
D3C65_28690,442,330,406,411,391,395
D3C65_28695,50,55,55,45,49,38
D3C65_28700,711,683,800,692,727,778
D3C65_28705,183,138,173,154,160,168
D3C65_28710,64,60,61,51,39,42
D3C65_28715,4974,3779,3777,5364,4103,4101
D3C65_28720,897,710,725,747,636,675
D3C65_28725,734,716,766,649,694,755
D3C65_28730,2714,2341,2375,2488,2356,2436
D3C65_28735,844,669,838,809,880,901
D3C65_28740,460,416,560,517,542,604
D3C65_28745,2161,1800,2044,2149,2187,2004
D3C65_28750,223,187,237,273,255,251
D3C65_28755,269,195,231,204,223,216
D3C65_28760,124,137,143,132,138,183
D3C65_28765,2847,2457,2810,2458,2595,2714
D3C65_28770,3835,3605,3956,3868,3762,3921
D3C65_28775,218,166,214,230,233,257
D3C65_28780,4578,3451,3710,4394,4183,3873
D3C65_28785,545,462,524,592,614,562
D3C65_28790,6533,5483,5527,5053,4513,5320
D3C65_28795,2495,2158,2812,2890,2652,2298
D3C65_28800,3416,2594,2502,2364,2429,2787
D3C65_28805,3040,2331,2263,1919,2129,2147
D3C65_28810,12507,10053,11849,12014,12451,12573
D3C65_28815,722,624,720,618,699,666
D3C65_28820,407,330,408,378,415,368
D3C65_28825,1325,1153,1219,1310,1204,1260
D3C65_28830,820,676,771,778,704,783
D3C65_28835,824,667,899,891,836,817
D3C65_28840,452,366,339,467,442,423
