"gene_id","Ag1","Ag2","Ag3","AgTe1","AgTe2","AgTe3","C1","C2","C3","Te1","Te2","Te3"
"A4W92_RS29325",12432,8272,6813,5241,5133,8924,9839,10956,9352,12688,12278,14301
"A4W92_RS29330",29456,18299,16123,11690,11666,20367,22511,25365,21900,29770,28489,32937
"A4W92_RS29335",43607,27485,25904,21395,19141,33786,32356,36813,31678,45261,42875,52158
"A4W92_RS29340",10239,6191,5181,4102,4028,7388,6981,8307,7181,10116,10456,11730
"A4W92_RS29345",13755,8560,7222,5732,6254,10698,8944,11390,9342,14718,14187,16929
"A4W92_RS29350",7439,5328,4651,3727,4126,6938,5478,6417,5216,9013,7480,10020
"A4W92_RS29355",14202,9106,7722,6722,7727,13076,9761,12185,10076,18073,15437,18591
"A4W92_RS29360",47952,30550,25228,27046,31802,52718,27576,36611,29998,64480,51215,65931
"A4W92_RS29365",25698,17846,13593,17118,20880,33928,13386,17310,14017,37470,28628,38683
"A4W92_RS33545",2223,1599,1189,1510,2037,3324,988,1305,1031,3474,2466,3414
"A4W92_RS29370",11147,9772,6294,10973,13756,22046,4970,6329,4781,20679,15367,21027
"A4W92_RS29375",5525,5011,3164,6743,7566,12757,2360,2932,2423,10305,8478,10903
"A4W92_RS29380",8174,7682,4568,11377,12595,22241,3299,4268,3356,17126,13488,17352
"A4W92_RS33250",19804,19490,12433,21869,23885,44293,16063,18272,14718,27691,23904,29693
"A4W92_RS29390",3060,2624,1857,4127,3636,6813,2106,2639,2142,3180,3342,4116
"A4W92_RS29395",50,39,27,26,26,41,36,49,26,45,51,48
"A4W92_RS29400",140,118,80,114,106,181,120,147,127,127,172,216
"A4W92_RS29405",737,658,583,458,450,713,464,672,517,685,660,880
"A4W92_RS32895",33,22,11,28,20,33,32,22,16,35,28,22
"A4W92_RS29410",143,126,103,83,67,155,149,144,109,124,119,145
"A4W92_RS29415",2840,2236,1784,9032,5672,12851,1986,2914,2457,4550,4515,5893
"A4W92_RS29420",2720,2088,1661,4015,3123,6276,1746,2752,2246,3234,2902,3867
"A4W92_RS29425",1213,884,696,1531,1264,2516,905,1059,1006,1294,1168,1565
"A4W92_RS29430",83,84,51,67,63,85,42,79,52,58,77,98
"A4W92_RS29435",11,12,7,8,4,6,5,11,7,9,8,6
"A4W92_RS29440",162,204,129,141,114,175,110,143,135,136,190,212
"A4W92_RS29445",14,9,8,7,5,12,5,9,9,10,5,10
"A4W92_RS29450",8,4,3,1,2,2,5,2,5,3,4,2
"A4W92_RS29455",22,39,50,23,11,32,13,34,24,23,35,54
"A4W92_RS29460",81,73,59,65,54,82,56,85,65,72,84,95
"A4W92_RS29465",132,104,88,72,70,109,102,127,104,98,125,127
"A4W92_RS29470",16,12,11,7,12,17,11,17,13,14,13,21
"A4W92_RS29475",19,30,18,18,17,30,23,20,22,33,28,22
"A4W92_RS29480",22,32,21,19,17,33,20,28,25,15,23,37
"A4W92_RS29485",24,25,18,19,22,28,17,25,20,18,27,24
"A4W92_RS29490",27,31,27,17,17,22,20,28,24,31,31,41
"A4W92_RS29495",10,7,8,4,6,10,5,9,6,7,9,11
"A4W92_RS29500",2,1,3,4,2,2,1,3,0,3,2,3
"A4W92_RS29505",24,18,16,13,23,22,22,21,20,20,15,30
"A4W92_RS29510",11414,10574,6312,43239,28285,57710,11417,12752,10270,16713,17888,23524
"A4W92_RS29515",9349,8176,4888,18418,14944,27674,8839,10171,8219,11350,11217,14380
"A4W92_RS29520",10329,8366,5039,11803,12407,19789,10593,11788,9437,11011,9462,13119
"A4W92_RS29525",4955,3965,2402,5575,5685,9010,5135,5650,4286,4893,4527,6183
"A4W92_RS29530",5259,4099,2745,5273,5652,8264,5385,5839,4725,5109,4550,6508
"A4W92_RS29535",9365,6713,4742,8620,9274,13465,8862,9815,7713,8562,7828,10864
"A4W92_RS29540",5254,3982,2556,4533,5180,7224,5459,5917,4821,5036,4472,6129
"A4W92_RS29545",7826,6292,4327,5613,5881,8679,7134,8874,7111,7629,6757,8695
"A4W92_RS29550",15,15,14,10,11,5,6,11,7,20,21,22
"A4W92_RS29555",37,41,26,28,10,38,34,36,33,40,37,48
"A4W92_RS29560",3,0,0,0,1,2,1,1,1,0,2,2
"A4W92_RS29565",1,1,1,0,0,1,1,1,1,0,2,0
"A4W92_RS29570",1,4,1,5,2,1,1,2,1,2,2,1
"A4W92_RS29575",5,6,4,3,3,2,1,3,3,2,7,6
"A4W92_RS29580",8,8,8,5,6,8,7,7,11,8,5,10
"A4W92_RS29585",46,47,28,89,57,107,33,34,40,43,38,75
"A4W92_RS29590",153,113,94,141,102,203,117,107,87,123,102,164
"A4W92_RS29595",259,198,175,177,114,210,140,197,168,222,181,236
"A4W92_RS29600",156,119,114,114,108,175,118,163,126,187,115,166
"A4W92_RS29605",320,259,201,178,198,325,252,273,228,311,239,289
"A4W92_RS29610",886.002,562.987,459.228,373,303.998,526,454.004,714,541,616,654,798.997
"A4W92_RS29615",123,118,110,91,61,99,85,87,77,87,57,142
"A4W92_RS29620",112,111,64,58,45,97,83,87,72,79,72,93
"A4W92_RS29625",377,302,210,154,205,294,290,276,259,247,202,288
"A4W92_RS29630",286,262,180,143,156,264,168,252,176,210,154,228
"A4W92_RS29635",12,10,8,6,11,18,13,14,12,7,13,5
"A4W92_RS29640",12,9,8,4,4,9,14,7,7,8,4,9
"A4W92_RS29645",34,24,24,19,16,40,16,35,22,22,22,33
"A4W92_RS29650",14,13,16,15,15,20,19,13,5,10,12,23
"A4W92_RS29655",11,12,9,8,5,13,9,11,8,8,9,21
"A4W92_RS29660",53,31,32,27,20,26,17,31,21,40,37,49
"A4W92_RS29665",45,46,43,40,33,33,25,40,33,39,37,67
"A4W92_RS29670",238,173,150,162,179,261,163,201,149,190,176,257
"A4W92_RS29675",15,14,11,21,11,12,11,17,8,14,23,22
"A4W92_RS29680",1,2,1,2,1,2,1,1,2,2,5,0
"A4W92_RS29685",259,199,166,145,164,252,239,255,198,185,138,222
"A4W92_RS29690",1428,873,962,598,760,1021,1040,1115,946,1039,728,1166
"A4W92_RS29695",13250,9183,9042,8594,8988,14337,9058,11333,9520,10706,8639,12303
"A4W92_RS29700",15680,14732,10179,18590,15664,27754,12068,14408,12076,14761,15227,19861
"A4W92_RS33730",16,18,12,3,14,30,20,23,17,17,18,27
"A4W92_RS29710",2089,1873,1056,2926,2340,4489,2308,2492,1952,2421,2676,2992
"A4W92_RS33735",1,1,0,0,1,0,2,2,0,3,1,1
"A4W92_RS29715",94,60,50,40,46,63,51,75,59,61,76,90
"A4W92_RS29720",123,102,89,54,48,90,87,98,91,104,80,127
"A4W92_RS29725",19,10,14,11,9,10,10,11,10,15,17,29
"A4W92_RS29730",14,15,7,7,11,14,11,15,14,11,15,12
"A4W92_RS29735",16,18,20,12,4,16,11,20,11,16,14,18
"A4W92_RS29740",1,5,0,5,3,4,3,3,3,2,3,4
"A4W92_RS29745",20,20,17,18,14,23,20,19,14,15,31,25
"A4W92_RS29750",1,0,0,0,0,1,0,6,0,1,3,0
"A4W92_RS29755",15,11,11,7,7,18,9,17,11,11,15,13
"A4W92_RS29760",38,17,14,26,16,31,25,19,23,23,25,34
"A4W92_RS29765",407,355,328,350,332,540,368,384,332,428,352,533
"A4W92_RS29770",6144,4763,3317,5962,5175,8222,4386,5197,4224,4793,4695,6730
"A4W92_RS33740",10,6,7,5,4,8,1,6,2,6,6,5
"A4W92_RS29775",5563,5218,3431,3820,3586,5863,4455,5377,4028,4822,5132,6475
"A4W92_RS29780",6869,5824,4188,5519,4560,7686,4231,5529,4372,4986,5396,7372
"A4W92_RS29790",1281,1085,774,1245,1184,2055,1283,1247,987,1247,1290,1451
"A4W92_RS29795",116,128,70,110,108,165,119,121,112,116,124,150
"A4W92_RS29800",1545,1365,990,823,930,1555,1136,1328,1171,1111,988,1367
"A4W92_RS29805",433,280,246,252,277,454,319,316,301,323,273,360
"A4W92_RS29810",472,359,272,655,443,920,344,393,348,421,413,608
"A4W92_RS29815",534,493,334,439,453,787,351,621,486,638,549,681
"A4W92_RS29820",7401,5107,6279,4656,3802,6752,5288,5288,4386,5439,4665,6301
"A4W92_RS29825",257,235,168,266,203,335,196,258,232,235,245,308
"A4W92_RS29830",799,769,648,652,458,925,516,748,619,758,733,884
"A4W92_RS29835",1086,983,782,684,581,974,894,937,857,834,794,1064
"A4W92_RS29840",520,446,368,503,363,673,343,454,358,465,487,573
"A4W92_RS29850",49,40,11,47,43,70,22,42,29,43,41,78
"A4W92_RS29855",260,267,139,246,246,448,176,191,150,204,186,293
"A4W92_RS29860",762,563,355,394,384,679,334,504,473,486,578,606
"A4W92_RS29865",15219,13185,9216,8291,10325,16698,13364,15727,13430,12857,10149,14680
"A4W92_RS29870",25,31,10,16,15,25,14,20,22,20,14,22
"A4W92_RS29875",401,451,212,553,493,771,551,573,466,432,558,547
"A4W92_RS29880",1213,1375,885,1102,1085,1789,713,1091,818,1020,997,1382
"A4W92_RS29885",1099,1143,618,1032,903,1774,1127,1294,1106,1020,1166,1149
"A4W92_RS29890",1010,735,549,501,543,709,750,829,614,558,551,889
"A4W92_RS29895",192,267,82,158,285,389,126,174,107,110,151,183
"A4W92_RS29900",2082,1231,1047,1231,1189,2178,1162,1479,1289,1331,1403,1677
"A4W92_RS33555",123,106,80,127,98,191,64,122,105,111,97,180
"A4W92_RS29905",454,501,327,570,384,697,404,577,430,524,641,682
"A4W92_RS29910",359,407,366,237,260,389,312,405,258,358,347,456
"A4W92_RS29915",922,548,562,395,399,689,500,665,552,504,624,683
"A4W92_RS29920",6884,6597,5209,2737,3131,4692,6166,7473,5809,5185,5700,5944
"A4W92_RS29925",1123,1089,916,406,539,805,977,1093,900,718,729,765
"A4W92_RS29930",2078,2270,1912,1001,1051,1795,1943,2289,1792,1525,1560,1564
"A4W92_RS29935",1836,1722,1529,803,867,1534,1795,2063,1572,1323,1386,1361
"A4W92_RS29940",1229,889,697,764,705,1181,789,898,725,770,757,1117
"A4W92_RS29945",670,574,477,350,399,706,501,638,500,555,479,567
"A4W92_RS29950",438,421,239,3453,1961,4008,334,388,325,851,1407,1361
"A4W92_RS29955",2607,2521,1228,37424,21910,45304,2144,2391,1925,8507,13139,13570
"A4W92_RS29960",78,104,54,134,80,158,80,88,70,87,112,140
"A4W92_RS29965",289,234,141,185,195,293,213,224,203,186,212,297
"A4W92_RS29970",108,84,69,142,89,186,69,96,70,115,103,130
"A4W92_RS29975",1954,1805,1144,1989,1672,3086,1642,1890,1552,1652,1820,2147
"A4W92_RS29980",896,640,532,471,523,718,599,623,600,578,593,741
"A4W92_RS29985",885,876,647,841,647,1180,529,793,625,752,849,1016
"A4W92_RS29990",1210,1268,1024,809,719,1303,861,1161,905,1126,1102,1274
"A4W92_RS29995",1367,1142,762,770,829,1303,913,1003,870,890,1038,1326
"A4W92_RS30000",289,412,238,244,190,379,212,341,224,264,291,300
"A4W92_RS30005",97,111,75,56,52,103,78,87,62,80,84,96
"A4W92_RS30010",39,43,22,16,21,29,20,43,24,24,24,36
"A4W92_RS30015",236,223,149,149,136,291,231,234,203,183,159,265
"A4W92_RS30020",301,290,175,160,193,295,266,275,249,263,225,255
"A4W92_RS30025",479,324,256,384,367,617,353,425,336,363,394,434
"A4W92_RS30030",473,406,247,579,464,750,306,474,339,466,426,535
"A4W92_RS30035",1848,1649,1310,1059,912,1566,992,1462,1232,1427,1413,1932
"A4W92_RS30040",1534,1470,973,1056,1084,1818,904,1209,1017,1090,1073,1424
"A4W92_RS30045",198,118,110,57,105,157,124,118,97,123,90,143
"A4W92_RS30050",1064,790,638,538,643,1094,725,883,798,745,669,929
"A4W92_RS30055",1576,1180,913,900,903,1670,1151,1267,1135,1052,981,1422
"A4W92_RS30060",1310,1306,628,2361,1658,3308,818,1137,856,1047,1161,1497
"A4W92_RS30065",1289,1361,777,1273,1108,1930,905,1195,911,968,1002,1301
"A4W92_RS30070",1178,1219,891,956,841,1388,815,1045,834,978,924,1212
"A4W92_RS30075",872,756,555,549,542,904,668,726,581,627,618,751
"A4W92_RS30080",75,67,36,56,49,85,53,72,48,61,71,81
"A4W92_RS30085",387,471,219,649,694,1089,347,462,371,389,448,509
"A4W92_RS30090",420,508,249,1137,902,1546,359,429,361,503,583,651
"A4W92_RS30095",40,58,27,62,61,91,30,60,35,45,61,58
"A4W92_RS30100",993,979,852,789,633,1028,524,907,738,866,967,1293
"A4W92_RS30105",349,344,245,254,238,417,314,410,327,318,342,470
"A4W92_RS30110",243,168,143,147,120,198,136,153,139,114,156,201
"A4W92_RS30115",61,50,48,52,24,64,41,47,36,49,37,56
"A4W92_RS30120",20,21,10,15,12,12,9,18,12,11,9,13
"A4W92_RS30125",25,30,23,41,22,58,20,30,26,30,32,39
"A4W92_RS30130",36,25,31,25,22,44,21,30,27,29,35,32
"A4W92_RS30135",7,9,12,8,9,13,7,7,6,10,8,7
"A4W92_RS30140",11,7,2,7,4,9,3,5,6,8,6,6
"A4W92_RS30145",63,50,48,33,52,55,45,47,46,58,53,69
"A4W92_RS30150",388,280,217,266,231,383,240,309,277,245,302,355
"A4W92_RS30155",249,210,141,372,267,535,167,232,184,193,276,361
"A4W92_RS30160",68,42,42,53,46,92,54,64,59,56,60,80
"A4W92_RS30165",24,18,8,15,12,34,11,12,19,21,16,16
"A4W92_RS30170",65,62,46,33,36,55,51,50,59,49,65,49
"A4W92_RS30175",687,613,272,2889,2036,2706,31,42,29,898,1163,1721
"A4W92_RS30180",79,66,60,78,59,108,53,73,59,66,59,95
"A4W92_RS30185",445,337,347,264,189,389,287,429,337,343,356,458
"A4W92_RS30190",709,619,425,422,383,643,697,723,592,602,696,768
"A4W92_RS30195",313,359,187,274,278,470,335,435,299,323,399,402
"A4W92_RS30200",1122,1760,1299,786,833,1193,738,1400,1055,1378,1107,1756
"A4W92_RS30205",173,165,111,184,166,297,128,181,133,206,161,239
"A4W92_RS30210",80,74,48,129,128,208,54,100,72,87,82,123
"A4W92_RS30215",150,124,61,292,223,464,108,124,119,172,185,235
"A4W92_RS30220",285,245,155,341,296,529,174,241,211,283,267,339
"A4W92_RS30225",91,116,63,69,81,135,105,127,80,78,83,106
"A4W92_RS30230",6120,6904,2217,4615,5873,9160,6163,8037,5751,6487,6311,7689
"A4W92_RS30235",12436,14254,4406,12905,15001,23788,16426,18019,13977,16708,15251,17572
"A4W92_RS30240",3939,4781,1713,6199,5765,9551,5419,5922,4656,5845,6353,6528
"A4W92_RS30245",2805,2231,1561,2010,1777,3319,2073,2439,2020,2006,2095,2617
"A4W92_RS30250",9770,8360,5530,11426,7959,15998,8334,10834,8857,10074,11250,12855
"A4W92_RS30255",49,37,25,25,23,40,35,40,26,44,33,39
"A4W92_RS30260",252,229,167,124,160,206,187,190,199,172,194,211
"A4W92_RS30265",54,49,31,33,32,67,44,41,51,40,58,71
"A4W92_RS30270",609,429,344,357,338,651,462,465,404,350,367,528
"A4W92_RS30275",359,380,144,330,372,656,357,388,299,305,346,391
"A4W92_RS30280",60,57,40,89,43,101,38,57,45,51,56,84
"A4W92_RS30285",1303,1401,638,2777,2112,4239,1781,1803,1424,1923,1887,2105
"A4W92_RS30290",1400,1161,907,980,866,1427,848,1308,978,1118,1192,1492
"A4W92_RS30295",842,824,502,953,746,1550,792,947,793,892,862,1047
"A4W92_RS30300",1157,1492,602,437,389,739,1508,1922,1562,601,598,729
"A4W92_RS30305",817,982,410,258,275,455,1067,1301,1090,367,381,419
"A4W92_RS30310",918,889,565,2185,1512,2506,408,501,429,1032,1150,1296
"A4W92_RS30315",479,460,304,1338,892,1638,252,316,280,590,681,877
"A4W92_RS30320",908,899,490,5069,3402,5513,187,281,178,1232,1592,1863
"A4W92_RS30325",209,197,112,981,695,1170,54,85,61,296,326,337
"A4W92_RS30330",716,750,416,2887,2159,3513,182,225,207,875,902,1056
"A4W92_RS30335",380,386,282,826,636,1058,220,271,258,380,438,454
"A4W92_RS30340",7,10,2,3,7,9,10,15,5,10,8,8
"A4W92_RS30345",10,8,5,8,13,12,10,8,7,12,5,9
"A4W92_RS30350",25,14,10,14,13,22,24,33,10,14,19,10
"A4W92_RS30355",128,129,96,92,91,140,128,142,135,80,94,129
"A4W92_RS30360",121,105,77,98,102,191,150,159,148,104,126,145
"A4W92_RS30365",221,199,132,223,173,336,152,201,163,207,205,270
"A4W92_RS30370",3002,2518,1513,2373,2615,4327,2047,3060,2203,2251,2345,3486
"A4W92_RS30375",1997,1965,1161,1541,1688,2775,1105,1989,1357,1545,1589,2516
"A4W92_RS30380",1925,1932,1030,1568,1731,2918,1677,2075,1525,1588,1618,2233
"A4W92_RS30385",173,181,94,126,125,226,133,211,161,147,173,218
"A4W92_RS30390",705,482,390,304,319,565,415,468,447,385,472,635
"A4W92_RS30395",3153.219,2742.765,1822.645,2341.035,2271.431,3850.622,3034.043,2939.613,2654.66,2651.443,2950.59,3424.114
"A4W92_RS30400",12367.908,13626.907,8047.306,6600.173,7421.175,12883.428,11568.692,13537.174,9846.28,11393.258,11792.828,13539.212
"A4W92_RS33255",534,503,351,232,304,385,504,529,399,473,461,615
"A4W92_RS33745",1416,990,693,868,885,1310,1169,1049,913,948,1090,1361
"A4W92_RS33260",408,412,330,280,280,336,351,346,254,326,311,537
"A4W92_RS33750",8866,7725,5655,5716,6008,9117,8321,7907,6657,6947,7511,9593
"A4W92_RS33275",1895,1562,1241,1612,1532,2174,1733,1491,1326,1438,1523,2080
"A4W92_RS33280",1234,891,602,639,831,1071,1335,1071,931,923,960,1246
"A4W92_RS30415",976,857,574,611,664,784,1063,874,779,755,874,1111
"A4W92_RS33285",276,273,152,175,248,274,364,283,233,225,267,306
"A4W92_RS33290",520,496,317,376,394,512,612,499,397,461,464,569
"A4W92_RS30420",225,175,102,99,127,200,244,272,229,199,165,217
"A4W92_RS30425",733,760,416,446,459,803,807,992,819,727,632,800
"A4W92_RS30430",2485,2273,1479,1422,1526,2758,2855,2647,2292,2361,2290,2618
"A4W92_RS30435",1492,966,900,531,949,1487,777,1011,748,1049,692,1264
"A4W92_RS30440",1172,905,587,775,741,1070,892,925,833,841,854,1205
"A4W92_RS30445",1695,1686,1138,1519,1215,2320,1345,1792,1411,1526,1772,1990
"A4W92_RS30450",172,130,120,130,111,258,156,156,161,99,123,140
"A4W92_RS30455",336,290,237,193,154,334,202,293,256,231,283,305
"A4W92_RS30460",4447,3933,3612,2047,1799,3972,4369,4789,4130,3898,3731,3519
"A4W92_RS30465",42078,33206,37210,15842,14000,30886,41474,41746,37169,34830,27713,27738
"A4W92_RS30470",6823.729,5901.027,7019.264,2167.394,1832.731,4019.892,7034.969,7516.169,5876.804,6058.772,4298.027,4212.257
"A4W92_RS30475",4685.07,4025.065,4651.999,1398.063,1236.076,2565.037,4377,5180.203,4036,4015.086,2917.277,3054.042
"A4W92_RS30480",3956,3455,3618,1081,949,1991,3318,3982,2870,3246,2423,2415
"A4W92_RS30485",245,170,161,188,203,341,128,175,134,159,144,211
"A4W92_RS30490",447,350,285,469,380,735,285,293,289,282,378,413
"A4W92_RS30495",516,484,366,178,200,282,387,397,378,407,461,522
"A4W92_RS30500",251,235,207,86,85,120,168,199,179,161,211,261
"A4W92_RS30505",173,167,127,41,59,97,117,145,134,132,128,173
"A4W92_RS30510",611,663,430,521,350,688,473,695,508,552,642,720
"A4W92_RS30515",730,779,502,475,372,710,586,789,639,706,675,897
"A4W92_RS30520",243,219,180,139,112,197,136,190,150,181,156,227
"A4W92_RS30525",97,83,47,88,91,170,60,79,60,69,66,112
"A4W92_RS30530",208,186,127,268,209,381,131,194,128,189,172,257
"A4W92_RS30535",326,283,196,176,172,278,228,284,248,229,244,312
"A4W92_RS30540",20,19,14,19,17,27,13,24,23,15,21,29
"A4W92_RS30545",143,140,115,99,119,142,89,155,109,118,135,192
"A4W92_RS30550",35,25,21,60,38,68,32,26,23,46,32,50
"A4W92_RS30555",65,60,49,69,42,89,52,61,47,60,84,74
"A4W92_RS30560",6703,3819,3489,1334,2697,3529,2524,3457,2746,3366,2403,5222
"A4W92_RS30565",2917,2305,1544,2438,3704,5507,2205,2540,1823,2443,2144,3688
"A4W92_RS30570",1381,949,860,309,614,781,640,896,649,774,690,1346
"A4W92_RS30575",31207,22429,16031,5468,13789,19788,14331,21012,15064,17852,9743,21868
"A4W92_RS33565",67,59,42,78,70,125,56,59,44,58,80,88
"A4W92_RS30585",171,100,105,76,72,113,155,132,108,112,85,131
"A4W92_RS30590",17,15,8,14,14,19,20,15,20,12,19,26
"A4W92_RS30595",78,55,53,54,53,95,73,74,54,68,75,83
"A4W92_RS30600",162,133,103,96,80,159,152,135,120,133,126,130
"A4W92_RS30605",66,55,30,52,52,95,51,47,42,63,43,58
"A4W92_RS30610",828,602,437,784,729,1276,500,739,623,748,701,931
"A4W92_RS30615",72,57,37,66,62,102,50,57,55,59,58,63
"A4W92_RS30620",30,23,15,20,23,52,16,24,16,23,24,38
"A4W92_RS30625",114,108,46,84,88,159,61,91,82,74,92,94
"A4W92_RS30630",4317,2683,2215,1172,2416,3397,2087,2825,2020,2419,1785,3325
"A4W92_RS30635",1703,960,936,470,918,1110,856,1003,804,929,595,1416
"A4W92_RS30640",6081,3782,2946,1426,3093,4386,3030,3911,2869,3308,2647,4790
"A4W92_RS30645",2812,2514,1532,1171,1661,2538,1938,2311,1758,1740,1714,2449
"A4W92_RS30650",1460,1286,759,589,792,1264,1114,1324,1064,1098,915,1315
"A4W92_RS30655",1770,1773,1099,913,1154,1762,1242,1692,1348,1301,1280,1757
"A4W92_RS30660",2252,2001,1281,1202,1569,2519,1821,2084,1667,1616,1553,2180
"A4W92_RS30665",1731,1339,989,759,1183,1791,1288,1411,1138,1199,1102,1537
"A4W92_RS30670",1317,1057,834,594,875,1487,1005,1114,947,882,886,1213
"A4W92_RS30675",2126,1651,1333,1015,1444,2165,1548,1779,1432,1467,1433,2008
"A4W92_RS30680",5880,4467,3320,3997,5039,7805,4669,4996,4121,4082,4277,6317
"A4W92_RS30685",39306.932,26458.979,19827.372,8387.373,19882.47,27570.121,18037.207,26635.641,19291.625,22054.003,13048.373,28551.145
"A4W92_RS30690",68071.068,40409.021,31459.628,8237.627,21620.53,30394.879,29437.793,44733.359,33958.375,36593.997,18785.627,43536.855
"A4W92_RS30695",2800,1751,1288,594,1117,1565,1175,1908,1369,1690,1030,2192
"A4W92_RS30700",46330,37354,33661,18810,24008,35674,36063,31954,27319,28220,30002,39027
"A4W92_RS30705",4790,3025,2353,1384,2938,3641,2862,3015,2405,2857,2203,4321
"A4W92_RS30710",5095,3368,2837,1528,2530,3655,2054,2581,2145,2724,1936,3995
"A4W92_RS30715",3895,2665,1823,805,2033,2591,1746,2144,1629,2107,1358,2869
"A4W92_RS30720",4659,3027,2375,1061,2592,3025,2499,2845,2133,2663,1929,3729
"A4W92_RS30725",4677,2889,2547,1412,2849,3357,2642,3143,2465,2749,2109,4225
"A4W92_RS30730",3499,2453,2102,1236,2008,2669,1743,2459,1773,2227,1735,3378
"A4W92_RS30735",1733,1552,996,586,864,1205,1153,1427,1022,1151,967,1618
"A4W92_RS30740",3032,2451,1802,1265,1770,2440,2149,2577,2071,1992,1820,2933
"A4W92_RS30745",2743,2136,1580,1309,1763,2646,1873,2299,1751,1751,1688,2534
"A4W92_RS30750",5474,5328,3368,4404,3935,6992,4625,5494,4375,4449,4709,6265
"A4W92_RS30755",1985,1767,1320,1868,1587,2848,1406,1873,1519,1734,1988,2526
"A4W92_RS30760",29523,18133,15428,6225,14242,17008,13775,15465,12820,16200,10597,22665
"A4W92_RS30765",3713,2865,1994,1154,2197,3093,2192,2683,1947,2462,1939,3348
"A4W92_RS30770",657,480,408,252,397,667,366,434,357,447,353,537
"A4W92_RS30775",666,477,329,317,362,657,462,547,453,417,460,556
"A4W92_RS30780",2369,2638,1461,2466,2363,4563,2482,2742,2304,2756,2850,3002
"A4W92_RS30785",6142,4119,5350,2572,2187,3800,6106,5043,5272,3912,4488,5357
"A4W92_RS30790",955,848,823,396,376,562,650,896,683,773,799,976
"A4W92_RS30795",875,579,364,486,503,756,480,577,556,547,553,814
"A4W92_RS30800",1682,1433,805,823,986,1551,996,1480,1193,1168,1038,1548
"A4W92_RS30805",95,78,66,56,45,92,55,93,81,63,61,89
"A4W92_RS30810",220,161,95,198,160,275,235,203,173,166,217,262
"A4W92_RS30815",153,93,84,60,73,108,108,102,108,103,100,123
"A4W92_RS30820",91,71,86,52,45,67,80,82,81,74,68,91
"A4W92_RS30825",1190,939,727,477,696,1055,1106,1161,950,949,818,1067
"A4W92_RS30830",297,203,181,119,153,174,262,216,224,228,162,306
"A4W92_RS30835",275,176,186,127,127,177,181,183,170,167,155,247
"A4W92_RS30840",108,106,85,77,60,121,104,118,105,102,127,97
"A4W92_RS30845",33,15,13,14,13,25,22,24,12,19,18,23
"A4W92_RS30850",75,60,59,36,35,58,58,64,53,48,47,53
"A4W92_RS30855",14,15,9,10,12,17,6,23,14,9,12,19
"A4W92_RS30860",56,51,41,41,31,67,42,49,48,45,32,47
"A4W92_RS30865",239,180,170,135,155,292,275,238,177,178,185,213
"A4W92_RS30870",350,209,192,177,183,303,278,258,245,204,163,274
"A4W92_RS30875",529,390,368,306,251,494,318,459,413,427,358,461
"A4W92_RS30880",696,587,509,413,367,666,584,766,645,650,701,760
"A4W92_RS30885",98,66,55,51,54,86,78,111,84,82,74,101
"A4W92_RS30890",311,272,300,198,206,268,267,321,286,270,256,308
"A4W92_RS30895",124,124,109,36,41,79,121,161,126,102,100,123
"A4W92_RS30900",1499,371,1956,1978,1663,2936,110,155,154,1053,1134,1689
"A4W92_RS30905",72,23,83,44,65,87,9,17,10,35,38,63
"A4W92_RS30910",21,5,21,19,21,46,9,6,8,19,27,24
"A4W92_RS30915",38,32,34,40,33,48,11,20,16,34,43,41
