"gene_id","PA1","PA2","BSS_32","BSS","E1","E2","BE1","BE2"
"PA4790",34,31,56,12,72,35,93,43
"PA4791",65,32,73,22,88,62,110,77
"PA4792",451,391,506,106,381,234,470,318
"PA4793",820,695,1003,276,200,166,264,202
"PA4794",179,134,202,49,21,22,31,24
"PA4795",39,35,67,17,19,12,11,10
"PA4796",178,140,251,34,23,16,16,7
"PA4797",262,237,321,41,368,228,445,314
"PA4798",119,93,145,61,108,72,126,97
"PA4799",83,51,109,14,269,204,387,309
"PA4800",99,91,122,14,598,414,832,491
"PA4801",139,122,145,11,305,234,430,310
"PA4802",96,51,69,38,74,62,123,89
"PA4802.1",17,17,52,11,124,74,138,80
"PA4803",230,159,295,71,235,185,369,285
"PA4804",84,68,120,32,248,208,318,222
"PA4805",83,55,112,26,50,27,59,39
"PA4806",59,37,47,15,71,68,120,81
"PA4807",336,246,492,103,67,47,69,75
"PA4808",353,230,414,109,114,91,173,125
"PA4809",246,195,294,55,35,31,55,37
"PA4810",1165,861,1168,168,87,80,145,89
"PA4811",2971,2410,3001,504,145,100,138,104
"PA4812",6903,5553,8579,1380,672,516,539,343
"PA4813",45,41,69,10,139,123,198,125
"PA4814",78,70,137,25,40,19,59,33
"PA4815",61,53,80,9,169,112,212,145
"PA4816",67,50,109,26,499,444,800,498
"PA4817",27,22,29,2,362,275,516,339
"PA4818",53,50,92,10,42,35,54,41
"PA4819",17,21,38,8,67,47,80,58
"PA4820",17,15,20,4,39,21,33,26
"PA4821",75,71,87,23,187,152,195,146
"PA4822",55,41,83,16,299,193,392,258
"PA4823",11,7,14,5,111,75,152,95
"PA4824",28,15,35,14,254,176,387,250
"PA4825",138,146,239,36,5429,4338,8997,6199
"PA4826",47,23,61,22,3425,2591,5435,3730
"PA4827",152,140,225,21,100,59,110,93
"PA4828",18,21,36,7,15,18,21,17
"PA4829",595,411,676,119,348,242,387,283
"PA4830",32,26,33,6,39,40,57,52
"PA4831",228,166,222,54,301,241,336,283
"PA4832",121,90,122,19,76,57,89,72
"PA4833",512,385,837,170,150,82,193,129
"PA4834",51,28,58,5,31,28,33,21
"PA4835",68,67,107,14,98,73,110,90
"PA4836",48,38,67,18,48,36,53,32
"PA4837",172,138,229,45,331,212,358,241
"PA4838",87,60,146,29,46,31,54,39
"PA4839",1220,1020,1521,309,5190,3563,5541,3959
"PA4840",310,218,259,27,1397,952,1618,1091
"PA4841",239,153,453,73,149,146,259,139
"PA4842",4125,3637,6238,1406,1463,1119,1779,1420
"PA4843",4990,4283,7567,1701,3012,2415,5114,3258
"PA4844",160,136,247,61,183,145,252,153
"PA4845",320,220,406,123,921,705,1693,1265
"PA4846",336,286,392,96,1109,750,1122,757
"PA4847",3421,2606,3195,872,1953,1320,1489,1070
"PA4848",12860,9775,13350,1645,2973,2398,2557,1574
"PA4849",41,58,69,19,216,174,217,161
"PA4850",119,83,158,34,358,303,425,315
"PA4851",268,224,352,83,880,663,1053,742
"PA4852",1945,1722,1617,328,18424,13031,21638,16198
"PA4853",681,672,546,124,3999,3348,6772,4125
"PA4854",1837,1575,1567,272,3781,2661,4832,3207
"PA4855",1139,848,999,186,1266,930,1379,959
"PA4856",1497,1105,2204,419,1590,1066,1686,1125
"PA4857",42,25,56,16,31,43,51,44
"PA4858",74,68,94,19,135,98,144,108
"PA4859",36,25,73,9,9,17,24,12
"PA4860",23,14,38,7,8,6,3,5
"PA4861",28,32,49,14,11,4,13,13
"PA4862",62,56,97,10,25,18,19,16
"PA4863",142,94,183,41,101,72,114,88
"PA4864",27,20,64,11,21,15,28,16
"PA4865",255,187,421,105,15,17,26,14
"PA4866",188,121,317,63,8,3,7,5
"PA4867",149,112,262,89,8,7,14,7
"PA4868",1487,1138,2427,706,62,49,78,51
"PA4869",248,250,345,82,57,46,77,62
"PA4870",431,389,617,146,297,218,435,249
"PA4871",27,22,38,7,28,24,42,30
"PA4872",431,321,599,104,232,193,355,239
"PA4873",79,66,108,16,839,565,804,661
"PA4874",1306,985,2063,324,423,343,662,460
"PA4875",74,95,130,15,68,53,89,57
"PA4876",632,550,2327,1030,663,473,915,679
"PA4877",167,152,407,137,384,273,596,367
"PA4878",398,411,649,104,174,121,248,172
"PA4879",553,413,1197,197,1090,796,1420,1065
"PA4880",378,269,2039,812,399,305,696,457
"PA4881",7,8,49,20,62,70,214,124
"PA4882",52,33,68,13,115,98,162,109
"PA4883",18,28,57,4,36,17,27,17
"PA4884",26,31,41,2,64,25,47,28
"PA4885",364,328,394,41,158,116,219,175
"PA4886",74,81,136,21,47,34,52,39
"PA4887",135,108,187,28,426,331,408,299
"PA4888",270,191,391,82,119,70,98,62
"PA4889",142,106,199,44,59,32,55,56
"PA4890",108,91,142,33,254,181,314,196
"PA4891",45,41,64,11,49,38,45,37
"PA4892",34,30,51,7,22,9,32,16
"PA4893",122,124,175,19,33,29,44,23
"PA4894",15,22,26,6,8,0,0,2
"PA4895",53,43,68,13,29,13,43,41
"PA4896",34,33,29,10,48,33,82,51
"PA4897",141,136,185,42,86,66,101,74
"PA4898",48,73,99,15,136,110,178,134
"PA4899",253,198,447,74,156,82,168,104
"PA4900",55,53,97,24,91,63,99,69
"PA4901",62,71,104,17,142,78,159,100
"PA4902",80,76,93,19,58,38,70,50
"PA4903",37,52,78,10,50,57,106,58
"PA4904",59,47,68,5,122,93,143,105
"PA4905",22,25,48,9,16,12,19,15
"PA4906",182,138,294,69,106,76,135,114
"PA4907",1263,943,2075,402,135,112,194,117
"PA4908",81,62,133,20,107,65,148,98
"PA4909",91,68,155,24,62,38,61,49
"PA4910",41,29,46,7,50,25,54,31
"PA4911",48,46,60,8,89,74,100,51
"PA4912",52,53,88,12,226,162,251,153
"PA4913",353,305,523,65,531,421,749,465
"PA4914",92,96,130,37,72,62,104,53
"PA4915",643,508,1004,240,180,138,220,153
"PA4916",1158,894,769,88,209,149,283,179
"PA4917",527,386,349,56,234,252,401,306
"PA4918",2640,2045,1421,262,2204,1815,2871,1989
"PA4919",4134,3987,3381,741,2865,2254,3778,2422
"PA4920",3131,2126,3137,545,537,372,685,518
"PA4921",195,148,244,56,266,184,328,228
"PA4922",28751,25803,38338,18008,1725,1302,1885,1278
"PA4923",315,285,345,58,195,171,249,192
"PA4924",267,241,507,72,726,579,953,691
"PA4925",156,146,255,80,123,81,157,88
"PA4926",97,90,206,56,90,46,83,58
"PA4927",263,208,515,70,320,198,322,208
"PA4928",375,348,541,120,4656,3182,6069,3920
"PA4929",237,191,361,63,70,51,95,63
"PA4930",559,456,692,121,1153,763,1349,902
"PA4931",1638,1600,1846,345,8427,5953,10962,7077
"PA4932",6704,5580,5384,618,5313,3724,6740,4926
"PA4933",18691,12022,12650,1954,27809,20410,39807,28536
"PA4934",6072,6799,5749,364,8347,6899,15259,8399
"PA4935",12506,12503,10711,1854,33787,25130,47397,31361
"PA4936",1972,1473,2521,656,324,188,273,253
"PA4937",12015,9233,16455,2988,2536,1913,3268,2383
"PA4937.1",11,14,15,6,26,20,49,49
"PA4937.2",10,18,26,11,36,24,54,29
"PA4938",8703,8841,10467,1125,6918,5296,10667,6793
"PA4939",2367,1812,2120,329,6769,4971,8649,6210
"PA4940",218,177,243,66,1166,749,1317,940
"PA4941",14575,12918,21308,2906,9247,6612,11003,7718
"PA4942",16987,13543,18259,2233,18338,14432,27146,16628
"PA4943",4963,4005,5742,864,5561,4401,7584,5082
"PA4944",6092,7558,9169,1320,2532,1986,4297,2215
"PA4945",3262,2617,3381,955,6156,4352,8160,5144
"PA4946",2130,1743,3054,536,632,476,609,419
"PA4947",1527,1301,2021,403,3442,2380,3952,2953
"PA4948",324,235,382,94,605,392,833,623
"PA4949",671,409,700,149,1181,836,1521,1120
"PA4950",222,188,394,98,338,202,398,293
"PA4951",1394,1525,1953,395,1056,765,1642,970
"PA4952",393,324,450,84,829,617,1113,804
"PA4953",554,458,674,188,1648,1234,2314,1481
"PA4954",598,476,766,201,2500,1865,3441,2453
"PA4955",460,334,676,127,407,314,517,322
"PA4956",248,138,345,99,313,222,393,277
"PA4957",529,413,661,113,138,95,115,96
"PA4958",1422,1198,2165,411,146,97,191,127
"PA4959",1991,1793,2748,485,898,593,1066,668
"PA4960",1078,871,1282,231,2367,1781,3215,2279
"PA4961",611,481,778,175,1003,742,1133,785
"PA4962",19,20,41,11,33,24,31,21
"PA4963",328,242,380,113,2061,1591,2872,1890
"PA4964",7505,6038,9688,1655,1572,1130,1720,1295
"PA4965",350,202,420,76,274,186,284,208
"PA4966",558,410,844,152,264,193,338,214
"PA4967",4370,3234,5657,945,2073,1639,3112,1868
"PA4968",88,84,155,54,495,363,657,411
"PA4969",242,222,354,80,463,355,730,446
"PA4970",465,324,550,96,505,333,719,480
"PA4971",1888,1602,2516,396,2778,2077,3827,2883
"PA4972",244,199,343,124,1189,885,1776,1181
"PA4973",2438,2149,8236,1520,1140,835,2520,1686
"PA4974",1901,1585,2085,425,942,712,1242,891
"PA4975",109,80,175,35,15,15,22,18
"PA4976",224,133,316,55,45,34,53,45
"PA4977",114,117,162,44,133,84,181,114
"PA4978",180,142,253,37,187,126,236,199
"PA4979",97,79,114,19,211,174,337,206
"PA4980",25,18,44,14,68,58,117,75
"PA4981",107,88,180,25,431,329,490,364
"PA4982",224,198,307,39,401,302,494,336
"PA4983",148,119,130,28,303,258,409,330
"PA4984",375,264,369,99,535,424,723,593
"PA4985",60,56,88,14,318,270,458,326
"PA4986",144,164,220,32,97,95,136,124
"PA4987",85,79,123,34,303,245,442,319
"PA4988",220,134,282,62,236,159,286,217
"PA4989",154,116,205,38,471,291,563,432
"PA4990",15,17,39,2,59,45,119,45
"PA4991",407,290,496,70,313,233,422,325
"PA4992",595,527,910,121,281,224,359,239
"PA4993",157,107,249,59,284,241,390,273
"PA4994",180,134,289,46,991,659,1235,898
"PA4995",187,164,280,41,708,473,925,635
"PA4996",2917,2144,3976,615,2292,1705,3468,2444
"PA4997",1645,1433,1989,345,1472,1028,1767,1245
"PA4998",236,214,309,60,434,319,611,357
"PA4999",292,219,386,103,227,152,274,176
"PA5000",4491,4592,4357,724,2012,1529,3290,2055
"PA5001",4907,4606,5206,842,1265,882,1711,1183
"PA5002",1266,962,1455,395,1224,918,1483,1011
"PA5003",686,502,738,177,1013,652,1062,748
"PA5004",941,689,1229,239,679,602,982,722
"PA5005",5027,4600,5770,918,3348,2384,4450,2996
"PA5006",814,600,908,208,228,142,295,177
"PA5007",369,302,411,136,190,115,177,142
"PA5008",539,429,667,133,258,181,300,168
"PA5009",516,443,659,108,270,235,307,226
"PA5010",770,670,981,173,781,537,921,656
"PA5011",596,350,734,155,1117,986,1658,950
"PA5012",478,308,494,109,666,510,817,615
"PA5013",9589,9768,10829,2135,6178,4893,9635,6231
"PA5014",3692,2957,4664,747,3137,2274,4242,2888
"PA5015",36339,33284,58744,8860,12716,8883,19042,11986
"PA5016",11571,8758,18200,2674,5583,3856,6958,4944
"PA5017",1243,1067,1863,535,1036,722,1328,953
"PA5018",1250,1066,2210,375,137,96,191,113
"PA5019",522,331,682,105,1125,913,1735,1216
"PA5020",142,138,269,52,149,98,145,116
"PA5021",245,178,349,72,897,696,1110,820
"PA5022",1098,903,1627,354,784,560,987,642
"PA5023",115,94,432,62,104,85,422,309
"PA5024",45,31,46,19,1054,731,1249,853
"PA5025",1433,1131,1278,376,454,292,533,357
"PA5026",112,90,215,79,54,34,84,48
"PA5027",1111,770,1245,335,92,75,53,22
"PA5028",1817,1598,2445,500,1749,1412,2802,1957
"PA5029",185,134,155,37,287,232,371,300
"PA5030",113,81,217,53,570,430,852,534
"PA5031",57,52,84,12,194,152,339,210
"PA5032",40,28,61,7,81,59,100,69
"PA5033",631,531,381,78,140,104,200,154
"PA5034",718,632,631,121,2503,1886,4004,2699
"PA5035",513,545,753,95,362,239,400,244
"PA5036",1367,1140,1811,303,1459,959,1738,1150
"PA5037",3495,2761,4667,823,2109,1637,2924,1963
"PA5038",3315,2763,4330,733,2843,2111,3842,2578
"PA5039",352,257,389,160,608,423,770,530
"PA5040",29989,27388,25049,4459,2636,1787,2995,2031
"PA5041",6067,4502,3471,1216,1148,778,1535,1024
"PA5042",3737,3522,2691,450,682,502,882,616
"PA5043",4399,4166,2968,585,837,576,1036,715
"PA5044",8197,7368,6945,996,3192,2804,6006,3699
"PA5045",993,840,1226,306,2142,1519,2542,1665
"PA5046",13988,12929,9851,1606,9838,7589,14000,8445
"PA5047",1044,847,1467,283,5431,3953,7390,5034
"PA5048",739,665,691,307,9434,7049,13960,9751
"PA5049",848,1026,824,318,7445,5447,10999,7005
"PA5050",273,218,394,102,276,189,322,198
"PA5051",3670,3052,3156,490,3901,3047,6004,3984
"PA5052",474,351,397,82,331,238,472,355
"PA5053",807,635,963,216,183,134,252,153
"PA5054",9203,7541,8356,1301,531,369,689,406
"PA5055",300,268,530,125,159,112,243,139
"PA5056",1733,1424,2245,425,299,244,451,269
"PA5057",270,203,436,117,35,29,59,42
"PA5058",449,409,611,145,138,104,139,118
"PA5059",60,55,108,35,25,18,24,17
"PA5060",18158,16260,30928,3285,2347,1798,4246,2950
"PA5061",2700,2697,6616,1533,2801,2183,5742,3740
"PA5062",718,464,893,218,828,676,1248,874
"PA5063",1403,1352,1972,399,843,626,1056,739
"PA5064",456,345,619,182,152,121,213,175
"PA5065",874,683,1294,259,155,98,183,105
"PA5066",903,868,1087,239,542,423,889,661
"PA5067",480,430,670,131,352,241,547,350
"PA5068",1627,1734,1883,536,366,278,561,391
"PA5069",668,431,710,177,148,130,257,152
"PA5070",381,322,524,151,284,175,281,194
"PA5071",85,61,104,23,55,35,51,50
"PA5072",229,183,242,39,2734,2061,3628,2756
"PA5073",249,265,557,126,403,272,515,381
"PA5074",617,586,707,118,202,127,210,148
"PA5075",452,350,359,74,499,345,615,431
"PA5076",2508,2358,1465,256,1458,992,2069,1367
"PA5077",2389,1798,4010,717,1493,1026,1780,1166
"PA5078",8184,7899,12569,2339,5564,3996,7517,5394
"PA5079",1444,1089,1892,346,593,473,831,565
"PA5080",1196,1256,1636,324,1880,1351,2491,1692
"PA5081",24,24,57,10,33,27,46,33
"PA5082",262,241,283,54,610,414,647,444
"PA5083",28,19,20,7,87,45,53,42
"PA5084",93,64,125,26,406,322,445,343
"PA5085",83,62,93,30,104,63,129,96
"PA5086",281,278,265,107,2378,1725,3159,1957
"PA5087",220,214,284,66,691,517,847,532
"PA5088",505,569,569,109,224,159,319,186
"PA5089",407,367,521,120,124,105,172,118
"PA5090",296,229,336,81,217,139,254,184
"PA5091",388,310,549,103,51,46,57,36
"PA5092",232,166,328,71,29,20,48,27
"PA5093",165,149,236,43,66,46,75,64
"PA5094",211,175,264,64,137,101,162,119
"PA5095",81,48,113,24,82,47,81,53
"PA5096",128,113,183,46,108,107,152,114
"PA5097",68,59,101,21,40,26,48,44
"PA5098",74,62,129,16,16,15,35,20
"PA5099",35,30,79,17,28,11,30,21
"PA5100",207,157,374,64,212,174,315,192
"PA5101",57,50,94,11,134,79,139,111
"PA5102",37,34,68,11,430,337,560,487
"PA5103",302,229,411,124,3429,2428,4903,3621
"PA5104",165,100,280,34,225,175,306,209
"PA5105",463,337,719,126,853,530,1024,791
"PA5106",179,138,331,73,126,88,197,129
"PA5107",788,578,1534,217,3283,2475,4753,3359
"PA5108",217,141,410,157,865,592,1386,918
"PA5109",577,389,619,120,281,154,293,188
"PA5110",2860,2609,2684,544,2944,2169,4141,2625
"PA5111",765,641,1192,202,236,179,372,238
"PA5112",4917,4004,4428,908,688,489,802,585
"PA5113",600,458,883,192,283,179,331,252
"PA5114",1484,1032,1770,294,1662,1239,2085,1582
"PA5115",341,274,443,89,317,232,418,263
"PA5116",35,36,72,20,75,60,120,113
"PA5117",2732,2497,2675,413,6000,4528,7691,4954
"PA5118",303,238,304,63,4779,3628,6653,4252
"PA5119",19997,18897,25040,4895,4699,3290,4884,3228
"PA5120",37,27,39,5,79,51,79,71
"PA5121",560,488,815,142,1291,899,1387,947
"PA5122",193,183,234,83,368,247,515,339
"PA5123",78,65,115,19,56,30,58,42
"PA5124",154,129,206,50,232,172,283,214
"PA5125",387,293,561,170,197,144,239,140
"PA5126",509,439,564,110,350,227,481,388
"PA5127",108,100,121,39,210,147,302,209
"PA5128",3075,3266,4598,899,1668,1186,2661,1463
"PA5129",418,306,341,56,621,511,964,619
"PA5130",181,141,199,49,995,757,1297,999
"PA5131",2523,2150,3340,600,688,569,990,611
"PA5132",43,33,50,17,168,111,133,108
"PA5133",970,742,1199,270,2098,1473,3255,2112
"PA5134",2073,1644,2761,681,1578,1216,2439,1602
"PA5135",151,175,224,81,193,127,239,153
"PA5136",681,550,674,165,989,826,1483,986
"PA5137",1315,1118,910,183,736,530,1016,668
"PA5138",1461,1319,973,165,1254,931,1736,1181
"PA5139",376,277,165,34,360,304,512,382
"PA5140",1554,1220,1684,220,265,212,323,218
"PA5141",1094,694,832,152,307,215,413,276
"PA5142",878,580,907,150,445,347,544,359
"PA5143",823,872,827,216,1396,1056,1990,1284
"PA5144",7,8,13,3,7,14,14,5
"PA5145",120,84,151,29,183,160,253,175
"PA5146",2756,2303,3800,728,1795,1335,2494,1737
"PA5147",920,696,1367,261,186,137,260,174
"PA5148",1318,1249,1377,595,540,407,771,488
"PA5149",356,271,509,101,355,300,506,335
"PA5149.1",13,15,19,8,1,0,1,0
"PA5150",644,519,868,106,183,171,322,241
"PA5151",49,42,79,18,778,527,840,538
"PA5152",935,862,681,168,1248,801,1577,1055
"PA5153",3698,3742,2700,636,1023,717,1253,841
"PA5154",211,134,133,37,233,155,265,150
"PA5155",199,162,153,41,146,118,127,89
"PA5156",36,25,69,14,188,142,222,167
"PA5157",23,28,66,17,60,50,129,67
"PA5158",84,60,196,40,83,68,125,91
"PA5159",119,98,496,102,35,19,38,39
"PA5160",68,64,247,68,61,32,63,26
"PA5160.1",4,7,9,3,0,3,1,2
"PA5161",1650,1481,2177,517,2679,1978,3773,2367
"PA5162",974,776,1346,293,704,526,874,598
"PA5163",2175,1832,3052,831,872,641,1043,649
"PA5164",2176,1984,3133,526,523,324,544,357
"PA5165",282,260,425,132,731,510,830,590
"PA5166",596,505,841,142,198,140,254,150
"PA5167",6834,6736,2472,379,1420,1067,1528,973
"PA5168",294,158,87,24,160,110,156,120
"PA5169",872,633,261,54,158,106,158,102
"PA5170",19227,16498,32113,5414,6214,5814,2825,1818
"PA5171",26757,24296,54779,9565,1217,1103,661,407
"PA5172",24304,21626,47779,11198,433,342,275,207
"PA5173",15424,11981,32479,3936,244,188,188,139
"PA5174",2770,2229,2289,449,2956,2110,1723,1069
"PA5175",1330,914,1817,242,1785,1363,2499,1974
"PA5176",749,608,1423,226,2123,1666,3299,2515
"PA5177",133,126,226,55,339,249,553,367
"PA5178",10182,9260,28255,5938,5396,4166,8572,6650
"PA5179",203,162,274,64,108,96,177,116
"PA5180",32,33,38,11,23,19,33,15
"PA5181",97,93,180,29,105,60,100,68
"PA5181.1",19,25,32,8,257,180,365,228
"PA5182",500,406,1350,226,860,701,1244,955
"PA5183",204,141,356,104,447,346,628,522
"PA5184",108,92,176,34,265,196,404,275
"PA5185",120,92,172,28,90,58,120,81
"PA5186",144,103,240,48,67,56,111,61
"PA5187",609,514,874,157,285,211,442,278
"PA5188",327,224,403,69,231,165,329,210
"PA5189",87,70,104,23,163,106,241,139
"PA5190",571,495,957,145,460,365,662,425
"PA5191",261,222,243,56,127,69,145,108
"PA5192",8450,8040,7519,1224,9474,7137,13698,8263
"PA5193",403,308,390,100,1735,1248,2213,1476
"PA5194",591,497,552,89,863,597,1017,709
"PA5195",1395,1129,1270,313,1218,930,1787,1227
"PA5196",185,190,230,34,112,80,161,109
"PA5197",468,405,597,143,382,281,563,350
"PA5198",489,436,849,152,273,176,377,259
"PA5199",1220,896,1911,360,1949,1471,2957,1998
"PA5200",1359,1101,1891,387,2047,1540,3628,2357
"PA5201",1645,1374,1928,310,2248,1599,3288,2143
"PA5202",71,52,113,15,41,20,52,39
"PA5203",1151,804,1285,284,158,138,251,126
"PA5204",508,381,765,123,320,230,401,305
"PA5205",156,125,189,36,116,82,183,124
"PA5206",1224,1034,1969,316,301,248,376,299
"PA5207",383,249,390,63,148,114,115,74
"PA5208",1728,1471,1393,171,1158,813,407,238
"PA5209",384,321,722,177,1192,815,1861,1196
"PA5210",1184,919,1384,382,589,415,771,523
"PA5211",75,44,108,30,49,27,58,43
"PA5212",94,79,392,372,736,501,1272,823
"PA5213",638,604,1158,215,320,262,437,276
"PA5214",1642,1524,1898,489,901,642,1227,755
"PA5215",2536,1918,2103,381,3033,2319,3666,2803
"PA5216",268,213,336,81,619,446,1033,780
"PA5217",3234,2819,2738,642,505,377,1394,835
"PA5218",111,102,172,41,327,247,458,299
"PA5219",55,30,67,36,112,59,136,88
"PA5220",1398,1056,1392,326,45,25,45,33
"PA5221",654,426,813,172,146,99,169,111
"PA5222",297,256,414,96,183,144,238,157
"PA5223",1231,957,1986,376,476,327,576,403
"PA5224",5043,3778,5826,1179,2043,1399,2462,1813
"PA5225",163,144,200,52,417,296,544,358
"PA5226",247,223,277,147,278,155,382,260
"PA5227",608,697,953,232,481,366,827,504
"PA5227.1",72,61,149,66,193,130,211,149
"PA5228",378,281,590,158,580,429,1051,682
"PA5229",193,170,290,128,331,214,493,272
"PA5230",1366,1223,1424,302,150,141,241,126
"PA5231",4003,2874,3832,726,803,576,610,401
"PA5232",15989,13939,11402,1809,4803,3810,2178,1600
"PA5233",501,537,606,86,260,166,361,238
"PA5234",195,141,318,72,117,94,171,130
"PA5235",193,144,222,27,729,496,904,652
"PA5236",1467,1016,1840,295,761,598,1042,786
"PA5237",1945,1827,2344,381,1144,800,1455,1070
"PA5238",167,171,259,52,728,490,696,531
"PA5239",4345,4352,4383,835,25034,18578,29361,17950
"PA5240",6494,4522,6296,2123,4088,2761,5127,3683
"PA5241",1863,1615,2438,399,1037,742,1416,860
"PA5242",10686,9823,13656,2520,3247,2229,4581,3246
"PA5243",9285,8215,10493,1715,2238,1618,3414,2410
"PA5244",111,87,180,80,359,278,443,302
"PA5245",1065,828,1918,584,489,345,675,414
"PA5246",87,81,185,17,140,103,202,135
"PA5247",579,459,882,152,665,496,1030,693
"PA5248",456,362,540,70,534,380,956,597
"PA5249",103,94,278,45,160,124,206,126
"PA5250",688,675,1024,205,552,408,556,392
"PA5251",602,549,896,169,755,546,961,576
"PA5252",980,854,1398,297,1814,1350,2319,1623
"PA5253",19833,16643,30736,4723,1607,1274,2602,1762
"PA5254",84,61,120,28,73,72,121,70
"PA5255",7142,6260,7644,1030,1489,1050,2101,1389
"PA5256",146,148,269,42,444,345,546,402
"PA5257",4004,2907,5852,974,1274,988,1896,1205
"PA5258",1502,989,1860,422,1194,837,1525,1096
"PA5259",203,170,281,77,407,292,511,377
"PA5260",1148,915,2109,445,2539,1837,3451,2489
"PA5261",2433,2637,5527,594,4278,3207,6804,4340
"PA5262",1230,1166,2162,348,1432,1095,2171,1554
"PA5263",1289,1090,1626,421,1195,998,1993,1269
"PA5264",547,522,476,126,1779,1226,2781,1650
"PA5265",387,353,496,118,342,224,485,366
"PA5266",111,102,175,20,39,26,59,42
"PA5267",73,53,104,53,162,126,202,127
"PA5268",728,706,849,172,449,314,545,360
"PA5269",211,177,290,196,642,517,965,643
"PA5270",322,232,383,111,277,210,374,228
"PA5271",290,214,308,360,52,41,64,48
"PA5272",974,764,1376,235,713,524,936,687
"PA5273",262,189,295,104,389,255,484,344
"PA5274",1002,755,624,111,1085,873,1280,919
"PA5275",154,127,407,103,382,270,904,645
"PA5276",35,26,28,41,205,142,367,247
"PA5277",2023,1498,2205,328,892,713,1518,1021
"PA5278",686,570,1109,230,282,203,357,232
"PA5279",805,662,1104,270,603,485,738,585
"PA5280",134,86,197,51,91,69,97,96
"PA5281",329,263,592,104,79,48,87,53
"PA5282",51,54,106,10,168,117,238,162
"PA5283",367,291,419,91,400,305,497,355
"PA5284",45,42,78,11,335,261,480,274
"PA5285",3239,2997,2229,798,13272,11861,25781,16824
"PA5286",180,145,168,32,2022,1605,3154,2098
"PA5287",554,411,1015,155,398,282,427,369
"PA5288",4329,3946,5016,1261,600,473,813,617
"PA5289",88,65,123,34,100,99,198,113
"PA5290",145,91,194,37,195,143,274,198
"PA5291",1336,1064,2190,408,664,461,839,559
