"gene_id","S1.ctr_1h.BR1","S2.trt_1h.BR1","S3.ctr_3h.BR1","S4.trt_3h.BR1","S5.ctr_1h.BR2","S6.trt_1h.BR2","S7.ctr_3h.BR2","S8.trt_3h.BR2","S9.ctr_1h.BR3","S10.trt_1h.BR3","S11.ctr_3h.BR3","S12.trt_3h.BR3"
"t145_t084_22250",127,27,43,281,92,969,40,101,279,408,39,131
"t145_t084_22260",102,61,72,420,71,1749,83,248,364,542,65,273
"t145_t084_22270",10185,21428,3976,158536,11375,507504,5700,58411,30449,117132,3280,55772
"t145_t084_22280",348,62,61,296,184,838,98,152,697,391,68,197
"t145_t084_22290",1581,163,387,3192,790,4347,615,927,2157,2744,350,1150
"t145_t084_22300",1154,116,373,3030,631,3724,609,710,1888,2457,296,926
"t145_t084_22310",943,137,299,3126,469,4149,543,685,1723,2944,227,855
"t145_t084_22320",1061,118,356,4635,425,4711,673,955,1739,3201,282,1245
"t145_t084_22330",605,83,143,2899,224,2643,325,562,710,1572,122,872
"t145_t084_22340",245,30,67,2181,123,1571,157,337,380,896,47,547
"t145_t084_22350",448,129,85,5212,104,3363,323,1235,454,2440,57,1293
"t145_t084_22360",244,73,91,3355,47,1607,246,994,220,1287,41,1160
"t145_t084_22370",162,66,213,3096,63,1198,421,990,181,998,139,1247
"t145_t084_22380",6443,743,5416,4482,2461,5618,12556,3243,14075,6364,3300,5756
"t145_t084_22390",1943,162,1016,1409,977,2227,1701,674,4368,1271,676,1035
"t145_t084_22400",3489,223,1719,2282,1420,3446,2584,1246,4509,1780,1121,1655
"t145_t084_22410",14321,3813,11580,26045,14440,34221,11851,18312,46540,23394,7763,21174
"t145_t084_22420",105160,122346,16244,656199,66450,1561199,36768,466037,323331,899654,17506,364608
"t145_t084_22430",27826,2367,11226,16801,23800,40589,10509,9196,63146,14265,8359,11804
"t145_t084_22440",539,32,582,402,412,814,577,212,935,418,378,305
"t145_t084_22450",1169,93,1187,1856,1401,2845,1369,1223,4291,1389,939,1308
"t145_t084_22460",70175,1195,16501,14917,79504,9013,19299,4472,142285,8361,10632,4580
"t145_t084_22470",1036,156,235,1395,980,4521,296,689,2733,1371,240,534
"t145_t084_22480",713,166,157,1415,449,3471,188,685,1582,1370,162,608
"t145_t084_22490",6886,1548,2262,11216,5700,40751,2400,6487,19623,16349,2342,6638
"t145_t084_22500",900,174,597,2055,807,3578,757,1566,2678,1810,495,1330
"t145_t084_22510",870,153,565,2088,676,3620,851,1731,2566,1797,586,1297
"t145_t084_22520",641,104,405,1259,501,2109,530,1116,1749,1079,308,920
"t145_t084_22530",298,79,215,725,314,1145,253,718,1054,688,157,555
"t145_t084_22540",258,53,56,126,131,586,72,90,615,219,50,76
"t145_t084_22550",1024,126,714,996,746,1731,899,543,2190,897,542,621
"t145_t084_22560",2491,607,1356,4025,2242,6953,1841,3066,5829,3535,1327,2803
"t145_t084_22570",5423,1558,3312,9871,4705,17676,4832,7515,15993,11504,2830,7642
"t145_t084_22580",1961,326,1127,2672,1729,6195,1219,1857,5164,2506,881,1823
"t145_t084_22590",824,203,546,1555,893,3815,689,1222,2517,1563,477,1010
"t145_t084_22600",196,76,332,811,212,990,361,683,613,494,213,448
"t145_t084_22610",10063,514,3500,2736,8623,8229,3904,2036,30221,6678,3315,2307
"t145_t084_22620",40,8,96,237,80,212,64,182,269,102,31,109
"t145_t084_22630",249,156,238,1081,558,1135,320,546,1483,603,97,497
"t145_t084_22640",2302,1413,2452,10323,3605,11163,4500,6775,11432,8385,1274,5602
"t145_t084_22650",2114,881,1914,6378,2799,6922,3464,4273,8907,4482,1045,3654
"t145_t084_22660",3963,1286,2437,9685,4097,15524,6106,5912,16892,9653,2012,5138
"t145_t084_22670",13182,1741,17615,18611,11613,25233,28373,14840,44232,17912,14831,13363
"t145_t084_22680",10665,1685,9012,7483,11614,22506,8458,6284,20834,12752,7063,8721
"t145_t084_22690",21363,3070,11106,27151,18610,75009,14710,13425,50442,37832,8143,16721
"t145_t084_22700",34501,5595,16766,44887,29666,132097,19565,22341,97726,65550,11480,25997
"t145_t084_22710",47011,10190,21624,71683,41326,206261,24571,35709,140528,94065,13838,39676
"t145_t084_22720",23889,7827,13632,57612,22941,144639,19678,32174,81117,70492,9821,33029
"t145_t084_22750",41901,1010,14340,5810,36929,14147,19627,5295,150511,8669,11511,5762
"t145_t084_22760",93389,14979,12048,38163,87966,265498,21219,28244,303879,128377,12943,21349
"t145_t084_22770",26530,5941,7842,29289,26730,100176,10371,20259,80984,54415,6845,18909
"t145_t084_22780",108612,23661,40815,159129,96374,390174,44099,103130,325573,199226,30180,98052
"t145_t084_22790",29695,8255,10954,53265,24915,127112,11862,30227,70784,44461,7247,30992
"t145_t084_22800",2508,4104,1444,45372,2956,73389,1670,25234,10094,26330,1325,22163
"t145_t084_22810",551,2043,245,17190,509,33310,296,8851,2594,10328,165,9250
"t145_t084_22820",1351,3525,340,29943,985,59259,690,14712,6621,15594,341,15632
"t145_t084_22830",22644,3471,19091,18041,21112,36438,16996,13973,59385,18057,12572,15959
"t145_t084_22840",1178,1968,633,12540,1130,26962,958,12919,3789,11021,565,8978
"t145_t084_22850",11516,1159,6550,12205,10118,21833,6612,9053,30881,5222,6266,6191
"t145_t084_22860",1549,281,2537,6826,1363,6900,3249,7963,4784,6514,2337,6615
"t145_t084_22870",140003,16074,92335,78978,149524,183136,100030,39465,517896,125117,55358,53706
"t145_t084_22880",114357,18728,63973,99440,117039,239425,83031,46108,424660,145890,40354,49057
"t145_t084_22890",37350,7721,18524,39716,36608,95492,19634,16459,113969,38972,9483,15610
"t145_t084_22900",8737,3230,5065,27210,8754,57585,6896,9397,25219,26815,3234,10282
"t145_t084_22910",40938,17251,22191,129523,47351,262509,26663,54435,131775,127824,12659,59862
"t145_t084_22920",38878,19175,19841,171285,44528,286879,27358,72892,131905,142388,11256,72594
"t145_t084_22930",20402,2794,30436,26228,43378,53468,20298,14691,33124,35256,19124,23357
"t145_t084_22940",3156,549,2056,4307,3283,7498,2023,2188,9955,3754,1506,2202
"t145_t084_22950",21559,4193,10573,22644,20858,62382,11006,11426,64915,30500,8694,13224
"t145_t084_22960",36710,5066,21175,26558,38704,88976,19763,14721,112921,49606,16912,19605
"t145_t084_22970",15069,1449,6353,7545,13814,25277,8581,4115,39963,15689,6231,5698
"t145_t084_22980",25738,3166,15621,23491,23861,57854,22437,16268,71933,46699,15829,17295
"t145_t084_22990",86,27,33,277,150,459,79,83,353,183,26,72
"t145_t084_23000",401,113,117,875,369,2278,175,379,1222,731,114,353
"t145_t084_23010",738,242,273,1681,569,3683,278,820,1518,1228,206,902
"t145_t084_23020",321697,124805,268673,633638,497466,2300288,166678,182574,409819,522670,138949,688480
"t145_t084_23030",348,72,382,718,464,1729,205,438,1425,639,251,390
"t145_t084_23040",1486,212,1516,1682,2160,3423,1104,1014,4447,1726,716,1703
"t145_t084_23050",2354,354,2281,3236,2752,6287,1519,2538,8781,2319,1353,1653
"t145_t084_23060",60,20,593,884,116,578,209,647,343,158,337,386
"t145_t084_23070",631,117,8816,8401,555,2582,2985,6852,1707,1045,4242,3840
"t145_t084_23080",314,87,4306,3708,267,1257,1543,3425,724,511,2324,2094
"t145_t084_23090",3526,492,1631,3657,3902,10209,2247,1974,10450,2793,1287,2110
"t145_t084_23100",987,494,1067,4623,1043,8750,1395,3482,3038,3700,906,3442
"t145_t084_23110",1185,326,574,1966,1119,8680,541,933,2781,2718,521,1195
"t145_t084_23120",84,20,150,144,93,233,126,65,412,136,71,87
"t145_t084_23130",5385,3754,2209,21057,4104,62959,2650,8979,14126,13191,1503,8366
"t145_t084_23140",8231,1456,2618,8130,6420,20083,3293,3581,22643,7964,1878,3679
"t145_t084_23150",1555,815,967,9520,2099,22193,1300,3876,5487,5845,708,4130
"t145_t084_23160",2007,1408,1321,19398,1815,35467,2658,7811,8051,10210,1154,7640
"t145_t084_23170",10057,1218,5675,9679,11109,20042,9535,8056,29941,12730,7334,10130
"t145_t084_23180",1568,246,763,2274,1461,4566,967,1057,5084,2319,509,999
"t145_t084_23190",1423,839,2326,11211,2103,29339,2332,3760,3956,7095,1560,5320
"t145_t084_23200",656,6034,149,60782,451,48427,540,19081,4363,30466,193,21206
"t145_t084_23210",345,3842,92,30375,235,30642,144,8705,2313,15756,92,9054
"t145_t084_23220",1490,11504,603,97842,909,84518,663,27983,5809,66061,481,34560
"t145_t084_23230",362,2873,350,25768,309,17510,306,7354,1372,19358,226,12427
"t145_t084_23240",326,2386,295,18200,232,12820,314,5460,801,17592,209,9223
"t145_t084_23250",3177,6087,1003,33021,2768,50314,1614,10368,7171,38690,1034,19648
"t145_t084_23260",4259,630,342,10112,6466,12772,1325,1728,38965,10174,797,2142
"t145_t084_23270",1623,269,140,3121,1387,3876,281,497,16289,3081,181,712
"t145_t084_23280",3731,624,384,9073,2177,12781,911,1686,42231,11594,720,2229
"t145_t084_23290",2014,314,285,5357,1153,8150,576,937,21506,6272,526,1238
"t145_t084_23300",989,148,101,2108,525,3926,239,422,9053,2452,192,422
"t145_t084_23310",630,129,131,1530,363,2681,188,253,5154,1724,164,310
"t145_t084_23320",2005,268,274,4979,1056,9137,738,845,7414,6099,498,928
"t145_t084_23330",1744,366,428,3650,1379,8540,880,888,4820,4486,493,868
"t145_t084_23340",1319,217,472,2706,943,6130,694,841,2946,3536,485,947
"t145_t084_23350",16267,10735,7028,58000,15802,81721,25524,24293,89491,72272,4628,20381
"t145_t084_23360",356,83,461,1303,343,2281,359,850,714,863,263,742
"t145_t084_23370",25,13,32,170,50,390,27,116,63,200,13,79
"t145_t084_23380",6,10,7,168,27,322,17,87,66,98,9,64
"t145_t084_23390",3,20,19,339,10,434,13,191,29,280,17,112
"t145_t084_23400",87,101,36,973,84,2465,39,417,242,648,42,210
"t145_t084_23410",10599,3914,10059,35207,9955,58841,11080,26600,11952,22555,5843,23246
"t145_t084_23420",126,10,99,69,103,248,73,57,271,98,50,77
"t145_t084_23430",526,65,237,229,332,1053,219,169,1224,425,161,202
"t145_t084_23440",293,37,253,331,329,736,163,208,884,367,123,255
"t145_t084_23450",763,221,351,1800,581,4794,739,1113,1882,1675,364,974
"t145_t084_23460",927,211,504,935,570,2889,600,696,1773,1527,334,690
"t145_t084_23470",1296,402,734,2047,1163,6812,950,1197,3946,3120,644,1097
"t145_t084_23480",1068,112,305,536,916,1520,515,289,3079,660,264,451
"t145_t084_23490",748,68,287,456,560,1328,610,376,2444,864,386,450
"t145_t084_23500",526,67,389,484,519,1035,585,414,2152,794,365,571
"t145_t084_23510",2303,931,1420,7020,2232,18566,2229,3697,6041,8935,1216,3751
"t145_t084_23520",15112,7503,1686,23501,10600,111619,5348,14952,51683,22187,2333,6839
"t145_t084_23530",356,60,22,170,147,1040,21,141,577,356,31,90
"t145_t084_23540",757,114,32,456,223,2664,39,505,998,1282,20,283
"t145_t084_23550",755,168,151,1394,463,3705,168,1079,1248,1865,106,813
"t145_t084_23560",302,48,135,909,244,1859,119,631,833,1098,80,456
"t145_t084_23570",7552,1984,4333,20141,7920,37482,6628,12431,24944,14941,3509,11120
"t145_t084_23580",10206,2317,6840,18905,9963,36554,7757,12786,30834,16860,4716,11870
"t145_t084_23590",7386,1535,4999,12390,7533,23611,5626,8386,19293,12208,3609,8162
"t145_t084_23600",6542,20069,2699,123575,5167,293710,3991,59865,14421,70514,2489,25540
"t145_t084_23610",14606,5975,10984,32733,17561,73278,17074,19336,31023,34356,7951,18735
"t145_t084_23620",28027,12278,21408,125149,19775,268735,36648,102792,61932,139423,20008,89790
"t145_t084_23630",32202,8277,13057,81290,22880,178762,16124,49468,66768,76976,10386,48261
"t145_t084_23640",4757,1225,1254,13186,4001,33339,2118,5972,12586,15004,1351,3732
"t145_t084_23650",6234,2413,1554,20827,6296,59809,2465,7714,18977,20551,1364,4653
"t145_t084_23660",1885,288,844,2672,1616,5432,1416,1494,6093,2510,723,1463
"t145_t084_23670",1695,640,235,1916,1037,17085,576,1595,5726,4836,277,1210
"t145_t084_23680",4730,3610,1161,13744,3455,60825,1896,5520,9691,21356,1160,5828
"t145_t084_23690",5485,2271,2150,35734,2398,44860,2891,13821,12365,18169,1378,12345
"t145_t084_23700",115,50,150,648,154,1046,218,511,377,273,116,398
"t145_t084_23710",686,123,185,880,627,1664,275,792,3166,327,161,380
"t145_t084_23720",812,174,302,900,505,2294,333,876,3295,703,262,466
"t145_t084_23730",1234,186,381,1221,860,3245,412,918,4213,863,320,722
"t145_t084_23740",10065,538,5267,5363,8770,9585,7408,4105,27024,7270,4301,4230
"t145_t084_23750",7453,568,5639,6370,7868,9815,6711,4602,19321,5705,4323,4774
"t145_t084_23760",783852,98000,165820,844808,529524,1761924,287064,428960,2076312,1034031,169012,628455
"t145_t084_23770",3698,855,2324,8771,3036,15258,2735,4577,9982,6333,1705,3818
"t145_t084_23780",7825,2149,5273,17777,7806,30037,7085,9630,18797,13618,3487,9157
"t145_t084_23790",658,397,2405,5910,789,2724,2241,2997,1967,1713,1331,3925
"t145_t084_23800",134,42,646,360,208,495,750,373,475,363,547,334
"t145_t084_23810",1146,277,1872,3840,994,6729,2298,3186,2407,7426,1262,2501
"t145_t084_23820",2735,456,2465,4880,2624,10126,2181,3047,6299,6078,1341,2849
"t145_t084_23830",4177,568,2648,5532,4075,14924,2752,3332,8739,8033,1718,3535
"t145_t084_23840",1351,584,1117,4661,1153,8129,1618,2586,3914,3649,853,1907
"t145_t084_23850",3190,876,3191,6936,3467,11300,2883,4507,7728,5404,2073,4126
"t145_t084_23860",1164,793,395,12938,729,15116,405,6887,3134,4378,304,4379
"t145_t084_23870",6909,1584,4932,6646,5104,17402,6206,5815,17853,12340,4535,8382
"t145_t084_23880",4387,915,2953,3597,3887,12437,3159,2662,9973,7900,2869,4078
"t145_t084_23890",2549,366,315,2026,1403,7678,553,933,5095,2578,200,777
"t145_t084_23900",3281,632,1022,2960,2002,10537,1383,1530,6619,5382,874,2305
"t145_t084_23910",1241,226,405,1294,810,4119,529,680,2227,1519,399,951
"t145_t084_23920",3865,217,485,1715,2610,4230,569,960,8448,1920,391,921
"t145_t084_23930",853,89,443,1914,690,2688,433,1362,1337,1378,343,1280
"t145_t084_23940",6942,1639,2645,21266,4699,30625,3164,11255,13980,14336,1885,6783
"t145_t084_23950",19603,1261,2268,7534,15452,14509,3030,4465,34151,9849,1395,3347
"t145_t084_23960",14947,615,1477,3060,11282,8751,1973,1627,24759,5262,1019,1339
"t145_t084_23970",1118,1015,5019,9035,1346,4764,5215,5476,1720,4464,2954,7004
"t145_t084_23980",2523,367,2672,2048,2572,3818,3407,1428,6987,2440,2055,1878
"t145_t084_23990",39700,39517,19611,246408,43096,677662,25351,99016,129858,178364,11610,77268
"t145_t084_24000",350311,54165,135898,267410,355060,614027,142110,139082,1121038,291282,86261,155587
"t145_t084_24010",77420,22884,57151,147060,61503,394979,85694,65877,153938,191822,29351,89624
"t145_t084_24020",16,1,29,70,2,64,26,44,22,45,21,40
"t145_t084_24030",1551,872,1140,10469,1631,16006,2074,6572,5139,7651,921,5237
"t145_t084_24040",11930,49257,3708,266291,15174,720768,8086,112004,76531,171868,3105,128550
"t145_t084_24050",9765,5661,9268,47053,7389,73362,14001,26105,25299,36748,6244,22173
"t145_t084_24060",7192,2050,3939,12022,5379,29497,6250,6914,17132,17055,3240,7823
"t145_t084_24070",21456,6756,11633,57518,19139,134224,21137,27474,57002,56011,9764,31132
"t145_t084_24080",15485,5150,9365,46441,12759,92722,16250,29167,51857,33940,8663,23937
"t145_t084_24090",12322,3226,9520,26978,10987,57034,10332,18721,34926,24507,6701,16067
"t145_t084_24100",7025,1413,4770,11525,7234,31757,5448,7571,17719,13157,3737,7455
"t145_t084_24110",859,679,638,7590,867,13399,858,3661,3012,5324,548,3235
"t145_t084_24120",1397,778,1292,5806,1303,10553,1966,3581,3353,5430,1205,3566
"t145_t084_24130",4180,3591,2039,10064,7422,43294,1861,3830,4215,13304,913,5248
"t145_t084_24140",7237,1027,5408,4744,6708,14423,6280,3310,14116,7873,3513,4334
"t145_t084_24150",6976,1944,8092,22855,7223,22624,14492,18058,13001,15396,7034,12554
"t145_t084_24160",17514,834,9827,12613,15597,14735,14931,8565,48382,10471,7668,7640
"t145_t084_24170",747,145,700,1674,739,3357,856,1006,2307,1476,594,1047
"t145_t084_24180",259,30,25,86,210,483,60,52,684,125,20,74
"t145_t084_24190",720,92,113,349,329,887,210,219,1456,436,120,239
"t145_t084_24200",349,32,55,137,211,343,82,91,734,163,34,92
"t145_t084_24210",1404,38,119,484,712,1318,80,323,1601,525,110,357
"t145_t084_24220",2219,145,469,1702,1568,4380,445,910,3299,1687,364,1017
"t145_t084_24230",3166,358,984,3244,2750,9417,1284,1821,5815,4866,876,2068
"t145_t084_24240",1971,181,935,1643,1497,4723,1483,828,4877,1909,671,650
"t145_t084_24250",1647,216,1122,1699,1559,4955,1544,881,4946,1870,751,742
"t145_t084_24260",974,165,670,1139,863,3475,931,576,3160,1416,493,507
"t145_t084_24270",993,194,699,1752,778,4056,1145,804,2597,1503,546,651
"t145_t084_24280",1056,69,1009,674,634,1328,1338,646,1845,649,739,444
"t145_t084_24290",1902,215,2530,1975,1960,3627,3279,1604,5881,1787,1921,1239
"t145_t084_24300",1203,142,1020,1091,1057,2178,1452,758,2812,1124,824,714
"t145_t084_24310",956,1135,695,15990,1026,38266,1064,5160,2441,14623,551,4070
"t145_t084_24320",1007,1249,913,20166,1274,42574,1017,6021,3367,14560,611,4867
"t145_t084_24330",1112,420,906,5105,1433,11183,1141,3303,5265,5151,694,3706
"t145_t084_24340",4273,27545,1660,119109,5020,291821,2889,39152,37173,71012,1355,52579
"t145_t084_24350",236549,1752,134351,22664,329362,37530,192925,28083,798809,107202,146152,78048
"t145_t084_24360",2061,35,1476,741,3261,1172,1458,581,6291,1872,1210,1130
"t145_t084_24370",46118,4318,18620,36290,38676,94023,18710,20771,98142,54459,13446,29237
"t145_t084_24380",15556,560,9270,4407,46473,11358,20175,3479,102622,10489,12591,7289
"t145_t084_24390",40,6,26,81,89,132,47,20,226,42,27,34
"t145_t084_24400",235,54,188,447,367,950,241,211,1220,417,106,245
"t145_t084_24410",361,40,186,471,434,1027,218,250,1203,592,139,261
"t145_t084_24420",359,85,232,770,302,1265,279,481,1082,753,198,430
"t145_t084_24430",1455,262,1013,3022,1434,5089,1177,1950,4451,2050,812,1861
"t145_t084_24440",5746,4267,2139,28626,6203,59973,3464,14724,16039,26102,1483,15365
"t145_t084_24450",4694,3490,2223,19388,4285,52496,2538,9695,12849,25076,1226,11887
"t145_t084_24460",860,612,747,2972,934,13508,742,1493,2523,4275,447,1594
"t145_t084_24470",7501,6166,4427,38510,7294,145127,6343,19268,21539,38927,3432,15432
"t145_t084_24480",904,3901,3041,42878,2430,154720,7745,19676,922,72519,4116,28332
"t145_t084_24490",1037,676,577,3991,846,12782,969,2084,2760,4947,426,1656
"t145_t084_24500",8545,2621,4801,13436,12506,35097,8527,5148,45847,19795,2637,6229
"t145_t084_24510",3304,1150,2634,11884,3473,14473,3541,7091,11299,6120,1785,5817
"t145_t084_24520",2510,1265,6739,29529,1392,20245,2773,18066,3897,5970,2651,11901
"t145_t084_24530",24,21,15,279,21,659,36,74,86,276,26,83
"t145_t084_24540",869,197,321,1493,861,4870,351,627,2598,1597,237,496
"t145_t084_24550",153,14,124,270,217,489,136,100,418,411,86,105
"t145_t084_24560",10505,1153,7364,9036,8010,28207,11914,4857,19055,9869,4373,6432
"t145_t084_24570",7964,5489,3198,31139,10149,123619,5852,12380,23574,19859,2671,11772
"t145_t084_24580",46806,3325,22161,22869,43917,48117,20046,13513,105849,35400,12330,15800
"t145_t084_24590",25497,3161,13647,21359,25594,56613,17760,12604,76416,26255,9906,13910
"t145_t084_24600",2943,100,1035,1194,3389,2679,1256,1095,9877,3747,1175,1953
"t145_t084_24610",32822,32156,117287,209654,61077,300961,71013,93917,25451,37006,38595,62392
"t145_t084_24620",5981,2650,2452,8556,6251,32937,3338,4619,17602,11706,1911,5285
"t145_t084_24630",154,27,231,275,180,549,107,214,690,255,98,105
"t145_t084_24640",915,496,855,6258,866,13029,708,2710,2992,3470,409,1459
"t145_t084_24650",4291,1899,4083,18998,5106,56722,2700,8377,13297,13972,1838,5345
"t145_t084_24660",86198,6928,39552,25630,71257,64823,46832,11550,194048,27086,18788,12864
"t145_t084_24670",4907,4923,1949,48952,4276,105294,3414,22499,14158,33771,1671,15652
"t145_t084_24680",3438,2718,1280,22403,2939,58704,1439,10512,9343,14487,826,8225
"t145_t084_24690",27013,15745,9743,104406,26330,332668,15455,46201,69059,102524,7333,42670
"t145_t084_24700",3278,1181,693,5848,2676,20329,1631,2130,11202,6477,732,1765
"t145_t084_24710",221,58,98,396,238,866,156,266,617,385,95,213
"t145_t084_24720",4448,278,3052,4049,4610,11122,2868,2486,13604,4964,2296,3171
"t145_t084_24730",3299,369,2639,3691,2826,6883,2955,2538,8808,4094,1992,2674
"t145_t084_24740",11760,1917,4777,11746,11848,30671,8011,6625,37227,13005,4410,6961
"t145_t084_24750",780,289,997,3421,699,3919,1793,1941,3078,1462,798,2228
"t145_t084_24760",1839,870,1365,8990,1786,15352,1761,10824,4395,4768,879,9313
"t145_t084_24770",23948,9261,18501,45230,27938,119456,32196,33344,69993,48338,14622,33321
"t145_t084_24780",607,231,204,793,591,2287,286,356,2447,421,167,476
"t145_t084_24790",419,150,130,351,480,1409,168,146,1189,276,78,203
"t145_t084_24800",1800,191,1409,2008,1840,3479,1349,1563,4877,2248,1055,1651
"t145_t084_24810",2225,314,635,2596,1972,5755,782,883,5517,2960,435,994
"t145_t084_24820",3098,1005,2156,7581,4106,18884,3289,3809,10878,10659,1580,4106
"t145_t084_24830",2535,1171,679,10439,3284,24899,888,3618,10526,9224,643,4566
"t145_t084_24840",186,154,762,1358,511,2253,749,1100,361,1576,511,946
