"gene_id","WT_T6_Rep1_S62","WT_T6_Rep2_S63","WT_T6_Rep3_S64","walR_T6_Rep1_S71","walR_T6_Rep2_S72","walR_T6_Rep3_S73","tunR_T6_Rep1_S80","tunR_T6_Rep2_S81","tunR_T6_Rep3_S82"
"SA_RS02325",90,15,625.5,33,422.5,713.5,581,192.5,880.5
"SA_RS02330",89,18,583.5,22,423,612,591,191,746.5
"SA_RS02335",22,0,122,1,92,131,149,66,183
"SA_RS02340",156,23,1135,14,303,705,727,443,1011
"SA_RS15060",1384,611,4804,72,1536,3636,2228,3753,5579
"SA_RS14495",1265,251,8047,17,2151,7430,4398,4024,12606
"SA_RS15065",4961.5,214.5,28659,15.5,8014.5,34878.5,17734,16222.5,58799.5
"SA_RS15070",7816.5,1310.5,37320,166.5,11063.5,37837.5,19611,29817.5,63687.5
"SA_RS02350",395.5,28,3151,103.5,2557,2846.5,2507,1664.5,1977.5
"SA_RS02355",1959.5,343,11003,723.5,5703,6097.5,9394,6073.5,7425.5
"SA_RS02360",541,28,2937,43,1576,1492,2666,1314,2125
"SA_RS14500",93.5,13.5,1040.5,24,542.5,560.5,796,252,832
"SA_RS02370",481,31.5,2202.5,32,1440.5,1583,2489.5,1200.5,2241
"SA_RS02375",322.5,44,1729,58,1108,1191.5,1870.5,786.5,1775
"SA_RS02380",36,4,238,8,105,152,151,76,178
"SA_RS02385",623.5,72,3021.5,81,2827,3323,2183.5,1349.5,2608
"SA_RS02390",1191.5,162,6531.5,246,5095,6202,4611.5,3279.5,5190
"SA_RS02395",192.5,24,1319,41,888.5,1326.5,1162,437,1502.5
"SA_RS02400",265,17,1191.5,24,838,1263.5,958.5,845.5,1367.5
"SA_RS02405",1004.5,137,4262.5,172,2794.5,4489,3654.5,3275.5,6019
"SA_RS02410",1576,368,7512,155,2558,2533,29400,17622,40449
"SA_RS02415",54,14,392,15,267,293,413,88,392
"SA_RS02420",122.5,20.5,568,24.5,382,373,509,313,558.5
"SA_RS02425",124.5,18.5,751,49.5,488,496,595,359,665.5
"SA_RS02430",138,18,1432.5,22,701,1019.5,1009.5,306.5,1002
"SA_RS02435",254,39,1810.5,48,1105,1647.5,1149.5,564.5,1331
"SA_RS02440",32,8,226,14,104,182,125,78,234
"SA_RS02445",444,82,2779,78.5,1584,2836.5,1620.5,776,2481.5
"SA_RS02450",142,34,1380,31.5,604,1388.5,592.5,275,1068.5
"SA_RS02460",244,105,2567,55,663,972,1179,1723,3026
"SA_RS02465",170,74.5,1607.5,21,462,717.5,705,865.5,1234
"SA_RS02470",92,32.5,698.5,27,259,339.5,434,390.5,482
"SA_RS02475",7,1,20,0,11,13,26,11,18
"SA_RS02480",70,12,736,0,385,514,612,168,767
"SA_RS02485",1850,221,8487,384,6077,7178,8397,4351,9016
"SA_RS02490",427,152.5,3077.5,191.5,2180.5,2403.5,2768.5,714,3333.5
"SA_RS02495",641,68.5,4035.5,116.5,2763.5,2700.5,3171.5,1427,3553.5
"SA_RS02500",3,0,20,0,5,5,18,4,10
"SA_RS02530",119.5,7,942.5,13,649.5,688,763,381,937.5
"SA_RS02535",207.5,14,1224.5,40,868,1014.5,1133.5,538.5,1158
"SA_RS02540",1711,542,5923,542,5019.5,4758.5,6610.5,5075.5,5803.5
"SA_RS02550",559.5,71.5,3819,78,2525,3174,3495,1536.5,3976.5
"SA_RS02555",437.5,39.5,3532,68.5,2559,2663.5,3266.5,1087.5,3400.5
"SA_RS02560",93,19,917,21.5,516,592.5,724.5,164,662
"SA_RS02565",162.5,17.5,888,38,616,712,865,319.5,850.5
"SA_RS02570",83.5,15.5,465.5,18,366.5,483,620,180,590
"SA_RS02575",131,36,1031.5,96,591.5,690,1020,462.5,1006.5
"SA_RS02585",2380,220,11891.5,392.5,8346,9418,11967,5828.5,14022.5
"SA_RS02590",762,116,5062.5,194.5,3473,3572,4277,1658.5,5190.5
"SA_RS02595",355,61,1755.5,83,1474.5,1372,1844.5,980,1631.5
"SA_RS02600",569,86,2500.5,127,1964.5,2015,2971.5,1246,2646.5
"SA_RS02605",2193,317,14076,642,8603,9942,9474,5766,10273
"SA_RS02610",1572.5,171.5,6028.5,237.5,4761,4469.5,6123,4167.5,6154.5
"SA_RS02615",836,197,8632.5,307.5,5795.5,6768.5,5992.5,1948.5,7225
"SA_RS02620",724.5,80.5,9559,140,6103.5,9579,5358.5,1682,9624.5
"SA_RS02625",1023,303,9402,402,5436,7516,4053,2326,7364
"SA_RS02630",3,0,115,1,32.5,45,22.5,4.5,23.5
"SA_RS02635",1483,505,6449,746,5146.5,4310,5428.5,3800.5,5584.5
"SA_RS02640",3245,635,12536,1290,11067,9841,14492,10048,14058
"SA_RS02650",2937,555,14255,744,11111,10912,15869,6453,14615
"SA_RS02655",185.5,32,1693,37,966.5,1230,1155,411,1513
"SA_RS02660",1174,207,8621.5,264,5479.5,6497,6665,2777.5,7357.5
"SA_RS02665",390.5,52.5,2975.5,66.5,1580,2216,1830,1156,2522.5
"SA_RS02670",626.5,106.5,3889.5,130,2326,2945.5,2529.5,1900,3694.5
"SA_RS02675",281.5,70.5,1697.5,101,1003.5,1223,1263.5,699.5,1900
"SA_RS02680",115,64.5,1668,46.5,855.5,1259.5,1179,335,1717.5
"SA_RS02685",478,142,4373,127,2595,3060,3777,1133,4123
"SA_RS02690",296,60,2375,102.5,1952.5,1848,2143,866.5,2031
"SA_RS02695",293,37,2147,43.5,1814.5,1665,2104,1042.5,1794
"SA_RS02700",4855,1214,36218,1603,23429,27075,30317,10500,35167
"SA_RS02705",584,137,2277,167,1385,1337,2009,1475,1860
"SA_RS02710",2227,539,18685,670,12886,13885,11110,6475,17270
"SA_RS02715",186,22,1274.5,28.5,922.5,920,1077,442,1381.5
"SA_RS02720",148.5,21,670,41.5,542,515,734.5,411,684.5
"SA_RS02725",244.5,19,1193.5,30,958.5,868,940.5,639,1078
"SA_RS02730",121,21,1164,22,830,904,1139,251,1188
"SA_RS02735",3445,381,13950,571,11282,11444,13430,9869,13416
"SA_RS02805",12,0,353,4,154,248,276,45,352
"SA_RS02810",1021.5,131,3273,255.5,2836.5,2297.5,3591,2692,4170
"SA_RS02815",612.5,87,2796,114.5,2449.5,1979.5,2997,1489,3381
"SA_RS02820",501,88,6086,76,3444,3383,5792,2064,6440
"SA_RS02825",226.5,19,1728,53.5,997.5,1348.5,1611.5,463.5,1767.5
"SA_RS02830",386,85.5,2194,102,1379,1753.5,2025,836,2519
"SA_RS02835",507,69,3536.5,85.5,2073.5,2806.5,3602,1098,4014.5
"SA_RS02840",2165.5,382.5,12859.5,499,7842,9011.5,11539.5,5153.5,13482
"SA_RS02850",664,122,4732.5,120.5,3017.5,3382,4338,1636,5461.5
"SA_RS02855",455,45,3102.5,43.5,2032.5,2258,2829,1277,2878.5
"SA_RS02860",1659,278,10062,400,7452,8692,8641,4806,10501
"SA_RS02865",335,97,2604,72.5,1493,2327,1751,944,3520
"SA_RS02870",707.5,176,8052,162,4160,7142,4210,2777,9657.5
"SA_RS02875",254,51,3818.5,81.5,2251,4154.5,2399.5,884.5,6020.5
"SA_RS02880",425,138,5960,165.5,2862,5564.5,2765,1697.5,8154.5
"SA_RS02885",606.5,162,5517.5,174.5,3123,5666,2815.5,2573,8268.5
"SA_RS02890",172,29,4456,22,1897,3815,1533,756,4781
"SA_RS14515",219,64,2241,96,1336,1966,1736,372,2607
"SA_RS02895",129.5,34.5,3808.5,20.5,2121,3529,2975,245.5,4312
"SA_RS02900",653.5,256.5,10767.5,427.5,6142,9992,8656,1946.5,13951
"SA_RS02905",4355,1030,19805,1794,19859,17478,18313,13789,19129
"SA_RS02910",3091,630,20238,1492,15998,16558,15435,7916,18517
"SA_RS02915",2144,185,11660.5,250.5,9167,9674,12685,3830,12015.5
"SA_RS02920",441,112,6765.5,221.5,4420,4943,6534,873,6570.5
"SA_RS02925",276,41,1768,148,1209,1266,1447,721,1744
"SA_RS02930",8794,1367,51245,2385,37027,40310,39088,22876,49378
"SA_RS02935",6043,1292,44614,2230,33222,35392,32277,15890,45494
"SA_RS02940",1134,42,6908,82,5305,6308,7176,1716,8375
"SA_RS02945",6142,1235,38981,2033,32853,31993,32980,21043,37532
"SA_RS02950",8247,1397,41427,3133,37075,33924,34648,22797,40448
"SA_RS02955",20024,3615,112272,6551,92145,89080,95516,51113,107003
"SA_RS02960",26723,7982,143396,12523,112518,103078,124651,68601,130458
"SA_RS02965",256,43,1827,35,1125,1309,1258,688,1679
"SA_RS02970",958,241,8870,197,3226,4378,5327,3376,9098
"SA_RS02975",8283,1252,43778,1316,25228,34359,34077,19087,44357
"SA_RS02980",123,54,1711,18,356,699,670,746,1741
"SA_RS02985",1374,505,14861,181,2683,4907,5328,8322,16432
"SA_RS02990",1219,128,7676,183,5008,6186,6177,3008,8509
"SA_RS02995",247,31,2215,37,1195,1509,1437,701,2109
"SA_RS03000",329.5,22,1615,48,1196,1443.5,1476,542,1477
"SA_RS03005",11.5,4,569,3,330,393.5,348,36,293
"SA_RS03010",48,17,781,17,614,659,571,151,679
"SA_RS03015",282,88.5,2165,89,1570,2112,1583,740,2421
"SA_RS03020",305,32.5,2341,120,1516,1684,1491,1024,2356
"SA_RS03025",265,58,1101,165,1009,1182,1393,605,1295
"SA_RS03030",2138,544,12676,849,9744,8031,16939,5516,13869
"SA_RS03035",425,156,2796,314,3070,3421,2801,941,2311
"SA_RS03040",330,47,3069,105,1909,1951,2760,1065,3217
"SA_RS03045",433,47,4167,31,2751,3275,3679,1247,3957
"SA_RS03050",669.5,136,5660,189,3201,3569,4830.5,2038.5,5734.5
"SA_RS03055",676.5,115,3917.5,104,2321.5,2900.5,3654,1884,4315.5
"SA_RS03060",827,71,4432.5,72,2860.5,3274.5,4429.5,2016.5,5243
"SA_RS03065",150,17,1005,30,581,600,917,376,963
"SA_RS03070",806,304.5,5525.5,449.5,4434.5,5322,4003.5,1679.5,4910
"SA_RS03075",1499,150.5,5505.5,318.5,4615.5,5000,3887.5,3311.5,4550
"SA_RS03080",168,8,605,36,518,442,576,373,644
"SA_RS03085",286,10,1750,73,1681,2508,1128,633,1037
"SA_RS03090",124,12,654.5,24.5,433.5,554.5,549,382,542.5
"SA_RS03095",117.5,42,747.5,35.5,519.5,677.5,747,359.5,774.5
"SA_RS03100",57.5,6,224.5,19,201.5,208.5,193.5,132,281.5
"SA_RS03105",56,8,241.5,10,158.5,167.5,169.5,110.5,258.5
"SA_RS03110",50,3,1289,8,1326,1539,866,181,1161
"SA_RS03115",767,152,3730,196,2910,2916,3339,1597,3309
"SA_RS03120",320,42.5,1652,122.5,1547.5,1501,1407,775.5,1292
"SA_RS03125",298,84.5,1453,119.5,1436.5,1566,1287,653.5,1299
"SA_RS03130",181,26,1234,46,1118,1079,962,580,908
"SA_RS03135",1218,246,10378,428,8844,11221,4617,4484,10278
"SA_RS03140",48,10,557,12,342,508.5,487,131,499.5
"SA_RS03145",118,16,1050,28,669,746.5,619,426,700.5
"SA_RS03150",1414,161,6562,167,5004,5057,6694,3476,7263
"SA_RS03155",2141.5,473,10185.5,707.5,8588,7266.5,9312.5,4739,9146.5
"SA_RS03160",2155.5,249,10950.5,498.5,9176,8454.5,11022.5,5174,10683.5
"SA_RS03165",504.5,136,3470,173,3066,4110.5,2650,1381,4559
"SA_RS03170",434,117,3359,168.5,2799,3568,2437.5,1281.5,3511
"SA_RS03175",295.5,45,3712,111.5,2896,3339.5,2554.5,978.5,3719
"SA_RS03180",32,10,313,9,172,235,193,50,250
"SA_RS03185",58.5,12,268,4,255.5,245,236.5,95,239
"SA_RS03190",11.5,0,55,4,62.5,69,88.5,41,86
"SA_RS03195",0,0,0,0,0,0,0,1,0
"SA_RS03200",179,35,938,78,793,1113,949,515.5,1488
"SA_RS03205",45,4,370.5,6,208.5,370,357,100.5,333
"SA_RS03210",8,2,351.5,0,175.5,318,169,20,280
"SA_RS03215",13,0,200,0,115,204,120,19,165
"SA_RS03220",380,76,2037,115,1709,1970,1584,938,2252
"SA_RS03230",830,484,3688,422,1590,1900,2120,4155,4172
"SA_RS03235",49.5,6,1011,18,498,741,656,179,1073
"SA_RS03240",767,91,6205.5,115,3392,4102.5,4387.5,1941,6097.5
"SA_RS03245",398.5,82,2921.5,77,1304,1574.5,1860.5,928,2402.5
"SA_RS03250",2098,246,6970,374,6077,3691,14263,2608,6920
"SA_RS03255",3,0,8,0,12,5,10,0,2
"SA_RS03260",151.5,64.5,894,29,594.5,836.5,775,355,1168.5
"SA_RS03265",604.5,114.5,4795,130,2984.5,3576.5,3622,1267,4688.5
"SA_RS03270",50,8,230,2,133,138,221,123,199
"SA_RS03275",329,73,1959,84,1321,1642,1962,650,2190
"SA_RS03280",281,42,1451,65,1069,1170,1246,635,1587
"SA_RS03285",113.5,16,1231,49.5,863,951.5,1032.5,323,1100
"SA_RS03290",246.5,28,1818,26.5,1259,1398.5,1693.5,567,1691
"SA_RS03295",4294,724,16891,1452,10928,11406,5234,4659,6038
"SA_RS03300",221,10,2694,10,1445,2126,1496,443,1451
"SA_RS03305",394,22,3182,74,2725,3300,1198,1020,3011
"SA_RS03310",250,102,4260,50,1759,2936,1882,495,3187
"SA_RS03315",43,10,438,4,251,336,228,121,367
"SA_RS03320",2,0,16,0,15,9,8.5,4,13
"SA_RS03325",5,8,16,0,12,21,24.5,12,13
"SA_RS03330",81,6,366,34,420,564.5,165.5,95,458.5
"SA_RS03335",177,12,1275.5,23,1165.5,1669,627.5,433.5,1225
"SA_RS03340",33,0,328.5,4,247.5,293.5,173.5,77.5,306.5
"SA_RS03345",26,0,202.5,2,160.5,249.5,137.5,31,208.5
"SA_RS03350",101,0,1069.5,28,804.5,983.5,723.5,213,844
"SA_RS03355",8,0,267.5,0,222.5,261,178,29,121.5
"SA_RS03360",27,0,244.5,6,183,252.5,175.5,64.5,146.5
"SA_RS03365",22,2,288,8,189.5,243.5,275,38.5,246.5
"SA_RS03370",653,100,4819,126,2885,3333,3949,1580,5816
"SA_RS03375",14,0,148,0,61,79,165,44,153
"SA_RS03380",10175.5,5236.5,111435,5680.5,66821.5,84047,66856.5,35379.5,126716.5
"SA_RS03385",6443,603.5,88253,780.5,54975.5,65788.5,55465.5,28592.5,94489
"SA_RS03390",15505.5,2495,129109,3162,73936,89872.5,69342,59531,143024.5
"SA_RS03395",332,55,4935,91,3158,4187,3512,926,5048
"SA_RS03400",42,8,361,18,215,282,277,162,317
"SA_RS03405",251,39,1827,83,1271,1410,1300,676,1718
"SA_RS03410",691,127,4882,106,2746,3479,3915,1998,4565
"SA_RS03415",417,42,3652,47,2724,2671,2579,1133,2634
"SA_RS03420",422,77,2647.5,96.5,2012,2015,2316,1004,2610.5
"SA_RS03425",867,147,3291.5,242.5,2646,2719,3298,1989,3040.5
"SA_RS03430",277,77,1000,101,801,759,1048,749,907
"SA_RS03435",304,90,2282,114,1489,1927,1399,783,1713
"SA_RS03440",2765,565,24925,305,9854,17652,13991,8310,27149
"SA_RS03445",1210,135,6638,273,5407,4485,6756,3718,5979
"SA_RS03450",121,15,3995,14,1092,1822,479,699,465
"SA_RS03455",204,26,1489,29,980,1248,1241,353,1742
"SA_RS03460",117,43,2036,40,1221,2819.5,566,769,2336.5
"SA_RS03465",32.5,8,835,6,520,999.5,220.5,245.5,884.5
"SA_RS03470",119.5,18,1255,24,911,1354,464.5,508.5,1265
"SA_RS03475",93,36,1387.5,12,220.5,462,525,490,1777.5
"SA_RS03480",149.5,76.5,1098.5,24,188,353.5,368.5,724.5,1203
"SA_RS03485",60.5,17.5,633,2,96.5,201.5,260.5,311.5,577.5
"SA_RS03490",1691,224,7156,281,4251,5297,4985,3374,6344
"SA_RS03495",398,68,2436,155,3326,3091,1255,683,1334
"SA_RS03500",68,8,1037,22,610,1028,517,132,671
"SA_RS03510",92,7,968,13,464,677,786,291,862
"SA_RS03515",401,83,2802,76,1845,1884,1935,1158,2793
"SA_RS03520",195,31,1701.5,24.5,1201,1525,1377,522,1802
"SA_RS03525",57,22,671.5,14.5,443,572,482.5,178,573
"SA_RS03530",259,66,1624,56,1088,1302,1485.5,575,1561
"SA_RS03535",354,62,1921,74,1176,1168.5,1453,948,1676.5
"SA_RS03540",507,35,3241,42,1634,2061.5,2896,882,3006.5
"SA_RS03545",126.5,15,2349.5,20,1632.5,1847.5,2650,324,1948.5
"SA_RS03550",642.5,137,3785.5,234,3430.5,2628.5,3828,2144,2950.5
"SA_RS03555",881,164,5854,191,2820,2845,7547,4941,9240
"SA_RS03560",111,8,970,13,478,524,490,222,581
"SA_RS03565",246,56,1729,46,914,1328,1153,648,1409
"SA_RS03570",74,32,1212,24,923,976,1042,228,1050
"SA_RS03575",1229.5,169,6650,218,4045.5,4410.5,6313.5,2920.5,7062.5
"SA_RS03580",546.5,79,3720,174,2362.5,2193.5,3223.5,1883.5,3309.5
"SA_RS03585",0,0,4,0,2,5,7,0,6
"SA_RS03590",201,50,1842,47,1095,1686,1721,510,2495
"SA_RS03595",282,61,3669,88,2033,3129,2993,714,4031
"SA_RS03600",270,13,2560,41,1371,1653,2036,675,2662.5
"SA_RS03605",40,4,669,7,387,375,430,116,646.5
"SA_RS03610",58,4,572,14,274,494,498,141,635
"SA_RS03615",13,4,121,2,117,139,87,48,160
"SA_RS03620",106,121,1166,147,703,1141,1289,242,1391
"SA_RS03625",265,80,1710,110,1335,1776,1079,731,2046
"SA_RS03630",58,2,668,6,382,466,413,189,542
"SA_RS03635",177.5,21.5,1460.5,45,1414,1448.5,804.5,525.5,1354.5
"SA_RS03640",146,23.5,1249.5,23,1647,1616.5,870,335.5,1487.5
"SA_RS03645",277.5,155,2135,281,2314,3306,1610.5,624,3086
"SA_RS03650",292,12,2124,31,1928,1860,1964,690,1852
"SA_RS03655",383.5,38.5,2951.5,52,1614,2079.5,2385.5,927.5,2878
"SA_RS03660",481.5,33.5,2807.5,45,1787,1946.5,2859.5,970.5,2436
"SA_RS03665",1101,146,10837,316,8388,8878,7918,2653,8487
"SA_RS03670",115,6,1045,12,592,767,1073,345,994
"SA_RS03675",918.5,123.5,3054,118,2304,2451,2945.5,2406,2834.5
"SA_RS03680",20.5,0.5,258,0,129,141,122.5,51,93.5
"SA_RS03685",370,19,1589,55,1225,1220,1913,766,1982
"SA_RS03690",843,57,3479,132,2799,3000,3631,2878,3785
"SA_RS03695",26.5,5,291,7,226.5,206,209,106,246.5
"SA_RS03700",45.5,7,591,3,289.5,425,361,109,461.5
"SA_RS03705",87,17,772,16,345,472,528,156,734
"SA_RS03710",118,0,802,6,561,793,650,250,835
"SA_RS03715",134,10,1408,12,615,779,3585,1336,5292
"SA_RS03720",136,12,313,14,264,298,360,249,313
"SA_RS03725",588.5,245,8705,34,980,2139.5,3393,1782,5509
"SA_RS03730",3517.5,923,13821,167,2082,4331,7269.5,10730,10846.5
"SA_RS03735",4871,2288,27151,463,5142,9051.5,16653.5,11796,17456.5
"SA_RS03745",1128,161,4494,260,3371,3307,5126,2724,4769
"SA_RS03750",1182,171,7934,200,4969,5658,6008,2828,6536
"SA_RS03755",133,47,1659,37,1258,1914,809,338,1881
"SA_RS03760",205,36,2086,48,1558,2282,1000,584,1775
"SA_RS03765",1555.5,235,9376,197.5,3992,5491,13470.5,5268.5,17570
"SA_RS03770",670,283.5,6335.5,186.5,3039.5,4142.5,11789,2275.5,15008.5
"SA_RS03775",221.5,39.5,2329.5,36,723.5,927.5,3056.5,957,3858.5
"SA_RS03780",159,10,1727,26,554,828,2242,432,4439
"SA_RS03785",38,0,814,12,260,469,473,73,480
"SA_RS03790",187,42,1088,28,385,376,1030,424,1500.5
"SA_RS03795",85.5,23.5,601,6,176,231.5,608.5,165,1014.5
"SA_RS03800",260.5,38.5,868,8,330,282.5,965.5,467,1414
"SA_RS03805",32,2.5,217.5,2,134.5,142,144.5,100.5,245.5
"SA_RS03810",160,27.5,823,38,544.5,618.5,809.5,392.5,946
"SA_RS03815",117,21,666.5,21,540,563.5,656,374,844.5
"SA_RS03820",23,10,305,3,189,181,252,84,251
"SA_RS03825",248.5,24,1740,29,1341.5,1467.5,1978.5,544,1990.5
"SA_RS03830",415.5,32,2596,77,1807.5,1930.5,2392.5,851,2475.5
"SA_RS03835",3790,431,33162,537,20597,24330,21237,6914,22516
"SA_RS03845",441.5,151,4726.5,155,2443,3541,2889.5,1481.5,4177.5
"SA_RS03850",507.5,63,4456.5,129,2716,3222,3179.5,1434.5,4017.5
"SA_RS03855",504,135.5,3101,210,2247.5,2814,2490,1324.5,3006.5
"SA_RS03860",431,67.5,4200,98,2826.5,3923,3732,1074.5,4206.5
"SA_RS03865",361,38,1815,65,1227,1650,1970,836,2280
"SA_RS03870",173,32,1608,61,915,1214,1106,444,1493
"SA_RS03880",161,45,1874,69,1365,2152,572,520,2127
"SA_RS03885",0,0,29,0,7,19,13,2,20
"SA_RS03890",2111,195,12407,341,8461,7480,14020,5544,12647
"SA_RS03895",71.5,6,895,10,721,829,920.5,221.5,946
"SA_RS03900",158.5,4,1678,24,1124,1342,1364.5,335.5,1669
"SA_RS03905",563.5,75,4604,81,3964.5,5111,3083.5,1065,4084.5
"SA_RS03910",2498.5,341,23264,625,16852.5,22500,12816.5,5994,19104.5
"SA_RS03915",1583,201,14805,282,10280,13541,8709,3223,13283
"SA_RS03920",0,0,10,0,4,8.5,5.5,0,2
"SA_RS03925",8,6,361,2,297.5,610,47.5,92,371
"SA_RS03930",7.5,11,237,0,144.5,331.5,53,84,191.5
"SA_RS03935",13.5,6,365,4,258,459,61,63,310.5
"SA_RS03940",40,4,1144,26,900,1466,337,370,1120
"SA_RS03945",180,7.5,1142.5,9.5,913,986.5,1051.5,481,1182
"SA_RS03950",222,65.5,2350.5,58.5,1658,1756.5,1925.5,481,2164
"SA_RS03955",24,0,419,2,172,257,265,67,281
"SA_RS03960",44,59,1253,51,595,870,1031,181,1246
"SA_RS03965",165,20,835,26,550,746,598,406,839
"SA_RS03970",1102,159,3145,194,2324,2582,3520,2887,3244
"SA_RS03975",782.5,243.5,4897.5,223.5,2992,3416,4524.5,1963,5405
"SA_RS03980",71.5,11.5,625.5,21.5,442.5,540.5,685.5,190,722
"SA_RS03985",110,20,773,26,440.5,533.5,626,405,733
"SA_RS03990",226,33,1559,32,1120,1135,1377,544,1444
"SA_RS03995",182,52,2186,48,1407,1622,1719,565,1554
"SA_RS04000",158,30,1312,47,691,873,919,370,1330
"SA_RS04005",792,206,3323,325,2805,2706,3795,2229,3307
"SA_RS04010",50,8,160.5,2,134,121.5,230.5,95,211.5
"SA_RS04015",17,0,82.5,4,56,49.5,167.5,33,79.5
"SA_RS04020",3486,648,9511,597,4654,7867,7801,7612,14067
"SA_RS04025",1799,394,12302,465,7799,8778,8406.5,4071,9729
"SA_RS04030",0,0,18,0,8,17,13.5,0,10
"SA_RS04035",449,68,2437,109,1736,1943,2261,1004,2441
"SA_RS04040",2,0,31,0,19,17,17,2,29
"SA_RS04045",20,2,237,10,143,157,245,81,246
"SA_RS04050",26.5,5.5,794,2,393.5,511,445,85,612
"SA_RS04055",42.5,6.5,273,2,158.5,173,182,162,262
"SA_RS04060",1002.5,347.5,5047,366.5,2977,3505.5,4063,2869.5,5098
"SA_RS04065",1840.5,421.5,10677,385.5,6381,7400.5,8522,5317.5,10910
"SA_RS04070",1047,166,6003,199,4167,4591,5048.5,2410,6501.5
"SA_RS04075",496,49,3493,59,2277,2685.5,3045.5,1214,3563.5
"SA_RS04080",315.5,48,2222.5,74,1227.5,1656.5,1766.5,806,1722
"SA_RS04085",510.5,53,3698.5,76,2300.5,2729,3484.5,1371,3470
"SA_RS04090",4188,746,17212,887,10743,13247,15406,10667,18376
"SA_RS04100",1300.5,119.5,3689.5,145.5,2742,3249.5,3776,3354,4264.5
"SA_RS04105",1026.5,281.5,6123.5,423.5,4287,5169.5,4095,3215,5984.5
"SA_RS04110",486,129,5105,145,3128,4587,3449,1040,5254
"SA_RS04120",1765,303,8406,367,6041,6019,7161,4208,7779
"SA_RS04125",412,30,2606,94,1746,2305,2848,919,3022
"SA_RS04130",879,962,2729,966,2242,3089,2925,1969,3928
"SA_RS04135",25267,3248,84928,7414,83035,80357,123171,42467,101121
"SA_RS04140",38277,2684,121500,4851,114502,88358,200947,61947,110484
"SA_RS04145",9998,945,45790,1725,37046,30347,71430,17082,41002
"SA_RS04150",13598.5,1778,44487,2979,36342.5,27952.5,73475,24178.5,37098
"SA_RS04155",18597.5,2432,57761,3905,47849.5,33919.5,94031,33914.5,43029
"SA_RS04160",16020,2383,64045,3315,50328,37351,81177,33845,49888
"SA_RS04165",169,10,1852,18,1003,1242,1270,440,1626
"SA_RS04170",2429,366,3139,359,2566,2577,3746,4898,3426
"SA_RS04175",438,69,3352,75,2049,2704.5,2819,1521,3597.5
"SA_RS04180",1394,256.5,10583,373.5,6488.5,7796.5,7297,3897,10525
"SA_RS04185",148,69.5,1068,52.5,636.5,826,781,474,977.5
"SA_RS04195",45.5,4,1350.5,23,970,1448.5,1366,101,1368
"SA_RS15260",149.5,22,1210.5,28,1008,1212.5,1407,344,1618
"SA_RS04205",32,28,901,39,595,884,860,61,979
"SA_RS04210",0,0,2.5,0,0,0,0,0,1.5
"SA_RS04215",0,0,69.5,6,31,101,41,16,98.5
"SA_RS04220",48,12,269,24,152,301,138,131,288
"SA_RS04225",2156,1318,16650,1188,10162,15237,6166,6030,14451
"SA_RS04230",7,2,144,2,70,119,302,49,231
"SA_RS04235",57,7,274,12,266,157,511,176,360
"SA_RS04240",6,2,42,6,94,39,118,33,69
"SA_RS04245",347,54,1786,62,824,1015,2394,1000,4016
"SA_RS04250",5102,571,17181,734,10551,11152,16472,8932,12139
"SA_RS04255",42,4,494,2,342,501,281,174,492
"SA_RS04260",24,0,472,0,235,411,262,39,416
"SA_RS04265",33,6,396,10,217,286,284,46,386
"SA_RS04270",11.5,0,217,0,87.5,154,77,17,138
"SA_RS04275",6.5,0,302,0,142.5,318,177,13,372
"SA_RS04280",415.5,79,3544,124,2727.5,3929.5,1272.5,1396.5,5031
"SA_RS04285",168.5,40,2350,80,1492.5,2663.5,740.5,506.5,2794
"SA_RS04290",400,55,1899,48,1031,1363,1429,1333,2232
"SA_RS04295",64,9,911,6,521,710,380,138,666
"SA_RS04300",151,52,1663,72,903,1064,1125,447,1701
"SA_RS04305",359,98,1564,166,1153,1880,529,683,1458
"SA_RS04310",57,8,512,12,322,372,404,166,565
"SA_RS04315",143,53,1740,67,919,2121,746,411,2209
"SA_RS04320",297,35,1704,75,1115,946,1512,807,1596
"SA_RS04325",322,32,3349,46,1918,2768,2640,812,3767
"SA_RS04330",4489,848,9461,1269,6297,6456,8717,10107,11241
"SA_RS04340",245,28,1122,13,633,521,1359,637,1113
"SA_RS04345",0,0,0,0,0,0,0,0,0
"SA_RS04350",0,0,0,0,0,0,0,0,0
"SA_RS04355",0,0,0,0,0,0,0,0,0
"SA_RS04360",0,0,0,0,0,0,0,0,0
"SA_RS04365",0,0,0,0,0,0,0,0,0
"SA_RS15295",0,0,0,0,0,0,0,0,0
"SA_RS04370",0,0,0,0,0,0,0,0,0
"SA_RS04375",185,37,615,23,379,289,717,511,619
"SA_RS04385",143,9,789,22,472.5,549.5,939.5,277.5,851
"SA_RS04390",20,2,441,0,224.5,286.5,392.5,41.5,296
"SA_RS04395",199,34,2087.5,36,1031.5,1831.5,1282.5,536.5,2401
"SA_RS04400",90,8,1515.5,22,682,1650.5,908,298.5,1687
"SA_RS04405",137,67,2756,57,1039.5,2433,1333.5,471,3249
"SA_RS04410",475,434,12085,550,6253,12126,5776,743,11007
"SA_RS04415",275,70,2746,152,1686,2963,812,800,3380
"SA_RS04420",1051,352,9128,347,5390,8592,4115,4443,10406
"SA_RS04425",917,241,14067,266,6865,10874,4490,4577,12771
