"gene_id","Un_A_count","Ox_A_count","Lor_A_count","Un_B_count","Ox_B_count","Lor_B_count","Co_B_count","Un_C_count","Ox_C_count","Lor_C_count","Co_C_count"
"KNNFDEDG_01617",3,3,17,10,0,3,12,5,2,6,3
"KNNFDEDG_01346",659,120,53,504,115,103,50,608,114,82,66
"KNNFDEDG_01667.t00",219,49,202,247,37,151,86,298,55,226,79
"KNNFDEDG_01344",276,21,40,302,58,32,38,279,74,39,46
"KNNFDEDG_01613",68,17,174,134,54,122,212,177,50,276,163
"Novel00101",1,1,2,4,0,0,2,7,4,2,7
"Novel00100",0,10,0,1,0,0,0,2,0,0,0
"Novel00103",0,0,0,1,0,1,3,0,0,1,0
"Novel00102",2,3,14,1,2,8,1,0,2,4,9
"Novel00105",35,7,35,78,24,20,51,49,21,23,40
"KNNFDEDG_01279.t00",208,72,151,216,101,111,179,224,110,173,148
"Novel00107",3,10,0,7,13,2,14,8,20,7,9
"Novel00106",32,24,12,12,17,18,15,10,17,1,2
"Novel00109",10,12,20,18,9,15,14,14,10,6,9
"KNNFDEDG_01734.t00",105,4,26,118,0,9,31,102,7,26,10
"KNNFDEDG_00567",152,101,276,237,119,246,365,199,162,387,269
"KNNFDEDG_00566",3792,1555,5034,4334,2520,3735,3460,4531,2816,5391,3429
"KNNFDEDG_00561",231,215,86,126,175,140,126,159,136,102,105
"KNNFDEDG_00563",756,450,747,979,697,553,826,964,876,922,782
"KNNFDEDG_02225.t00",235,112,119,258,188,123,141,261,170,138,178
"KNNFDEDG_00590.t00",465,203,763,560,334,593,782,559,449,810,736
"KNNFDEDG_00236",93,21,66,81,30,43,51,97,45,52,46
"KNNFDEDG_00037.t00",160,124,161,234,170,124,221,195,178,175,250
"KNNFDEDG_02401.t00",12,21,58,24,29,46,53,24,28,63,39
"KNNFDEDG_01224.t00",185,178,255,194,239,172,241,209,260,274,268
"KNNFDEDG_01749.t00",223,231,112,211,261,122,213,204,301,109,260
"KNNFDEDG_01437.t00",398,142,374,818,215,272,519,790,289,451,357
"KNNFDEDG_00109",2550,1468,5699,5792,2990,3113,8590,3999,3894,7682,5657
"KNNFDEDG_02485",196,153,240,175,141,278,206,197,156,300,259
"KNNFDEDG_01106.t00",221,120,126,313,288,65,324,307,331,155,281
"KNNFDEDG_00106",1431,930,1534,1374,1215,1667,2494,1249,1288,1945,2584
"KNNFDEDG_00102",165,41,142,210,60,116,138,210,80,167,134
"KNNFDEDG_00101",1520,1447,5494,1614,2390,4432,5309,1556,2502,5690,4907
"KNNFDEDG_02487",3329,1259,3006,3077,859,1449,922,2848,870,1431,871
"KNNFDEDG_02039.t00",58,5,41,71,13,23,11,56,12,30,15
"KNNFDEDG_02760.t00",478,177,302,630,208,386,451,577,268,478,287
"Novel00035",13,15,5,5,3,15,2,4,2,7,1
"Novel00034",3,4,0,4,2,1,2,0,0,0,0
"Novel00037",0,0,1,0,0,2,0,0,0,0,0
"Novel00036",0,0,1,0,0,0,4,0,0,0,0
"Novel00031",4,1,5,0,1,2,5,2,0,3,0
"Novel00030",4,1,0,0,0,2,0,3,0,0,2
"Novel00033",79,86,148,74,126,228,215,69,149,216,198
"Novel00032",2,8,3,0,2,9,2,0,2,2,1
"KNNFDEDG_01243.t00",134,86,144,184,102,131,108,128,71,100,108
"Novel00039",9,22,8,4,8,9,4,13,5,7,8
"Novel00038",3,6,1,7,0,2,2,0,1,0,0
"KNNFDEDG_00171",184,154,128,183,159,111,143,177,188,119,132
"KNNFDEDG_00222.t00",6,18,1,17,21,41,15,6,0,3,8
"KNNFDEDG_01765.t00",301,127,197,368,137,119,165,408,190,218,256
"KNNFDEDG_01969",111,89,159,148,79,197,192,99,89,152,174
"KNNFDEDG_01966",1374,743,1909,1759,1219,1795,1934,1588,1126,2232,1690
"KNNFDEDG_01967",4564,2554,6066,4608,3172,5927,5504,4304,3348,6524,5291
"KNNFDEDG_01964",275,67,181,256,97,245,237,250,121,256,261
"KNNFDEDG_01965",4361,2089,5078,4015,3342,4683,4187,3922,3498,5553,4049
"KNNFDEDG_02227.t00",909,396,1115,865,470,1209,853,878,488,1196,854
"KNNFDEDG_01960",3216,894,3714,3866,1491,2472,2716,3645,1856,3344,2594
"KNNFDEDG_01961",1544,615,1538,1719,691,1328,1319,1497,764,1413,1272
"KNNFDEDG_00369",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_01927.t00",0,0,2,1,0,4,1,0,0,1,1
"KNNFDEDG_00363",2403,630,1388,2746,1061,1255,1527,2578,1285,1681,1292
"KNNFDEDG_00362",4714,1556,2633,5219,2457,2364,2846,5213,2791,3119,2664
"KNNFDEDG_00361",349,241,516,523,294,417,418,410,366,471,472
"KNNFDEDG_02250.t00",894,639,2120,982,787,1405,1238,685,924,1593,1149
"KNNFDEDG_00367",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_00366",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_00666.t00",971,540,503,933,476,481,517,873,635,486,569
"KNNFDEDG_00364",29,9,4,19,9,4,10,18,25,3,10
"Novel00155",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_02123.t00",7,2,27,2,1,7,31,12,2,42,15
"KNNFDEDG_02683.t00",25,10,105,15,6,93,84,14,9,75,39
"KNNFDEDG_01289.t00",408,100,326,465,131,205,209,444,207,325,281
"Novel00329",0,6,0,4,0,4,0,0,0,0,1
"KNNFDEDG_01404",1434,701,3227,1724,1209,2736,2517,1667,1235,3592,2064
"KNNFDEDG_00005.t00",49,45,120,56,77,202,149,34,72,208,114
"KNNFDEDG_02078.t00",0,6,4,39,1,1,8,22,2,10,4
"Novel00321",0,0,0,0,0,0,0,0,0,0,0
"Novel00320",0,0,0,0,0,0,0,0,0,0,0
"Novel00323",6,11,2,0,3,1,0,0,0,0,0
"Novel00322",0,0,0,0,0,0,0,0,0,0,0
"Novel00325",0,0,0,0,0,0,0,0,0,0,0
"Novel00324",0,0,0,0,0,0,0,0,0,0,0
"Novel00327",3,4,4,4,2,6,4,3,1,2,17
"Novel00326",2,2,0,0,0,0,0,0,0,0,0
"sRNA00052",1,0,0,11,0,0,0,0,0,0,1
"KNNFDEDG_00960",535,96,122,595,141,91,139,731,137,122,121
"sRNA00051",1,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_00271.t00",254,111,301,337,170,263,311,260,214,350,266
"KNNFDEDG_02774.t00",0,0,0,0,0,0,0,0,0,0,0
"sRNA00054",0,1,2,1,0,2,1,2,0,0,2
"KNNFDEDG_00142",86,43,75,72,47,65,71,64,53,92,53
"KNNFDEDG_00750.t00",628,235,231,706,339,209,217,767,394,307,219
"KNNFDEDG_00968",245,746,192,486,1406,132,682,363,1721,318,775
"sRNA00058",0,0,0,0,0,0,0,0,0,0,0
"sRNA00059",0,0,1,0,0,0,0,0,0,2,0
"KNNFDEDG_00636",19,9,5,22,13,8,32,32,24,24,34
"KNNFDEDG_00147",6598,3076,15756,10233,3177,8284,8150,10259,4093,12224,7869
"KNNFDEDG_02089.t00",46,36,82,139,40,32,102,105,101,103,73
"KNNFDEDG_01884.t00",52,45,47,53,18,57,71,59,59,48,60
"KNNFDEDG_01080.t00",2677,1972,3664,2741,2507,2959,2897,2650,2530,3351,2993
"KNNFDEDG_00633",89,32,87,86,31,53,54,82,26,61,41
"KNNFDEDG_00186.t00",77,57,28,34,33,32,27,69,38,17,34
"KNNFDEDG_00144",222,88,110,270,119,122,77,294,209,121,126
"KNNFDEDG_01990",33499,15008,10354,41950,17031,6436,10130,36530,25180,8579,7643
"KNNFDEDG_02671.t00",0,0,1,0,0,6,2,2,2,0,3
"KNNFDEDG_00276.t00",4332,2941,6199,4883,3706,5093,5414,4779,4432,5731,5735
"Novel00150",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_01158.t00",23,10,36,48,24,21,63,50,10,54,22
"KNNFDEDG_02500.t00",159,105,197,240,208,115,320,226,238,310,336
"KNNFDEDG_00819",598,470,458,712,378,378,374,678,447,410,367
"KNNFDEDG_00818",450,248,861,511,364,635,697,491,395,913,706
"KNNFDEDG_00814",191,66,46,254,131,45,107,276,185,80,107
"KNNFDEDG_00817",3137,1556,4368,2893,2154,3900,3211,2721,2271,4544,3064
"KNNFDEDG_00365.t00",13,17,8,21,8,2,3,5,17,4,10
"KNNFDEDG_00810",1223,516,375,1033,594,415,409,964,607,387,430
"KNNFDEDG_00813",293,158,132,435,263,98,254,498,311,171,212
"KNNFDEDG_01721",1451,298,2130,1850,310,1472,1651,1679,426,1956,1276
"KNNFDEDG_00477.t00",16,3,5,40,16,4,7,23,4,7,5
"KNNFDEDG_00198.t00",178,48,76,268,71,70,57,244,67,82,41
"KNNFDEDG_01168.t00",1,0,7,1,0,13,16,2,0,9,2
"KNNFDEDG_01033.t00",5,0,0,0,1,1,1,1,0,0,0
"KNNFDEDG_00866.t00",27,22,36,44,43,34,93,22,71,62,68
"KNNFDEDG_02212.t00",15,3,0,7,5,0,0,7,0,2,0
"KNNFDEDG_01890.t00",1,1,2,10,2,3,3,1,4,4,3
"KNNFDEDG_01229.t00",20,8,5,71,14,3,19,51,27,21,9
"KNNFDEDG_02007.t00",256,1009,341,233,1275,434,795,173,1250,400,826
"KNNFDEDG_01107.t00",106,136,87,125,244,121,252,120,257,134,232
"KNNFDEDG_02438",7993,638,2459,7739,1158,3200,3679,6852,1302,3314,2300
"KNNFDEDG_01611.t00",26,4,35,27,22,61,39,42,13,68,26
"KNNFDEDG_01652.t00",831,263,2476,1343,383,1187,1397,1342,572,2087,1315
"KNNFDEDG_02204.t00",2593,222,68,5677,257,62,87,4299,315,86,100
"KNNFDEDG_02313.t00",318,209,382,222,230,387,223,165,149,324,217
"KNNFDEDG_01565.t00",9,12,12,11,11,9,6,4,22,18,3
"KNNFDEDG_00457",322,180,432,460,236,363,570,312,283,479,459
"KNNFDEDG_02746.t00",138,64,136,193,81,125,183,199,96,121,178
"KNNFDEDG_00038.t00",78,66,61,47,13,155,55,51,29,44,38
"KNNFDEDG_02685.t00",344,414,257,316,209,385,303,151,196,240,201
"KNNFDEDG_00375.t00",636,652,806,601,774,1059,965,606,874,1112,869
"KNNFDEDG_00211.t00",319,142,353,421,138,245,245,362,195,352,155
"KNNFDEDG_00901.t00",5198,913,2182,5999,1631,2113,3000,4938,1769,2936,2799
"KNNFDEDG_00976.t00",15,0,5,8,7,2,6,8,14,7,10
"sRNA00070",6,4,7,23,6,4,5,6,5,0,1
"KNNFDEDG_01787.t00",1018,883,1355,1476,1114,1016,1587,1129,1355,1712,1250
"KNNFDEDG_00876.t00",520,270,1508,566,393,1197,1264,641,439,1523,1315
"KNNFDEDG_00006.t00",12,3,21,30,21,10,24,21,22,58,20
"KNNFDEDG_01900.t00",109,39,149,202,52,77,85,208,95,172,78
"KNNFDEDG_02374.t00",17,6,4,6,7,6,8,5,3,7,7
"Novel00254",1,1,4,0,0,2,0,0,0,0,2
"sRNA00071",6,1,0,16,3,0,1,10,2,1,1
"KNNFDEDG_00710.t00",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_02088",926,63,120,1057,110,150,181,947,75,195,151
"KNNFDEDG_01166",2082,2714,397,3028,6136,218,257,3878,7639,391,234
"KNNFDEDG_01836.t00",294,153,505,507,267,468,549,431,398,655,456
"KNNFDEDG_00997.t00",2011,904,1046,990,778,2092,2025,856,710,1003,1786
"KNNFDEDG_02080",161,243,195,199,446,162,242,174,539,195,287
"KNNFDEDG_02081",241,462,181,223,487,263,229,182,523,169,237
"KNNFDEDG_02082",179,35,79,180,28,84,43,213,58,94,62
"KNNFDEDG_02083",878,156,277,1238,127,266,231,1519,150,341,249
"KNNFDEDG_02085",1126,55,99,1105,70,149,109,994,83,144,81
"KNNFDEDG_01737.t00",2,1,1,1,2,0,0,0,0,1,1
"KNNFDEDG_01114.t00",562,518,1246,646,592,1064,1172,706,703,1343,1244
"KNNFDEDG_01953.t00",13,2,12,39,0,4,2,19,0,6,0
"KNNFDEDG_01930.t00",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_01423",144569,76428,87253,113636,106863,82402,80101,101923,110497,74898,95812
"KNNFDEDG_01422",548,391,877,627,612,614,798,552,639,854,852
"KNNFDEDG_01420",985,524,2613,1254,513,1498,1439,1379,690,1805,1800
"KNNFDEDG_02662.t00",1294,621,974,1194,587,903,797,1092,703,847,884
"KNNFDEDG_01426",10087,1215,4464,14365,3976,2755,5115,12253,5009,5135,3888
"KNNFDEDG_02677.t00",7,2,3,2,0,2,9,2,9,3,5
"KNNFDEDG_01424",124010,21941,42615,100448,36464,42025,35754,85606,40023,42877,31891
"KNNFDEDG_01863",17,4,69,11,11,74,34,28,12,57,31
"KNNFDEDG_00275.t00",1481,783,4991,3521,1235,2368,4675,3461,1890,4522,3689
"KNNFDEDG_01428",42786,7344,44325,45856,12997,47373,43264,43337,14277,56715,32057
"KNNFDEDG_02701.t00",13,24,54,42,45,60,90,57,49,114,83
"KNNFDEDG_00377.t00",4821,746,3000,6309,1470,3144,4508,5115,1624,4413,2845
"KNNFDEDG_00284.t00",405,133,320,658,240,182,453,578,321,430,373
"KNNFDEDG_01952.t00",1,0,0,4,6,0,0,1,1,0,1
"sRNA00073",0,0,0,0,0,0,1,1,0,0,0
"KNNFDEDG_02196.t00",34,21,92,55,19,39,89,61,24,99,55
"KNNFDEDG_02420",82,27,133,72,41,140,114,57,32,178,66
"KNNFDEDG_02426",3077,1863,9583,3407,2690,8697,7674,3246,3230,10614,6280
"KNNFDEDG_02262",14,12,16,25,4,9,18,24,11,24,1
"KNNFDEDG_02425",1304,860,2238,1498,916,2339,2105,1435,1082,2803,1859
"KNNFDEDG_02552",4061,3723,6616,4151,5222,5577,5533,4155,5287,6006,6168
"KNNFDEDG_01199",3922,3305,13679,4115,4062,15491,15826,3633,4513,15395,13910
"KNNFDEDG_01198",384,528,1814,368,495,1501,1435,343,561,1409,1569
"KNNFDEDG_02554",1279,1272,2494,1226,1131,1844,2013,1104,1306,2072,2002
"KNNFDEDG_02555",215,166,502,211,190,537,479,211,211,507,514
"KNNFDEDG_01193",6561,1480,3534,7879,2456,2981,5349,8047,3033,4135,4640
"KNNFDEDG_01192",7051,1693,3416,6929,2220,3533,4251,7140,2616,3715,3816
"KNNFDEDG_01191",12656,2746,6054,12420,3795,6067,7460,12751,4270,6688,6619
"KNNFDEDG_00090.t00",19,21,15,13,32,18,43,23,18,18,31
"KNNFDEDG_01195",15147,2306,3518,14546,4126,3737,6589,13918,4211,4774,5780
"KNNFDEDG_01194",37630,8220,12133,35894,10511,12135,17573,33343,11712,12316,15351
"KNNFDEDG_02384.t00",5756,5134,8174,6079,6765,7302,8004,6338,6802,7737,8929
"KNNFDEDG_01509",1475,624,1842,1925,826,1371,1417,1533,1064,1852,1200
"KNNFDEDG_00154.t00",361,67,49,487,153,26,134,411,187,85,140
"KNNFDEDG_02117.t00",166,109,714,193,190,649,565,168,158,655,593
"KNNFDEDG_02782.t00",106,43,226,244,92,111,224,171,110,274,102
"KNNFDEDG_01861",66,26,192,69,53,161,130,80,54,143,91
"KNNFDEDG_01519",114,39,250,91,45,316,180,76,31,275,192
"KNNFDEDG_01517",7,0,2,1,3,7,9,6,4,6,1
"KNNFDEDG_02211.t00",5,1,2,22,5,7,10,13,6,7,1
"KNNFDEDG_01514",744,1240,3585,813,1402,5294,3723,833,1341,4954,3282
"KNNFDEDG_01513",640,900,2487,675,1098,3216,2386,509,1009,3214,1986
"Novel00250",48,9,31,36,18,35,54,54,19,72,28
"KNNFDEDG_02184.t00",743,1174,1111,588,900,1444,1881,558,874,1242,1760
"KNNFDEDG_01055.t00",5,1,10,15,3,4,3,3,1,2,3
"KNNFDEDG_01743.t00",637,450,1060,906,376,701,1012,823,580,1072,630
"KNNFDEDG_01881.t00",83,47,173,269,97,64,102,200,115,148,111
"KNNFDEDG_01776",2979,603,1691,2478,989,1425,1023,2594,1299,2067,1050
"KNNFDEDG_01860",33,19,85,46,17,76,42,46,22,85,47
"Novel00128",0,0,2,0,0,0,0,1,0,0,0
"KNNFDEDG_01997",14,25,341,6,71,227,197,3,84,324,173
"KNNFDEDG_01996",24,63,999,54,185,486,549,39,189,883,450
"KNNFDEDG_01771",2845,1821,183,2743,1556,210,102,2074,1873,174,108
"KNNFDEDG_01999",480,880,3560,754,1498,2974,4717,654,1736,4584,4377
"KNNFDEDG_01779",798,174,363,542,194,423,274,598,293,630,291
"KNNFDEDG_01778",2532,502,1468,1912,642,1303,896,1959,805,1995,864
"KNNFDEDG_01793.t00",359,415,191,516,453,185,244,529,494,250,344
"KNNFDEDG_01285",1568,2022,689,1411,2191,931,1873,1362,2433,829,2337
"KNNFDEDG_01284",1414,681,1303,1542,787,1250,1726,1553,984,1657,1403
"KNNFDEDG_01282",12772,2257,6904,21547,4640,4211,7499,17708,6119,8094,6053
"KNNFDEDG_01281",345,162,350,597,367,213,316,552,384,413,313
"KNNFDEDG_01280",897,525,536,1100,622,478,652,1009,718,583,751
"KNNFDEDG_01288",4602,1719,3420,4784,2183,2456,2009,5468,2476,2608,2449
"KNNFDEDG_01733.t00",235,3,33,288,3,27,16,293,11,25,9
"KNNFDEDG_01161.t00",13,0,20,31,0,7,1,27,0,5,0
"KNNFDEDG_00991.t00",2,0,1,3,0,4,3,3,0,0,0
"KNNFDEDG_02550",3763,1586,5023,4977,2853,3138,3982,4987,3360,5313,4586
"KNNFDEDG_00770",3441,1268,1992,3415,1635,2072,1410,3033,1564,2071,1509
"KNNFDEDG_01358",113,63,130,219,87,92,145,242,143,150,155
"KNNFDEDG_01609",148,82,460,172,135,430,372,167,110,640,279
"KNNFDEDG_00773",5823,1654,2230,7307,2915,2437,3772,6555,3863,3495,3119
"KNNFDEDG_00774",3034,3293,2778,3421,4366,2587,3490,3098,5098,2807,3865
"KNNFDEDG_00775",5155,5924,4454,5048,10150,4343,6857,4764,11322,4583,7929
"KNNFDEDG_00776",1653,2223,1215,1430,3824,1293,2308,1337,4092,1328,2818
"KNNFDEDG_00777",1202,1841,1168,1549,3182,986,3198,1495,4027,1586,3134
"KNNFDEDG_01603",32,18,37,62,27,56,76,96,34,60,58
"KNNFDEDG_01602",15,7,37,24,9,14,16,16,6,24,16
"KNNFDEDG_01601",5,0,24,13,6,17,24,16,9,26,8
"KNNFDEDG_01600",43,57,70,99,83,93,107,60,125,102,156
"KNNFDEDG_01354",1636,1104,2868,2055,1028,2245,2994,2273,1221,2591,3287
"KNNFDEDG_01866",5,3,24,3,2,30,23,2,6,34,8
"Novel00148",7,4,0,0,3,1,2,0,0,0,0
"Novel00134",6,4,3,0,0,0,0,0,1,0,0
"Novel00135",5,12,1,7,1,6,1,1,5,0,3
"Novel00136",0,0,1,0,2,0,0,4,1,0,0
"Novel00137",6,1,1,2,0,8,1,0,5,0,0
"Novel00130",5,0,0,0,0,1,0,0,2,1,0
"KNNFDEDG_02146.t00",1,1,3,2,0,2,6,3,1,2,5
"Novel00132",3,2,0,0,0,1,3,1,1,1,1
"Novel00133",6,8,18,5,11,3,15,9,7,10,8
"KNNFDEDG_00350.t00",451,262,489,601,502,430,784,600,603,692,791
"KNNFDEDG_00551",2535,1461,950,1694,1414,1288,970,1628,1338,958,1171
"KNNFDEDG_00552",1992,786,1052,2450,1493,682,1158,2460,1704,1078,1249
"KNNFDEDG_00553",1979,635,438,2275,896,340,439,2023,1167,439,457
"Novel00138",5,1,0,0,0,0,6,0,3,2,1
"Novel00139",22,6,4,2,1,4,2,3,5,3,1
"KNNFDEDG_00556",938,344,845,1014,435,710,837,958,576,790,788
"KNNFDEDG_00557",1159,519,1010,1137,664,946,1193,1219,755,1140,1034
"KNNFDEDG_00728.t00",100,66,87,92,61,109,79,97,49,104,89
"Novel00146",2,2,0,0,0,0,0,0,1,0,0
"KNNFDEDG_00482",230,168,483,450,322,311,776,510,497,702,708
"KNNFDEDG_00483",4412,3962,8128,4175,4573,10154,9214,3945,4407,9560,10839
"KNNFDEDG_00486",1084,474,1361,1265,578,1312,917,1083,672,1414,788
"KNNFDEDG_00487",989,873,716,857,658,781,643,764,746,696,641
"KNNFDEDG_00484",10342,7512,28233,12324,13727,21922,27725,13452,14594,30387,32397
"Novel00140",7,7,1,0,9,1,6,0,0,0,4
"KNNFDEDG_02340.t00",140,201,529,266,518,342,759,248,534,571,676
"KNNFDEDG_00417.t00",279,506,215,312,502,163,160,319,481,195,193
"KNNFDEDG_00705.t00",0,0,0,3,0,0,0,2,0,0,0
"KNNFDEDG_00170",1830,806,734,1742,1106,829,913,1538,1223,897,1076
"KNNFDEDG_02481.t00",0,2,0,0,3,0,6,0,0,4,4
"KNNFDEDG_00306.t00",583,530,1067,561,706,937,1083,452,758,844,1231
"Novel00008",15,8,5,13,15,3,1,18,8,4,11
"Novel00009",0,1,0,3,2,1,0,4,4,3,5
"KNNFDEDG_01290.t00",970,344,942,1624,442,467,602,1458,554,719,619
"KNNFDEDG_00076.t00",141,100,232,291,238,225,640,282,369,442,440
"Novel00001",81,136,75,66,102,106,128,62,150,144,112
"Novel00002",4,3,3,5,3,1,17,1,0,0,2
"Novel00003",11,0,1,8,7,2,5,8,5,4,5
"Novel00004",0,0,0,0,0,0,0,0,0,0,0
"Novel00005",0,0,0,0,0,0,0,0,0,0,0
"Novel00006",15,14,16,15,6,6,7,23,26,17,17
"Novel00007",12,6,12,33,9,8,23,9,47,8,15
"KNNFDEDG_01896.t00",94,19,10,73,11,16,15,59,29,17,19
"Novel00281",6,0,2,11,2,3,0,18,4,0,0
"KNNFDEDG_02125.t00",79,34,122,157,54,82,78,110,62,117,77
"KNNFDEDG_02014.t00",9,4,18,14,4,11,13,11,21,18,6
"KNNFDEDG_00684.t00",169,98,189,231,83,148,224,192,123,212,167
"KNNFDEDG_00317.t00",11148,14318,40597,12429,14647,27048,28384,11039,17512,29231,31064
"KNNFDEDG_01244.t00",807,274,705,895,458,521,617,882,522,729,638
"KNNFDEDG_02431.t00",237,151,325,394,140,224,406,338,199,305,322
"KNNFDEDG_01311.t00",367,300,593,374,360,595,487,347,334,650,576
"KNNFDEDG_01979",4057,1718,4378,5451,2856,3326,4325,5181,3294,5014,3509
"KNNFDEDG_02335.t00",125,93,117,266,120,50,192,284,237,152,202
"KNNFDEDG_01975",11769,5297,14492,10682,7041,13971,10398,9906,7921,14148,8835
"KNNFDEDG_01974",374,90,221,401,144,211,161,358,174,252,136
"KNNFDEDG_01977",2774,1191,6914,3742,2209,4427,5192,3492,2858,7299,4153
"KNNFDEDG_00032.t00",292,88,330,216,100,406,347,228,102,420,326
"KNNFDEDG_01447",547,359,11157,785,647,10293,16778,706,769,16916,10975
"KNNFDEDG_01973",194,115,83,291,153,48,48,247,147,91,56
"KNNFDEDG_01972",2449,832,1171,2769,922,994,792,2798,853,1026,732
"Novel00484",6,1,5,9,0,0,4,2,0,5,2
"Novel00485",84,25,35,60,34,26,42,75,36,21,44
"Novel00486",39,35,9,55,68,8,38,55,65,30,48
"Novel00487",135,12,0,194,2,0,8,151,6,12,1
"Novel00480",10,5,9,12,5,6,18,16,8,9,7
"Novel00481",1,1,0,0,0,0,0,0,0,0,1
"Novel00482",3,0,0,0,0,0,0,2,0,0,0
"Novel00483",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_01117",1536,918,1489,1359,911,1883,1718,1389,925,1764,1516
"Novel00488",55,9,4,123,6,0,9,126,9,12,9
"Novel00489",21,11,3,17,3,2,1,14,3,6,7
"KNNFDEDG_02319",14631,1533,746,16828,1210,595,761,14727,1484,867,571
"Novel00259",0,0,1,1,0,2,0,0,2,0,0
"KNNFDEDG_01523.t00",377,348,838,461,366,741,999,450,408,1012,822
"KNNFDEDG_01300.t00",2487,1029,1451,2159,927,1971,1373,1832,1159,1626,1386
"KNNFDEDG_01442",552,232,374,607,275,351,439,609,286,385,476
"Novel00318",0,0,0,0,0,0,0,0,0,0,0
"Novel00319",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_02643",224,52,142,320,64,76,140,278,147,139,157
"Novel00314",5,10,2,8,8,2,15,9,1,6,12
"Novel00315",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_00992.t00",26,12,9,28,29,10,24,20,21,12,9
"Novel00317",0,0,0,0,0,0,0,0,0,0,0
"Novel00310",13,4,2,4,2,1,5,3,5,5,0
"Novel00311",27,16,5,6,7,11,2,5,1,3,3
"Novel00312",0,0,0,1,1,2,0,7,0,0,0
"Novel00313",21,27,65,29,12,102,44,39,24,36,59
"sRNA00067",4,0,1,4,1,0,3,5,1,0,0
"sRNA00066",0,0,2,0,0,0,0,0,0,0,0
"KNNFDEDG_02641",83,70,238,89,107,185,160,85,113,178,167
"sRNA00063",0,0,8,6,1,0,7,0,1,1,2
"sRNA00062",0,0,0,0,0,0,0,0,0,0,0
"sRNA00061",4,2,3,2,0,3,3,7,3,7,7
"KNNFDEDG_02001.t00",169,54,212,313,69,134,138,298,74,196,150
"KNNFDEDG_02646",59,3,20,105,10,4,12,104,40,20,6
"KNNFDEDG_00227.t00",37,11,28,168,98,70,60,60,28,40,32
"sRNA00069",0,0,0,0,0,1,0,2,0,0,0
"KNNFDEDG_01448",670,469,9714,618,666,12991,13328,500,707,13657,9445
"KNNFDEDG_00107",72,114,481,169,101,322,528,136,125,469,464
"KNNFDEDG_01566.t00",25,87,127,27,100,238,365,26,92,231,210
"Novel00049",4,4,1,2,1,3,0,1,2,0,0
"KNNFDEDG_02734.t00",1006,311,321,2287,594,196,528,1930,878,472,329
"KNNFDEDG_00790",173,32,52,109,56,48,51,149,36,48,67
"KNNFDEDG_01923.t00",0,0,0,0,0,0,0,1,0,0,0
"KNNFDEDG_00243",39,12,11,39,7,17,27,51,20,17,18
"KNNFDEDG_00244",39,14,20,73,21,31,31,39,18,48,17
"KNNFDEDG_02558",1078,514,466,1004,779,532,666,780,777,560,793
"KNNFDEDG_01707",2114,731,3226,2444,1138,2080,2146,2411,1416,3228,1831
"KNNFDEDG_00828",2150,43,95,1675,93,56,87,1101,114,91,106
"KNNFDEDG_00829",3201,37,94,2054,66,81,91,1355,103,89,113
"KNNFDEDG_00246",3348,2101,14271,4018,2842,12139,12199,3562,3409,14260,9795
"KNNFDEDG_00718.t00",59,5,7,66,11,2,8,60,16,12,4
"KNNFDEDG_00821",793,732,1326,1106,1146,1031,1771,940,1447,1418,1788
"KNNFDEDG_00825",331,16,55,317,37,38,45,195,31,27,42
"KNNFDEDG_00826",611,41,50,516,75,47,50,338,66,65,68
"KNNFDEDG_00827",5626,228,325,3702,325,277,217,2418,358,318,302
"KNNFDEDG_02604.t00",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_01841",71,1,25,70,8,20,6,60,0,29,8
"KNNFDEDG_01171.t00",147,70,811,185,84,690,680,188,85,977,429
"KNNFDEDG_01664",0,0,0,5,0,1,3,5,1,2,0
"KNNFDEDG_00387.t00",1157,209,462,1584,325,473,560,1551,371,668,407
"sRNA00011",1,0,0,2,3,2,0,2,0,3,2
"KNNFDEDG_01843",69,9,33,71,6,47,17,69,14,34,22
"KNNFDEDG_01842",49,5,21,78,15,19,12,97,8,11,8
"KNNFDEDG_00322",1490,730,1547,1498,970,1111,1283,1339,1195,1524,1136
"KNNFDEDG_01661",3,1,0,3,0,2,0,0,0,0,2
"KNNFDEDG_01660",5,0,6,13,0,6,2,2,0,2,4
"KNNFDEDG_01008.t00",35,9,18,28,23,25,17,26,15,14,15
"KNNFDEDG_01663",16,4,12,24,6,10,16,9,2,21,10
"KNNFDEDG_01949.t00",0,0,0,2,0,1,0,0,0,0,3
"KNNFDEDG_01662",16,4,17,24,8,16,5,19,0,20,6
"KNNFDEDG_00707.t00",5,1,5,4,2,3,2,0,1,1,1
